country,date,type,median,lower_90,upper_90,lower_50,upper_50
Austria,2020-08-15,estimate,1.17,1.07,1.28,1.12,1.2
Austria,2020-08-16,estimate,1.16,1.06,1.26,1.11,1.19
Austria,2020-08-17,estimate,1.14,1.04,1.25,1.1,1.18
Austria,2020-08-18,estimate based on partial data,1.13,1.02,1.25,1.08,1.17
Austria,2020-08-19,estimate based on partial data,1.12,0.99,1.25,1.07,1.17
Austria,2020-08-20,estimate based on partial data,1.11,0.96,1.24,1.06,1.17
Austria,2020-08-21,estimate based on partial data,1.1,0.94,1.24,1.04,1.16
Austria,2020-08-22,estimate based on partial data,1.09,0.91,1.25,1.03,1.16
Austria,2020-08-23,estimate based on partial data,1.08,0.88,1.26,1.02,1.16
Austria,2020-08-24,estimate based on partial data,1.08,0.84,1.25,1.0,1.15
Austria,2020-08-25,estimate based on partial data,1.07,0.81,1.25,1.0,1.16
Austria,2020-08-26,estimate based on partial data,1.06,0.79,1.26,1.0,1.17
Austria,2020-08-27,estimate based on partial data,1.06,0.76,1.27,1.0,1.18
Austria,2020-08-28,estimate based on partial data,1.06,0.75,1.29,0.98,1.17
Austria,2020-08-29,estimate based on partial data,1.06,0.75,1.31,0.98,1.18
Austria,2020-08-30,estimate based on partial data,1.06,0.73,1.32,0.96,1.17
Austria,2020-08-31,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-01,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-02,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-03,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-04,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-05,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-06,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-07,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-08,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-09,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-10,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-11,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-12,forecast,1.06,0.73,1.32,0.96,1.17
Austria,2020-09-13,forecast,1.06,0.73,1.32,0.96,1.17
Germany,2020-06-21,estimate,0.89,0.8,0.99,0.85,0.93
Germany,2020-06-22,estimate,0.86,0.77,0.97,0.81,0.89
Germany,2020-06-23,estimate,0.83,0.74,0.93,0.79,0.87
Germany,2020-06-24,estimate,0.82,0.72,0.91,0.77,0.85
Germany,2020-06-25,estimate,0.8,0.72,0.89,0.76,0.84
Germany,2020-06-26,estimate,0.79,0.71,0.88,0.75,0.82
Germany,2020-06-27,estimate,0.79,0.71,0.88,0.75,0.82
Germany,2020-06-28,estimate,0.8,0.71,0.88,0.76,0.83
Germany,2020-06-29,estimate,0.8,0.72,0.89,0.76,0.83
Germany,2020-06-30,estimate,0.82,0.73,0.89,0.78,0.84
Germany,2020-07-01,estimate,0.83,0.75,0.92,0.8,0.87
Germany,2020-07-02,estimate,0.86,0.77,0.94,0.81,0.88
Germany,2020-07-03,estimate,0.88,0.8,0.97,0.84,0.91
Germany,2020-07-04,estimate,0.91,0.82,1.0,0.86,0.94
Germany,2020-07-05,estimate,0.94,0.86,1.04,0.9,0.98
Germany,2020-07-06,estimate,0.97,0.89,1.07,0.93,1.01
Germany,2020-07-07,estimate,1.01,0.91,1.1,0.97,1.05
Germany,2020-07-08,estimate,1.04,0.94,1.13,1.01,1.08
Germany,2020-07-09,estimate,1.07,0.97,1.18,1.03,1.12
Germany,2020-07-10,estimate,1.1,1.0,1.21,1.05,1.14
Germany,2020-07-11,estimate,1.13,1.03,1.25,1.1,1.18
Germany,2020-07-12,estimate,1.16,1.05,1.27,1.11,1.2
Germany,2020-07-13,estimate,1.18,1.07,1.29,1.13,1.22
Germany,2020-07-14,estimate,1.2,1.09,1.31,1.15,1.24
Germany,2020-07-15,estimate,1.21,1.1,1.32,1.17,1.26
Germany,2020-07-16,estimate,1.22,1.11,1.33,1.16,1.25
Germany,2020-07-17,estimate,1.22,1.11,1.33,1.17,1.26
Germany,2020-07-18,estimate,1.22,1.12,1.33,1.17,1.26
Germany,2020-07-19,estimate,1.22,1.12,1.33,1.17,1.26
Germany,2020-07-20,estimate,1.21,1.12,1.32,1.16,1.25
Germany,2020-07-21,estimate,1.21,1.11,1.31,1.15,1.23
Germany,2020-07-22,estimate,1.2,1.11,1.31,1.16,1.24
Germany,2020-07-23,estimate,1.19,1.1,1.29,1.15,1.23
Germany,2020-07-24,estimate,1.18,1.09,1.28,1.15,1.22
Germany,2020-07-25,estimate,1.17,1.08,1.27,1.13,1.2
Germany,2020-07-26,estimate,1.16,1.07,1.26,1.13,1.2
Germany,2020-07-27,estimate,1.15,1.06,1.25,1.11,1.19
Germany,2020-07-28,estimate,1.14,1.05,1.24,1.1,1.18
Germany,2020-07-29,estimate,1.14,1.04,1.23,1.09,1.17
Germany,2020-07-30,estimate,1.13,1.04,1.24,1.09,1.17
Germany,2020-07-31,estimate,1.13,1.03,1.23,1.09,1.17
Germany,2020-08-01,estimate,1.12,1.02,1.21,1.09,1.17
Germany,2020-08-02,estimate,1.12,1.02,1.21,1.08,1.15
Germany,2020-08-03,estimate,1.11,1.01,1.21,1.07,1.15
Germany,2020-08-04,estimate,1.11,1.01,1.2,1.07,1.15
Germany,2020-08-05,estimate,1.11,1.01,1.2,1.07,1.15
Germany,2020-08-06,estimate,1.1,1.01,1.21,1.05,1.13
Germany,2020-08-07,estimate,1.1,1.01,1.2,1.06,1.14
Germany,2020-08-08,estimate,1.1,1.0,1.2,1.06,1.13
Germany,2020-08-09,estimate,1.09,1.0,1.2,1.05,1.12
Germany,2020-08-10,estimate,1.09,0.99,1.19,1.04,1.12
Germany,2020-08-11,estimate,1.08,0.98,1.18,1.04,1.12
Germany,2020-08-12,estimate,1.07,0.97,1.17,1.03,1.11
Germany,2020-08-13,estimate,1.06,0.97,1.17,1.03,1.11
Germany,2020-08-14,estimate,1.06,0.95,1.15,1.01,1.09
Germany,2020-08-15,estimate,1.05,0.95,1.15,1.01,1.09
Germany,2020-08-16,estimate,1.04,0.94,1.14,1.0,1.08
Germany,2020-08-17,estimate,1.03,0.92,1.13,0.99,1.08
Germany,2020-08-18,estimate based on partial data,1.02,0.91,1.13,0.98,1.07
Germany,2020-08-19,estimate based on partial data,1.02,0.89,1.13,0.96,1.06
Germany,2020-08-20,estimate based on partial data,1.01,0.89,1.16,0.95,1.06
Germany,2020-08-21,estimate based on partial data,1.0,0.85,1.14,0.94,1.06
Germany,2020-08-22,estimate based on partial data,1.0,0.83,1.16,0.91,1.04
Germany,2020-08-23,estimate based on partial data,0.99,0.82,1.2,0.9,1.05
Germany,2020-08-24,estimate based on partial data,0.99,0.8,1.23,0.89,1.06
Germany,2020-08-25,estimate based on partial data,0.98,0.75,1.24,0.89,1.08
Germany,2020-08-26,estimate based on partial data,0.98,0.72,1.28,0.85,1.06
Germany,2020-08-27,estimate based on partial data,0.98,0.7,1.32,0.85,1.08
Germany,2020-08-28,estimate based on partial data,0.98,0.65,1.35,0.84,1.09
Germany,2020-08-29,estimate based on partial data,0.97,0.64,1.41,0.8,1.08
Germany,2020-08-30,estimate based on partial data,0.97,0.61,1.47,0.78,1.09
Germany,2020-08-31,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-01,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-02,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-03,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-04,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-05,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-06,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-07,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-08,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-09,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-10,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-11,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-12,forecast,0.97,0.61,1.47,0.78,1.09
Germany,2020-09-13,forecast,0.97,0.61,1.47,0.78,1.09
Switzerland,2020-06-21,estimate,1.27,1.2,1.34,1.24,1.29
Switzerland,2020-06-22,estimate,1.26,1.19,1.33,1.23,1.28
Switzerland,2020-06-23,estimate,1.25,1.17,1.32,1.22,1.27
Switzerland,2020-06-24,estimate,1.24,1.16,1.31,1.21,1.27
Switzerland,2020-06-25,estimate,1.23,1.15,1.3,1.2,1.25
Switzerland,2020-06-26,estimate,1.22,1.15,1.3,1.19,1.24
Switzerland,2020-06-27,estimate,1.21,1.14,1.28,1.18,1.24
Switzerland,2020-06-28,estimate,1.2,1.12,1.27,1.17,1.22
Switzerland,2020-06-29,estimate,1.19,1.11,1.26,1.16,1.22
Switzerland,2020-06-30,estimate,1.17,1.1,1.24,1.15,1.21
Switzerland,2020-07-01,estimate,1.16,1.09,1.23,1.14,1.2
Switzerland,2020-07-02,estimate,1.15,1.07,1.22,1.13,1.18
Switzerland,2020-07-03,estimate,1.14,1.07,1.21,1.12,1.17
Switzerland,2020-07-04,estimate,1.13,1.06,1.2,1.11,1.16
Switzerland,2020-07-05,estimate,1.12,1.05,1.19,1.1,1.15
Switzerland,2020-07-06,estimate,1.11,1.04,1.18,1.1,1.15
Switzerland,2020-07-07,estimate,1.1,1.03,1.17,1.09,1.14
Switzerland,2020-07-08,estimate,1.1,1.02,1.16,1.08,1.13
Switzerland,2020-07-09,estimate,1.09,1.01,1.15,1.07,1.12
Switzerland,2020-07-10,estimate,1.08,1.02,1.16,1.06,1.12
Switzerland,2020-07-11,estimate,1.08,1.01,1.15,1.06,1.11
Switzerland,2020-07-12,estimate,1.08,1.01,1.15,1.05,1.11
Switzerland,2020-07-13,estimate,1.08,1.0,1.14,1.05,1.1
Switzerland,2020-07-14,estimate,1.07,1.0,1.14,1.05,1.1
Switzerland,2020-07-15,estimate,1.07,1.0,1.14,1.05,1.1
Switzerland,2020-07-16,estimate,1.07,1.0,1.14,1.05,1.1
Switzerland,2020-07-17,estimate,1.07,1.0,1.14,1.04,1.1
Switzerland,2020-07-18,estimate,1.07,1.01,1.15,1.05,1.1
Switzerland,2020-07-19,estimate,1.08,1.0,1.14,1.05,1.1
Switzerland,2020-07-20,estimate,1.08,1.0,1.14,1.05,1.1
Switzerland,2020-07-21,estimate,1.08,1.0,1.14,1.05,1.1
Switzerland,2020-07-22,estimate,1.08,1.01,1.15,1.05,1.1
Switzerland,2020-07-23,estimate,1.08,1.01,1.15,1.05,1.1
Switzerland,2020-07-24,estimate,1.08,1.02,1.16,1.05,1.1
Switzerland,2020-07-25,estimate,1.08,1.02,1.15,1.05,1.1
Switzerland,2020-07-26,estimate,1.09,1.02,1.16,1.06,1.11
Switzerland,2020-07-27,estimate,1.09,1.02,1.16,1.06,1.11
Switzerland,2020-07-28,estimate,1.09,1.03,1.17,1.06,1.12
Switzerland,2020-07-29,estimate,1.09,1.02,1.16,1.07,1.12
Switzerland,2020-07-30,estimate,1.09,1.03,1.16,1.07,1.12
Switzerland,2020-07-31,estimate,1.1,1.03,1.17,1.07,1.12
Switzerland,2020-08-01,estimate,1.1,1.03,1.17,1.07,1.12
Switzerland,2020-08-02,estimate,1.1,1.03,1.17,1.07,1.12
Switzerland,2020-08-03,estimate,1.1,1.02,1.17,1.07,1.13
Switzerland,2020-08-04,estimate,1.1,1.03,1.17,1.08,1.13
Switzerland,2020-08-05,estimate,1.1,1.03,1.17,1.07,1.13
Switzerland,2020-08-06,estimate,1.1,1.03,1.17,1.07,1.12
Switzerland,2020-08-07,estimate,1.1,1.03,1.18,1.07,1.13
Switzerland,2020-08-08,estimate,1.1,1.03,1.18,1.07,1.13
Switzerland,2020-08-09,estimate,1.1,1.03,1.18,1.08,1.13
Switzerland,2020-08-10,estimate,1.1,1.03,1.18,1.07,1.13
Switzerland,2020-08-11,estimate,1.1,1.03,1.18,1.07,1.13
Switzerland,2020-08-12,estimate,1.1,1.03,1.18,1.07,1.13
Switzerland,2020-08-13,estimate,1.11,1.03,1.18,1.08,1.14
Switzerland,2020-08-14,estimate,1.11,1.02,1.18,1.07,1.13
Switzerland,2020-08-15,estimate,1.11,1.03,1.18,1.07,1.13
Switzerland,2020-08-16,estimate,1.11,1.03,1.19,1.07,1.14
Switzerland,2020-08-17,estimate,1.11,1.02,1.19,1.07,1.14
Switzerland,2020-08-18,estimate based on partial data,1.11,1.01,1.2,1.07,1.14
Switzerland,2020-08-19,estimate based on partial data,1.11,1.01,1.21,1.06,1.14
Switzerland,2020-08-20,estimate based on partial data,1.1,1.0,1.21,1.07,1.15
Switzerland,2020-08-21,estimate based on partial data,1.1,0.99,1.23,1.06,1.15
Switzerland,2020-08-22,estimate based on partial data,1.1,0.98,1.24,1.06,1.16
Switzerland,2020-08-23,estimate based on partial data,1.1,0.97,1.24,1.05,1.15
Switzerland,2020-08-24,estimate based on partial data,1.1,0.95,1.24,1.04,1.15
Switzerland,2020-08-25,estimate based on partial data,1.1,0.95,1.26,1.03,1.15
Switzerland,2020-08-26,estimate based on partial data,1.1,0.93,1.26,1.03,1.16
Switzerland,2020-08-27,estimate based on partial data,1.1,0.93,1.29,1.03,1.16
Switzerland,2020-08-28,estimate based on partial data,1.1,0.92,1.3,1.02,1.16
Switzerland,2020-08-29,estimate based on partial data,1.1,0.9,1.31,1.02,1.16
Switzerland,2020-08-30,estimate based on partial data,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-08-31,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-01,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-02,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-03,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-04,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-05,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-06,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-07,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-08,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-09,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-10,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-11,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-12,forecast,1.1,0.9,1.32,1.03,1.18
Switzerland,2020-09-13,forecast,1.1,0.9,1.32,1.03,1.18
