"data_version","target","location","date","type","quantile","value"
2021-03-19,"R_t","AT",2020-03-10,"point",NA,2.724399494311
2021-03-19,"R_t","AT",2020-03-10,"quantile",0.025,2.36367467340919
2021-03-19,"R_t","AT",2020-03-10,"quantile",0.975,3.10956595027392
2021-03-19,"R_t","AT",2020-03-11,"point",NA,3.15844922039612
2021-03-19,"R_t","AT",2020-03-11,"quantile",0.025,2.81668773704172
2021-03-19,"R_t","AT",2020-03-11,"quantile",0.975,3.51917404129794
2021-03-19,"R_t","AT",2020-03-12,"point",NA,3.07290349768226
2021-03-19,"R_t","AT",2020-03-12,"quantile",0.025,2.78086809945217
2021-03-19,"R_t","AT",2020-03-12,"quantile",0.975,3.37926675094817
2021-03-19,"R_t","AT",2020-03-13,"point",NA,3.26632954066582
2021-03-19,"R_t","AT",2020-03-13,"quantile",0.025,3.00716392751791
2021-03-19,"R_t","AT",2020-03-13,"quantile",0.975,3.53645174884113
2021-03-19,"R_t","AT",2020-03-14,"point",NA,3.21449641803624
2021-03-19,"R_t","AT",2020-03-14,"quantile",0.025,2.99410029498525
2021-03-19,"R_t","AT",2020-03-14,"quantile",0.975,3.44205646860514
2021-03-19,"R_t","AT",2020-03-15,"point",NA,2.89549093973873
2021-03-19,"R_t","AT",2020-03-15,"quantile",0.025,2.71723556679309
2021-03-19,"R_t","AT",2020-03-15,"quantile",0.975,3.07880320269701
2021-03-19,"R_t","AT",2020-03-16,"point",NA,2.61314791403287
2021-03-19,"R_t","AT",2020-03-16,"quantile",0.025,2.46734091866835
2021-03-19,"R_t","AT",2020-03-16,"quantile",0.975,2.76232616940582
2021-03-19,"R_t","AT",2020-03-17,"point",NA,2.53350189633375
2021-03-19,"R_t","AT",2020-03-17,"quantile",0.025,2.40792246101981
2021-03-19,"R_t","AT",2020-03-17,"quantile",0.975,2.66118836915297
2021-03-19,"R_t","AT",2020-03-18,"point",NA,2.44163506110409
2021-03-19,"R_t","AT",2020-03-18,"quantile",0.025,2.33291192583228
2021-03-19,"R_t","AT",2020-03-18,"quantile",0.975,2.55204382638011
2021-03-19,"R_t","AT",2020-03-19,"point",NA,2.35061104087653
2021-03-19,"R_t","AT",2020-03-19,"quantile",0.025,2.25579435313949
2021-03-19,"R_t","AT",2020-03-19,"quantile",0.975,2.44669195111673
2021-03-19,"R_t","AT",2020-03-20,"point",NA,2.26085124315213
2021-03-19,"R_t","AT",2020-03-20,"quantile",0.025,2.17741255794353
2021-03-19,"R_t","AT",2020-03-20,"quantile",0.975,2.34471133586178
2021-03-19,"R_t","AT",2020-03-21,"point",NA,2.15128529287821
2021-03-19,"R_t","AT",2020-03-21,"quantile",0.025,2.07838179519595
2021-03-19,"R_t","AT",2020-03-21,"quantile",0.975,2.22461019806153
2021-03-19,"R_t","AT",2020-03-22,"point",NA,2.06489675516224
2021-03-19,"R_t","AT",2020-03-22,"quantile",0.025,2.00042140750105
2021-03-19,"R_t","AT",2020-03-22,"quantile",0.975,2.12937210282343
2021-03-19,"R_t","AT",2020-03-23,"point",NA,1.97850821744627
2021-03-19,"R_t","AT",2020-03-23,"quantile",0.025,1.92119679730299
2021-03-19,"R_t","AT",2020-03-23,"quantile",0.975,2.03581963758955
2021-03-19,"R_t","AT",2020-03-24,"point",NA,1.87652760219132
2021-03-19,"R_t","AT",2020-03-24,"quantile",0.025,1.82511588706279
2021-03-19,"R_t","AT",2020-03-24,"quantile",0.975,1.92751790981879
2021-03-19,"R_t","AT",2020-03-25,"point",NA,1.78845343447113
2021-03-19,"R_t","AT",2020-03-25,"quantile",0.025,1.7425200168563
2021-03-19,"R_t","AT",2020-03-25,"quantile",0.975,1.83438685208597
2021-03-19,"R_t","AT",2020-03-26,"point",NA,1.76232616940582
2021-03-19,"R_t","AT",2020-03-26,"quantile",0.025,1.72018541930046
2021-03-19,"R_t","AT",2020-03-26,"quantile",0.975,1.80446691951117
2021-03-19,"R_t","AT",2020-03-27,"point",NA,1.65444584913611
2021-03-19,"R_t","AT",2020-03-27,"quantile",0.025,1.6165191740413
2021-03-19,"R_t","AT",2020-03-27,"quantile",0.975,1.69237252423093
2021-03-19,"R_t","AT",2020-03-28,"point",NA,1.52718078381795
2021-03-19,"R_t","AT",2020-03-28,"quantile",0.025,1.49262536873156
2021-03-19,"R_t","AT",2020-03-28,"quantile",0.975,1.56089338390223
2021-03-19,"R_t","AT",2020-03-29,"point",NA,1.41424357353561
2021-03-19,"R_t","AT",2020-03-29,"quantile",0.025,1.38263801095659
2021-03-19,"R_t","AT",2020-03-29,"quantile",0.975,1.44500632111252
2021-03-19,"R_t","AT",2020-03-30,"point",NA,1.3417614833544
2021-03-19,"R_t","AT",2020-03-30,"quantile",0.025,1.31310577328276
2021-03-19,"R_t","AT",2020-03-30,"quantile",0.975,1.37041719342604
2021-03-19,"R_t","AT",2020-03-31,"point",NA,1.26464391066161
2021-03-19,"R_t","AT",2020-03-31,"quantile",0.025,1.23767383059418
2021-03-19,"R_t","AT",2020-03-31,"quantile",0.975,1.29119258322798
2021-03-19,"R_t","AT",2020-04-01,"point",NA,1.19553308048883
2021-03-19,"R_t","AT",2020-04-01,"quantile",0.025,1.16982722292457
2021-03-19,"R_t","AT",2020-04-01,"quantile",0.975,1.22039612305099
2021-03-19,"R_t","AT",2020-04-02,"point",NA,1.12389380530973
2021-03-19,"R_t","AT",2020-04-02,"quantile",0.025,1.09987357774968
2021-03-19,"R_t","AT",2020-04-02,"quantile",0.975,1.14749262536873
2021-03-19,"R_t","AT",2020-04-03,"point",NA,1.06194690265487
2021-03-19,"R_t","AT",2020-04-03,"quantile",0.025,1.03919089759798
2021-03-19,"R_t","AT",2020-04-03,"quantile",0.975,1.0842815002107
2021-03-19,"R_t","AT",2020-04-04,"point",NA,0.990729034976823
2021-03-19,"R_t","AT",2020-04-04,"quantile",0.025,0.96881584492204
2021-03-19,"R_t","AT",2020-04-04,"quantile",0.975,1.01222081753055
2021-03-19,"R_t","AT",2020-04-05,"point",NA,0.918668352296671
2021-03-19,"R_t","AT",2020-04-05,"quantile",0.025,0.898019384745048
2021-03-19,"R_t","AT",2020-04-05,"quantile",0.975,0.939738727349347
2021-03-19,"R_t","AT",2020-04-06,"point",NA,0.870206489675516
2021-03-19,"R_t","AT",2020-04-06,"quantile",0.025,0.849978929624947
2021-03-19,"R_t","AT",2020-04-06,"quantile",0.975,0.890434049726085
2021-03-19,"R_t","AT",2020-04-07,"point",NA,0.828065739570164
2021-03-19,"R_t","AT",2020-04-07,"quantile",0.025,0.808259587020649
2021-03-19,"R_t","AT",2020-04-07,"quantile",0.975,0.84787189211968
2021-03-19,"R_t","AT",2020-04-08,"point",NA,0.755162241887906
2021-03-19,"R_t","AT",2020-04-08,"quantile",0.025,0.736198904340497
2021-03-19,"R_t","AT",2020-04-08,"quantile",0.975,0.774546986936367
2021-03-19,"R_t","AT",2020-04-09,"point",NA,0.721449641803624
2021-03-19,"R_t","AT",2020-04-09,"quantile",0.025,0.702064896755162
2021-03-19,"R_t","AT",2020-04-09,"quantile",0.975,0.740412979351032
2021-03-19,"R_t","AT",2020-04-10,"point",NA,0.729456384323641
2021-03-19,"R_t","AT",2020-04-10,"quantile",0.025,0.709650231774126
