"data_version","target","location","date","type","quantile","value"
2020-11-13,"R_t","AT",2020-03-10,"point",NA,2.72457095018836
2020-11-13,"R_t","AT",2020-03-10,"quantile",0.025,2.36375052323148
2020-11-13,"R_t","AT",2020-03-10,"quantile",0.975,3.10966931770615
2020-11-13,"R_t","AT",2020-03-11,"point",NA,3.15864378401005
2020-11-13,"R_t","AT",2020-03-11,"quantile",0.025,2.81707827542905
2020-11-13,"R_t","AT",2020-03-11,"quantile",0.975,3.51904562578485
2020-11-13,"R_t","AT",2020-03-12,"point",NA,3.0732524068648
2020-11-13,"R_t","AT",2020-03-12,"quantile",0.025,2.78107994976978
2020-11-13,"R_t","AT",2020-03-12,"quantile",0.975,3.37923817496861
2020-11-13,"R_t","AT",2020-03-13,"point",NA,3.26663876098786
2020-11-13,"R_t","AT",2020-03-13,"quantile",0.025,3.00711594809544
2020-11-13,"R_t","AT",2020-03-13,"quantile",0.975,3.53620761825031
2020-11-13,"R_t","AT",2020-03-14,"point",NA,3.21431561322729
2020-11-13,"R_t","AT",2020-03-14,"quantile",0.025,2.99413980745082
2020-11-13,"R_t","AT",2020-03-14,"quantile",0.975,3.44202595228129
2020-11-13,"R_t","AT",2020-03-15,"point",NA,2.89577228966095
2020-11-13,"R_t","AT",2020-03-15,"quantile",0.025,2.71745500209293
2020-11-13,"R_t","AT",2020-03-15,"quantile",0.975,3.0786940142319
2020-11-13,"R_t","AT",2020-03-16,"point",NA,2.61322729175387
2020-11-13,"R_t","AT",2020-03-16,"quantile",0.025,2.46714106320636
2020-11-13,"R_t","AT",2020-03-16,"quantile",0.975,2.76224361657597
2020-11-13,"R_t","AT",2020-03-17,"point",NA,2.53369610715781
2020-11-13,"R_t","AT",2020-03-17,"quantile",0.025,2.40770196735036
2020-11-13,"R_t","AT",2020-03-17,"quantile",0.975,2.66178317287568
2020-11-13,"R_t","AT",2020-03-18,"point",NA,2.44202595228129
2020-11-13,"R_t","AT",2020-03-18,"quantile",0.025,2.33319380493931
2020-11-13,"R_t","AT",2020-03-18,"quantile",0.975,2.55211385516953
2020-11-13,"R_t","AT",2020-03-19,"point",NA,2.35077438258686
2020-11-13,"R_t","AT",2020-03-19,"quantile",0.025,2.25575554625366
2020-11-13,"R_t","AT",2020-03-19,"quantile",0.975,2.4470489744663
2020-11-13,"R_t","AT",2020-03-20,"point",NA,2.26077856843868
2020-11-13,"R_t","AT",2020-03-20,"quantile",0.025,2.17789870238594
2020-11-13,"R_t","AT",2020-03-20,"quantile",0.975,2.34491419003767
2020-11-13,"R_t","AT",2020-03-21,"point",NA,2.15152783591461
2020-11-13,"R_t","AT",2020-03-21,"quantile",0.025,2.0786940142319
2020-11-13,"R_t","AT",2020-03-21,"quantile",0.975,2.22478024277941
2020-11-13,"R_t","AT",2020-03-22,"point",NA,2.06488070322311
2020-11-13,"R_t","AT",2020-03-22,"quantile",0.025,2.00041858518208
2020-11-13,"R_t","AT",2020-03-22,"quantile",0.975,2.12976140644621
2020-11-13,"R_t","AT",2020-03-23,"point",NA,1.97948932607786
2020-11-13,"R_t","AT",2020-03-23,"quantile",0.025,1.92214315613227
2020-11-13,"R_t","AT",2020-03-23,"quantile",0.975,2.03683549602344
2020-11-13,"R_t","AT",2020-03-24,"point",NA,1.87777312683131
2020-11-13,"R_t","AT",2020-03-24,"quantile",0.025,1.82628714943491
2020-11-13,"R_t","AT",2020-03-24,"quantile",0.975,1.92842193386354
2020-11-13,"R_t","AT",2020-03-25,"point",NA,1.78945165341147
2020-11-13,"R_t","AT",2020-03-25,"quantile",0.025,1.74340728338217
2020-11-13,"R_t","AT",2020-03-25,"quantile",0.975,1.83507743825869
2020-11-13,"R_t","AT",2020-03-26,"point",NA,1.76308078694014
2020-11-13,"R_t","AT",2020-03-26,"quantile",0.025,1.7208036835496
2020-11-13,"R_t","AT",2020-03-26,"quantile",0.975,1.8049393051486
2020-11-13,"R_t","AT",2020-03-27,"point",NA,1.65508580996233
2020-11-13,"R_t","AT",2020-03-27,"quantile",0.025,1.61657597321055
2020-11-13,"R_t","AT",2020-03-27,"quantile",0.975,1.69275847634994
2020-11-13,"R_t","AT",2020-03-28,"point",NA,1.52699874424445
2020-11-13,"R_t","AT",2020-03-28,"quantile",0.025,1.49267475931352
2020-11-13,"R_t","AT",2020-03-28,"quantile",0.975,1.56132272917539
2020-11-13,"R_t","AT",2020-03-29,"point",NA,1.41439933026371
2020-11-13,"R_t","AT",2020-03-29,"quantile",0.025,1.38300544160737
2020-11-13,"R_t","AT",2020-03-29,"quantile",0.975,1.44495604855588
2020-11-13,"R_t","AT",2020-03-30,"point",NA,1.34198409376308
2020-11-13,"R_t","AT",2020-03-30,"quantile",0.025,1.31310171619925
2020-11-13,"R_t","AT",2020-03-30,"quantile",0.975,1.37086647132691
2020-11-13,"R_t","AT",2020-03-31,"point",NA,1.26496442025952
2020-11-13,"R_t","AT",2020-03-31,"quantile",0.025,1.23775638342403
2020-11-13,"R_t","AT",2020-03-31,"quantile",0.975,1.29133528673085
2020-11-13,"R_t","AT",2020-04-01,"point",NA,1.19547928003349
2020-11-13,"R_t","AT",2020-04-01,"quantile",0.025,1.16994558392633
2020-11-13,"R_t","AT",2020-04-01,"quantile",0.975,1.22059439095856
2020-11-13,"R_t","AT",2020-04-02,"point",NA,1.12431979907911
2020-11-13,"R_t","AT",2020-04-02,"quantile",0.025,1.10004185851821
2020-11-13,"R_t","AT",2020-04-02,"quantile",0.975,1.14776056927585
2020-11-13,"R_t","AT",2020-04-03,"point",NA,1.0623691921306
2020-11-13,"R_t","AT",2020-04-03,"quantile",0.025,1.03934700711595
2020-11-13,"R_t","AT",2020-04-03,"quantile",0.975,1.08497279196316
2020-11-13,"R_t","AT",2020-04-04,"point",NA,0.991209711176224
2020-11-13,"R_t","AT",2020-04-04,"quantile",0.025,0.969024696525743
2020-11-13,"R_t","AT",2020-04-04,"quantile",0.975,1.01255755546254
2020-11-13,"R_t","AT",2020-04-05,"point",NA,0.918794474675596
2020-11-13,"R_t","AT",2020-04-05,"quantile",0.025,0.898283800753453
2020-11-13,"R_t","AT",2020-04-05,"quantile",0.975,0.939723733779824
2020-11-13,"R_t","AT",2020-04-06,"point",NA,0.870238593553788
2020-11-13,"R_t","AT",2020-04-06,"quantile",0.025,0.85014650481373
2020-11-13,"R_t","AT",2020-04-06,"quantile",0.975,0.890749267475931
2020-11-13,"R_t","AT",2020-04-07,"point",NA,0.827961490163248
2020-11-13,"R_t","AT",2020-04-07,"quantile",0.025,0.808287986605274
2020-11-13,"R_t","AT",2020-04-07,"quantile",0.975,0.848053578903307
2020-11-13,"R_t","AT",2020-04-08,"point",NA,0.75554625366262
2020-11-13,"R_t","AT",2020-04-08,"quantile",0.025,0.736291335286731
2020-11-13,"R_t","AT",2020-04-08,"quantile",0.975,0.77480117203851
2020-11-13,"R_t","AT",2020-04-09,"point",NA,0.721222268731687
2020-11-13,"R_t","AT",2020-04-09,"quantile",0.025,0.702385935537882
2020-11-13,"R_t","AT",2020-04-09,"quantile",0.975,0.740895772289661
2020-11-13,"R_t","AT",2020-04-10,"point",NA,0.729175387191293
2020-11-13,"R_t","AT",2020-04-10,"quantile",0.025,0.709501883633319
2020-11-13,"R_t","AT",2020-04-10,"quantile",0.975,0.749267475931352
2020-11-13,"R_t","AT",2020-04-11,"point",NA,0.726663876098786
