"data_version","target","location","date","type","quantile","value"
2020-10-09,"R_t","AT",2020-04-11,"quantile",0.975,0.747593135203014
2020-10-09,"R_t","AT",2020-04-12,"point",NA,0.680619506069485
2020-10-09,"R_t","AT",2020-04-12,"quantile",0.025,0.660108832147342
2020-10-09,"R_t","AT",2020-04-12,"quantile",0.975,0.701130179991628
2020-10-09,"R_t","AT",2020-04-13,"point",NA,0.648388447048974
2020-10-09,"R_t","AT",2020-04-13,"quantile",0.025,0.627877773126831
2020-10-09,"R_t","AT",2020-04-13,"quantile",0.975,0.669317706153202
2020-10-09,"R_t","AT",2020-04-14,"point",NA,0.627877773126831
2020-10-09,"R_t","AT",2020-04-14,"quantile",0.025,0.606948514022604
2020-10-09,"R_t","AT",2020-04-14,"quantile",0.975,0.649225617413144
2020-10-09,"R_t","AT",2020-04-15,"point",NA,0.622436165759732
2020-10-09,"R_t","AT",2020-04-15,"quantile",0.025,0.600669736291335
2020-10-09,"R_t","AT",2020-04-15,"quantile",0.975,0.644621180410213
2020-10-09,"R_t","AT",2020-04-16,"point",NA,0.619087484303056
2020-10-09,"R_t","AT",2020-04-16,"quantile",0.025,0.59648388447049
2020-10-09,"R_t","AT",2020-04-16,"quantile",0.975,0.642528254499791
2020-10-09,"R_t","AT",2020-04-17,"point",NA,0.64336542486396
2020-10-09,"R_t","AT",2020-04-17,"quantile",0.025,0.619087484303056
2020-10-09,"R_t","AT",2020-04-17,"quantile",0.975,0.668061950606949
2020-10-09,"R_t","AT",2020-04-18,"point",NA,0.67099204688154
2020-10-09,"R_t","AT",2020-04-18,"quantile",0.025,0.644621180410213
2020-10-09,"R_t","AT",2020-04-18,"quantile",0.975,0.697781498534952
2020-10-09,"R_t","AT",2020-04-19,"point",NA,0.658434491419004
2020-10-09,"R_t","AT",2020-04-19,"quantile",0.025,0.631226454583508
2020-10-09,"R_t","AT",2020-04-19,"quantile",0.975,0.686061113436584
2020-10-09,"R_t","AT",2020-04-20,"point",NA,0.646295521138552
2020-10-09,"R_t","AT",2020-04-20,"quantile",0.025,0.618250313938887
2020-10-09,"R_t","AT",2020-04-20,"quantile",0.975,0.674759313520301
2020-10-09,"R_t","AT",2020-04-21,"point",NA,0.628296358308916
2020-10-09,"R_t","AT",2020-04-21,"quantile",0.025,0.599413980745082
2020-10-09,"R_t","AT",2020-04-21,"quantile",0.975,0.658015906236919
2020-10-09,"R_t","AT",2020-04-22,"point",NA,0.609878610297195
2020-10-09,"R_t","AT",2020-04-22,"quantile",0.025,0.580159062369192
2020-10-09,"R_t","AT",2020-04-22,"quantile",0.975,0.640435328589368
2020-10-09,"R_t","AT",2020-04-23,"point",NA,0.54416073670992
2020-10-09,"R_t","AT",2020-04-23,"quantile",0.025,0.514859773964002
2020-10-09,"R_t","AT",2020-04-23,"quantile",0.975,0.574717455002093
2020-10-09,"R_t","AT",2020-04-24,"point",NA,0.546672247802428
2020-10-09,"R_t","AT",2020-04-24,"quantile",0.025,0.515696944328171
2020-10-09,"R_t","AT",2020-04-24,"quantile",0.975,0.578903306822938
2020-10-09,"R_t","AT",2020-04-25,"point",NA,0.584763499372122
2020-10-09,"R_t","AT",2020-04-25,"quantile",0.025,0.550858099623273
2020-10-09,"R_t","AT",2020-04-25,"quantile",0.975,0.61950606948514
2020-10-09,"R_t","AT",2020-04-26,"point",NA,0.624947676852239
2020-10-09,"R_t","AT",2020-04-26,"quantile",0.025,0.587693595646714
2020-10-09,"R_t","AT",2020-04-26,"quantile",0.975,0.663457513604018
2020-10-09,"R_t","AT",2020-04-27,"point",NA,0.644202595228129
2020-10-09,"R_t","AT",2020-04-27,"quantile",0.025,0.604437002930096
2020-10-09,"R_t","AT",2020-04-27,"quantile",0.975,0.6856425282545
2020-10-09,"R_t","AT",2020-04-28,"point",NA,0.655085809962327
2020-10-09,"R_t","AT",2020-04-28,"quantile",0.025,0.612390121389703
2020-10-09,"R_t","AT",2020-04-28,"quantile",0.975,0.698618668899121
2020-10-09,"R_t","AT",2020-04-29,"point",NA,0.678526580159062
2020-10-09,"R_t","AT",2020-04-29,"quantile",0.025,0.633319380493931
2020-10-09,"R_t","AT",2020-04-29,"quantile",0.975,0.725408120552532
2020-10-09,"R_t","AT",2020-04-30,"point",NA,0.700293009627459
2020-10-09,"R_t","AT",2020-04-30,"quantile",0.025,0.652155713687736
2020-10-09,"R_t","AT",2020-04-30,"quantile",0.975,0.749686061113437
2020-10-09,"R_t","AT",2020-05-01,"point",NA,0.738384261197154
2020-10-09,"R_t","AT",2020-05-01,"quantile",0.025,0.686898283800753
2020-10-09,"R_t","AT",2020-05-01,"quantile",0.975,0.791125994139807
2020-10-09,"R_t","AT",2020-05-02,"point",NA,0.776056927584764
2020-10-09,"R_t","AT",2020-05-02,"quantile",0.025,0.721222268731687
2020-10-09,"R_t","AT",2020-05-02,"quantile",0.975,0.832565927166178
2020-10-09,"R_t","AT",2020-05-03,"point",NA,0.76559229803265
2020-10-09,"R_t","AT",2020-05-03,"quantile",0.025,0.709501883633319
2020-10-09,"R_t","AT",2020-05-03,"quantile",0.975,0.823775638342403
2020-10-09,"R_t","AT",2020-05-04,"point",NA,0.764755127668481
2020-10-09,"R_t","AT",2020-05-04,"quantile",0.025,0.706990372540812
2020-10-09,"R_t","AT",2020-05-04,"quantile",0.975,0.824612808706572
2020-10-09,"R_t","AT",2020-05-05,"point",NA,0.785265801590624
2020-10-09,"R_t","AT",2020-05-05,"quantile",0.025,0.725408120552532
2020-10-09,"R_t","AT",2020-05-05,"quantile",0.975,0.847634993721222
2020-10-09,"R_t","AT",2020-05-06,"point",NA,0.812055253244035
2020-10-09,"R_t","AT",2020-05-06,"quantile",0.025,0.749267475931352
2020-10-09,"R_t","AT",2020-05-06,"quantile",0.975,0.877354541649226
2020-10-09,"R_t","AT",2020-05-07,"point",NA,0.795311845960653
2020-10-09,"R_t","AT",2020-05-07,"quantile",0.025,0.731686898283801
2020-10-09,"R_t","AT",2020-05-07,"quantile",0.975,0.861448304730013
2020-10-09,"R_t","AT",2020-05-08,"point",NA,0.817915445793219
2020-10-09,"R_t","AT",2020-05-08,"quantile",0.025,0.751778987023859
2020-10-09,"R_t","AT",2020-05-08,"quantile",0.975,0.88698200083717
2020-10-09,"R_t","AT",2020-05-09,"point",NA,0.852658015906237
2020-10-09,"R_t","AT",2020-05-09,"quantile",0.025,0.783591460862285
2020-10-09,"R_t","AT",2020-05-09,"quantile",0.975,0.925073252406865
2020-10-09,"R_t","AT",2020-05-10,"point",NA,0.800334868145668
2020-10-09,"R_t","AT",2020-05-10,"quantile",0.025,0.732105483465885
2020-10-09,"R_t","AT",2020-05-10,"quantile",0.975,0.871912934282126
2020-10-09,"R_t","AT",2020-05-11,"point",NA,0.863541230640435
2020-10-09,"R_t","AT",2020-05-11,"quantile",0.025,0.790707408957723
2020-10-09,"R_t","AT",2020-05-11,"quantile",0.975,0.93930514859774
2020-10-09,"R_t","AT",2020-05-12,"point",NA,0.857262452909167
2020-10-09,"R_t","AT",2020-05-12,"quantile",0.025,0.783591460862285
2020-10-09,"R_t","AT",2020-05-12,"quantile",0.975,0.934282126412725
2020-10-09,"R_t","AT",2020-05-13,"point",NA,0.883214734198409
2020-10-09,"R_t","AT",2020-05-13,"quantile",0.025,0.807032231059021
2020-10-09,"R_t","AT",2020-05-13,"quantile",0.975,0.963164503976559
2020-10-09,"R_t","AT",2020-05-14,"point",NA,0.942235244872332
2020-10-09,"R_t","AT",2020-05-14,"quantile",0.025,0.862285475094182
2020-10-09,"R_t","AT",2020-05-14,"quantile",0.975,1.02553369610716
2020-10-09,"R_t","AT",2020-05-15,"point",NA,1.05483465885308
2020-10-09,"R_t","AT",2020-05-15,"quantile",0.025,0.968606111343658
2020-10-09,"R_t","AT",2020-05-15,"quantile",0.975,1.143574717455
2020-10-09,"R_t","AT",2020-05-16,"point",NA,1.07115948095437
2020-10-09,"R_t","AT",2020-05-16,"quantile",0.025,0.984093763080787
2020-10-09,"R_t","AT",2020-05-16,"quantile",0.975,1.16115529510255
2020-10-09,"R_t","AT",2020-05-17,"point",NA,1.05734616994558
2020-10-09,"R_t","AT",2020-05-17,"quantile",0.025,0.971117622436166
2020-10-09,"R_t","AT",2020-05-17,"quantile",0.975,1.14650481372959
2020-10-09,"R_t","AT",2020-05-18,"point",NA,1.05316031812474
2020-10-09,"R_t","AT",2020-05-18,"quantile",0.025,0.967350355797405
2020-10-09,"R_t","AT",2020-05-18,"quantile",0.975,1.14148179154458
2020-10-09,"R_t","AT",2020-05-19,"point",NA,1.06446211804102
2020-10-09,"R_t","AT",2020-05-19,"quantile",0.025,0.978652155713688
2020-10-09,"R_t","AT",2020-05-19,"quantile",0.975,1.15278359146086
2020-10-09,"R_t","AT",2020-05-20,"point",NA,1.03976559229803
2020-10-09,"R_t","AT",2020-05-20,"quantile",0.025,0.955629970699037
2020-10-09,"R_t","AT",2020-05-20,"quantile",0.975,1.12683131017162
2020-10-09,"R_t","AT",2020-05-21,"point",NA,0.993721222268732
2020-10-09,"R_t","AT",2020-05-21,"quantile",0.025,0.912097111762244
2020-10-09,"R_t","AT",2020-05-21,"quantile",0.975,1.07827542904981
2020-10-09,"R_t","AT",2020-05-22,"point",NA,0.984512348262871
2020-10-09,"R_t","AT",2020-05-22,"quantile",0.025,0.903306822938468
2020-10-09,"R_t","AT",2020-05-22,"quantile",0.975,1.06822938467978
2020-10-09,"R_t","AT",2020-05-23,"point",NA,1.00209292591042
2020-10-09,"R_t","AT",2020-05-23,"quantile",0.025,0.92005023022185
2020-10-09,"R_t","AT",2020-05-23,"quantile",0.975,1.08622854750942
2020-10-09,"R_t","AT",2020-05-24,"point",NA,0.937630807869401
2020-10-09,"R_t","AT",2020-05-24,"quantile",0.025,0.858936793637505
2020-10-09,"R_t","AT",2020-05-24,"quantile",0.975,1.02009208874006
2020-10-09,"R_t","AT",2020-05-25,"point",NA,0.921724570950188
2020-10-09,"R_t","AT",2020-05-25,"quantile",0.025,0.843030556718292
2020-10-09,"R_t","AT",2020-05-25,"quantile",0.975,1.00334868145668
2020-10-09,"R_t","AT",2020-05-26,"point",NA,0.879866052741733
2020-10-09,"R_t","AT",2020-05-26,"quantile",0.025,0.802846379238175
2020-10-09,"R_t","AT",2020-05-26,"quantile",0.975,0.960234407701967
2020-10-09,"R_t","AT",2020-05-27,"point",NA,0.8915864378401
2020-10-09,"R_t","AT",2020-05-27,"quantile",0.025,0.813729593972373
2020-10-09,"R_t","AT",2020-05-27,"quantile",0.975,0.973629133528673
2020-10-09,"R_t","AT",2020-05-28,"point",NA,0.806195060694851
2020-10-09,"R_t","AT",2020-05-28,"quantile",0.025,0.730849727919632
2020-10-09,"R_t","AT",2020-05-28,"quantile",0.975,0.884889074926748
2020-10-09,"R_t","AT",2020-05-29,"point",NA,0.886144830473001
2020-10-09,"R_t","AT",2020-05-29,"quantile",0.025,0.806195060694851
2020-10-09,"R_t","AT",2020-05-29,"quantile",0.975,0.970280452071997
2020-10-09,"R_t","AT",2020-05-30,"point",NA,0.92925910422771
2020-10-09,"R_t","AT",2020-05-30,"quantile",0.025,0.8455420678108
2020-10-09,"R_t","AT",2020-05-30,"quantile",0.975,1.01674340728338
2020-10-09,"R_t","AT",2020-05-31,"point",NA,0.840937630807869
2020-10-09,"R_t","AT",2020-05-31,"quantile",0.025,0.760569275847635
2020-10-09,"R_t","AT",2020-05-31,"quantile",0.975,0.925073252406865
2020-10-09,"R_t","AT",2020-06-01,"point",NA,0.778568438677271
2020-10-09,"R_t","AT",2020-06-01,"quantile",0.025,0.700293009627459
2020-10-09,"R_t","AT",2020-06-01,"quantile",0.975,0.861029719547928
2020-10-09,"R_t","AT",2020-06-02,"point",NA,0.777731268313102
2020-10-09,"R_t","AT",2020-06-02,"quantile",0.025,0.697781498534952
2020-10-09,"R_t","AT",2020-06-02,"quantile",0.975,0.861866889912097
2020-10-09,"R_t","AT",2020-06-03,"point",NA,0.865215571368774
2020-10-09,"R_t","AT",2020-06-03,"quantile",0.025,0.778987023859355
2020-10-09,"R_t","AT",2020-06-03,"quantile",0.975,0.956048555881122
2020-10-09,"R_t","AT",2020-06-04,"point",NA,0.874843030556718
2020-10-09,"R_t","AT",2020-06-04,"quantile",0.025,0.786102971954793
2020-10-09,"R_t","AT",2020-06-04,"quantile",0.975,0.968187526161574
2020-10-09,"R_t","AT",2020-06-05,"point",NA,1.01841774801172
2020-10-09,"R_t","AT",2020-06-05,"quantile",0.025,0.920468815403935
2020-10-09,"R_t","AT",2020-06-05,"quantile",0.975,1.12055253244035
2020-10-09,"R_t","AT",2020-06-06,"point",NA,1.04185851820846
2020-10-09,"R_t","AT",2020-06-06,"quantile",0.025,0.941398074508162
2020-10-09,"R_t","AT",2020-06-06,"quantile",0.975,1.14608622854751
2020-10-09,"R_t","AT",2020-06-07,"point",NA,1.04562578484722
2020-10-09,"R_t","AT",2020-06-07,"quantile",0.025,0.944746755964839
2020-10-09,"R_t","AT",2020-06-07,"quantile",0.975,1.14985349518627
2020-10-09,"R_t","AT",2020-06-08,"point",NA,1.04520719966513
2020-10-09,"R_t","AT",2020-06-08,"quantile",0.025,0.944746755964839
2020-10-09,"R_t","AT",2020-06-08,"quantile",0.975,1.14943491000419
2020-10-09,"R_t","AT",2020-06-09,"point",NA,0.945165341146923
2020-10-09,"R_t","AT",2020-06-09,"quantile",0.025,0.850983675177899
2020-10-09,"R_t","AT",2020-06-09,"quantile",0.975,1.04478861448305
2020-10-09,"R_t","AT",2020-06-10,"point",NA,0.983256592716618
2020-10-09,"R_t","AT",2020-06-10,"quantile",0.025,0.886563415655086
2020-10-09,"R_t","AT",2020-06-10,"quantile",0.975,1.08371703641691
2020-10-09,"R_t","AT",2020-06-11,"point",NA,0.934700711594809
2020-10-09,"R_t","AT",2020-06-11,"quantile",0.025,0.840937630807869
2020-10-09,"R_t","AT",2020-06-11,"quantile",0.975,1.03390539974885
2020-10-09,"R_t","AT",2020-06-12,"point",NA,0.956048555881122
2020-10-09,"R_t","AT",2020-06-12,"quantile",0.025,0.860611134365843
2020-10-09,"R_t","AT",2020-06-12,"quantile",0.975,1.05650899958141
2020-10-09,"R_t","AT",2020-06-13,"point",NA,1.01172038509837
2020-10-09,"R_t","AT",2020-06-13,"quantile",0.025,0.912515696944328
2020-10-09,"R_t","AT",2020-06-13,"quantile",0.975,1.11511092507325
2020-10-09,"R_t","AT",2020-06-14,"point",NA,1.01548765173713
2020-10-09,"R_t","AT",2020-06-14,"quantile",0.025,0.915864378401005
2020-10-09,"R_t","AT",2020-06-14,"quantile",0.975,1.1192967768941
2020-10-09,"R_t","AT",2020-06-15,"point",NA,1.11511092507325
2020-10-09,"R_t","AT",2020-06-15,"quantile",0.025,1.01046462955211
2020-10-09,"R_t","AT",2020-06-15,"quantile",0.975,1.22394307241524
2020-10-09,"R_t","AT",2020-06-16,"point",NA,1.01716199246547
2020-10-09,"R_t","AT",2020-06-16,"quantile",0.025,0.917538719129343
2020-10-09,"R_t","AT",2020-06-16,"quantile",0.975,1.12055253244035
2020-10-09,"R_t","AT",2020-06-17,"point",NA,1.04227710339054
2020-10-09,"R_t","AT",2020-06-17,"quantile",0.025,0.942235244872332
2020-10-09,"R_t","AT",2020-06-17,"quantile",0.975,1.14650481372959
2020-10-09,"R_t","AT",2020-06-18,"point",NA,0.941816659690247
2020-10-09,"R_t","AT",2020-06-18,"quantile",0.025,0.847634993721222
2020-10-09,"R_t","AT",2020-06-18,"quantile",0.975,1.04102134784429
2020-10-09,"R_t","AT",2020-06-19,"point",NA,0.993302637086647
2020-10-09,"R_t","AT",2020-06-19,"quantile",0.025,0.896190874843031
2020-10-09,"R_t","AT",2020-06-19,"quantile",0.975,1.09501883633319
2020-10-09,"R_t","AT",2020-06-20,"point",NA,1.01506906655504
2020-10-09,"R_t","AT",2020-06-20,"quantile",0.025,0.916701548765174
2020-10-09,"R_t","AT",2020-06-20,"quantile",0.975,1.11762243616576
2020-10-09,"R_t","AT",2020-06-21,"point",NA,1.029719547928
2020-10-09,"R_t","AT",2020-06-21,"quantile",0.025,0.930514859773964
2020-10-09,"R_t","AT",2020-06-21,"quantile",0.975,1.13311008790289
2020-10-09,"R_t","AT",2020-06-22,"point",NA,1.06864796986187
2020-10-09,"R_t","AT",2020-06-22,"quantile",0.025,0.967768940979489
2020-10-09,"R_t","AT",2020-06-22,"quantile",0.975,1.17371285056509
2020-10-09,"R_t","AT",2020-06-23,"point",NA,1.08329845123483
2020-10-09,"R_t","AT",2020-06-23,"quantile",0.025,0.982000837170364
2020-10-09,"R_t","AT",2020-06-23,"quantile",0.975,1.18878191712013
2020-10-09,"R_t","AT",2020-06-24,"point",NA,1.10171619924655
2020-10-09,"R_t","AT",2020-06-24,"quantile",0.025,1
2020-10-09,"R_t","AT",2020-06-24,"quantile",0.975,1.20719966513185
2020-10-09,"R_t","AT",2020-06-25,"point",NA,1.09962327333612
2020-10-09,"R_t","AT",2020-06-25,"quantile",0.025,0.999162829635831
2020-10-09,"R_t","AT",2020-06-25,"quantile",0.975,1.20385098367518
2020-10-09,"R_t","AT",2020-06-26,"point",NA,1.20426956885726
2020-10-09,"R_t","AT",2020-06-26,"quantile",0.025,1.10004185851821
2020-10-09,"R_t","AT",2020-06-26,"quantile",0.975,1.31226454583508
2020-10-09,"R_t","AT",2020-06-27,"point",NA,1.2331519464211
2020-10-09,"R_t","AT",2020-06-27,"quantile",0.025,1.12892423608204
2020-10-09,"R_t","AT",2020-06-27,"quantile",0.975,1.34072833821683
2020-10-09,"R_t","AT",2020-06-28,"point",NA,1.20719966513185
2020-10-09,"R_t","AT",2020-06-28,"quantile",0.025,1.10632063624948
2020-10-09,"R_t","AT",2020-06-28,"quantile",0.975,1.31142737547091
2020-10-09,"R_t","AT",2020-06-29,"point",NA,1.22059439095856
2020-10-09,"R_t","AT",2020-06-29,"quantile",0.025,1.12138970280452
2020-10-09,"R_t","AT",2020-06-29,"quantile",0.975,1.32356634575136
2020-10-09,"R_t","AT",2020-06-30,"point",NA,1.31477605692758
2020-10-09,"R_t","AT",2020-06-30,"quantile",0.025,1.21389702804521
2020-10-09,"R_t","AT",2020-06-30,"quantile",0.975,1.41900376726664
2020-10-09,"R_t","AT",2020-07-01,"point",NA,1.37295939723734
2020-10-09,"R_t","AT",2020-07-01,"quantile",0.025,1.27249895353704
2020-10-09,"R_t","AT",2020-07-01,"quantile",0.975,1.47634993721222
2020-10-09,"R_t","AT",2020-07-02,"point",NA,1.3386354123064
2020-10-09,"R_t","AT",2020-07-02,"quantile",0.025,1.24236082042696
2020-10-09,"R_t","AT",2020-07-02,"quantile",0.975,1.43742151527836
2020-10-09,"R_t","AT",2020-07-03,"point",NA,1.42528254499791
2020-10-09,"R_t","AT",2020-07-03,"quantile",0.025,1.32942653830054
2020-10-09,"R_t","AT",2020-07-03,"quantile",0.975,1.52365006278778
2020-10-09,"R_t","AT",2020-07-04,"point",NA,1.44286312264546
2020-10-09,"R_t","AT",2020-07-04,"quantile",0.025,1.3495186270406
2020-10-09,"R_t","AT",2020-07-04,"quantile",0.975,1.53788195897865
2020-10-09,"R_t","AT",2020-07-05,"point",NA,1.39430724152365
2020-10-09,"R_t","AT",2020-07-05,"quantile",0.025,1.30640435328589
2020-10-09,"R_t","AT",2020-07-05,"quantile",0.975,1.48388447048974
2020-10-09,"R_t","AT",2020-07-06,"point",NA,1.31770615320218
2020-10-09,"R_t","AT",2020-07-06,"quantile",0.025,1.2356634575136
2020-10-09,"R_t","AT",2020-07-06,"quantile",0.975,1.40142318961909
2020-10-09,"R_t","AT",2020-07-07,"point",NA,1.29384679782336
2020-10-09,"R_t","AT",2020-07-07,"quantile",0.025,1.21557136877355
2020-10-09,"R_t","AT",2020-07-07,"quantile",0.975,1.37379656760151
2020-10-09,"R_t","AT",2020-07-08,"point",NA,1.29719547928003
2020-10-09,"R_t","AT",2020-07-08,"quantile",0.025,1.22143156132273
2020-10-09,"R_t","AT",2020-07-08,"quantile",0.975,1.37463373796568
2020-10-09,"R_t","AT",2020-07-09,"point",NA,1.21808287986605
2020-10-09,"R_t","AT",2020-07-09,"quantile",0.025,1.14650481372959
2020-10-09,"R_t","AT",2020-07-09,"quantile",0.975,1.29049811636668
2020-10-09,"R_t","AT",2020-07-10,"point",NA,1.21515278359146
