"data_version","target","location","date","type","quantile","value"
2020-05-18,"R_t","AT",2020-03-10,"point",NA,3.12557555462537
2020-05-18,"R_t","AT",2020-03-10,"quantile",0.025,2.78610297195479
2020-05-18,"R_t","AT",2020-03-10,"quantile",0.975,3.48346588530766
2020-05-18,"R_t","AT",2020-03-11,"point",NA,3.05650899958141
2020-05-18,"R_t","AT",2020-03-11,"quantile",0.025,2.76559229803265
2020-05-18,"R_t","AT",2020-03-11,"quantile",0.975,3.36165759732105
2020-05-18,"R_t","AT",2020-03-12,"point",NA,3.25659271661783
2020-05-18,"R_t","AT",2020-03-12,"quantile",0.025,2.99706990372541
2020-05-18,"R_t","AT",2020-03-12,"quantile",0.975,3.52616157388028
2020-05-18,"R_t","AT",2020-03-13,"point",NA,3.21389702804521
2020-05-18,"R_t","AT",2020-03-13,"quantile",0.025,2.99330263708665
2020-05-18,"R_t","AT",2020-03-13,"quantile",0.975,3.4416073670992
2020-05-18,"R_t","AT",2020-03-14,"point",NA,2.89870238593554
2020-05-18,"R_t","AT",2020-03-14,"quantile",0.025,2.71996651318543
2020-05-18,"R_t","AT",2020-03-14,"quantile",0.975,3.08246128087066
2020-05-18,"R_t","AT",2020-03-15,"point",NA,2.61950606948514
2020-05-18,"R_t","AT",2020-03-15,"quantile",0.025,2.47300125575555
2020-05-18,"R_t","AT",2020-03-15,"quantile",0.975,2.76894097948933
2020-05-18,"R_t","AT",2020-03-16,"point",NA,2.53411469233989
2020-05-18,"R_t","AT",2020-03-16,"quantile",0.025,2.40853913771452
2020-05-18,"R_t","AT",2020-03-16,"quantile",0.975,2.66262034323985
2020-05-18,"R_t","AT",2020-03-17,"point",NA,2.43784010046044
2020-05-18,"R_t","AT",2020-03-17,"quantile",0.025,2.32900795311846
2020-05-18,"R_t","AT",2020-03-17,"quantile",0.975,2.54876517371285
2020-05-18,"R_t","AT",2020-03-18,"point",NA,2.34575136040184
2020-05-18,"R_t","AT",2020-03-18,"quantile",0.025,2.25073252406865
2020-05-18,"R_t","AT",2020-03-18,"quantile",0.975,2.4416073670992
2020-05-18,"R_t","AT",2020-03-19,"point",NA,2.25910422771034
2020-05-18,"R_t","AT",2020-03-19,"quantile",0.025,2.17580577647551
2020-05-18,"R_t","AT",2020-03-19,"quantile",0.975,2.34323984930933
2020-05-18,"R_t","AT",2020-03-20,"point",NA,2.15362076182503
2020-05-18,"R_t","AT",2020-03-20,"quantile",0.025,2.08036835496023
2020-05-18,"R_t","AT",2020-03-20,"quantile",0.975,2.22687316868983
2020-05-18,"R_t","AT",2020-03-21,"point",NA,2.06822938467978
2020-05-18,"R_t","AT",2020-03-21,"quantile",0.025,2.00334868145668
2020-05-18,"R_t","AT",2020-03-21,"quantile",0.975,2.1326915027208
2020-05-18,"R_t","AT",2020-03-22,"point",NA,1.98241942235245
2020-05-18,"R_t","AT",2020-03-22,"quantile",0.025,1.92465466722478
2020-05-18,"R_t","AT",2020-03-22,"quantile",0.975,2.03976559229803
2020-05-18,"R_t","AT",2020-03-23,"point",NA,1.87693595646714
2020-05-18,"R_t","AT",2020-03-23,"quantile",0.025,1.82544997907074
2020-05-18,"R_t","AT",2020-03-23,"quantile",0.975,1.92800334868146
2020-05-18,"R_t","AT",2020-03-24,"point",NA,1.78777731268313
2020-05-18,"R_t","AT",2020-03-24,"quantile",0.025,1.74173294265383
2020-05-18,"R_t","AT",2020-03-24,"quantile",0.975,1.83382168271243
2020-05-18,"R_t","AT",2020-03-25,"point",NA,1.7643365424864
2020-05-18,"R_t","AT",2020-03-25,"quantile",0.025,1.72164085391377
2020-05-18,"R_t","AT",2020-03-25,"quantile",0.975,1.80619506069485
2020-05-18,"R_t","AT",2020-03-26,"point",NA,1.65508580996233
2020-05-18,"R_t","AT",2020-03-26,"quantile",0.025,1.61657597321055
2020-05-18,"R_t","AT",2020-03-26,"quantile",0.975,1.69275847634994
2020-05-18,"R_t","AT",2020-03-27,"point",NA,1.52825449979071
2020-05-18,"R_t","AT",2020-03-27,"quantile",0.025,1.49351192967769
2020-05-18,"R_t","AT",2020-03-27,"quantile",0.975,1.56215989953956
2020-05-18,"R_t","AT",2020-03-28,"point",NA,1.41523650062788
2020-05-18,"R_t","AT",2020-03-28,"quantile",0.025,1.38384261197154
2020-05-18,"R_t","AT",2020-03-28,"quantile",0.975,1.44621180410213
2020-05-18,"R_t","AT",2020-03-29,"point",NA,1.3440770196735
2020-05-18,"R_t","AT",2020-03-29,"quantile",0.025,1.31519464210967
2020-05-18,"R_t","AT",2020-03-29,"quantile",0.975,1.37254081205525
2020-05-18,"R_t","AT",2020-03-30,"point",NA,1.26622017580578
2020-05-18,"R_t","AT",2020-03-30,"quantile",0.025,1.23943072415236
2020-05-18,"R_t","AT",2020-03-30,"quantile",0.975,1.29300962745919
2020-05-18,"R_t","AT",2020-03-31,"point",NA,1.19757220594391
2020-05-18,"R_t","AT",2020-03-31,"quantile",0.025,1.17203850983675
2020-05-18,"R_t","AT",2020-03-31,"quantile",0.975,1.2222687316869
2020-05-18,"R_t","AT",2020-04-01,"point",NA,1.12390121389703
2020-05-18,"R_t","AT",2020-04-01,"quantile",0.025,1.10004185851821
2020-05-18,"R_t","AT",2020-04-01,"quantile",0.975,1.14776056927585
2020-05-18,"R_t","AT",2020-04-02,"point",NA,1.06153202176643
2020-05-18,"R_t","AT",2020-04-02,"quantile",0.025,1.03850983675178
2020-05-18,"R_t","AT",2020-04-02,"quantile",0.975,1.08371703641691
2020-05-18,"R_t","AT",2020-04-03,"point",NA,0.989535370447886
2020-05-18,"R_t","AT",2020-04-03,"quantile",0.025,0.968187526161574
2020-05-18,"R_t","AT",2020-04-03,"quantile",0.975,1.01130179991628
2020-05-18,"R_t","AT",2020-04-04,"point",NA,0.917957304311427
2020-05-18,"R_t","AT",2020-04-04,"quantile",0.025,0.897446630389284
2020-05-18,"R_t","AT",2020-04-04,"quantile",0.975,0.938886563415655
2020-05-18,"R_t","AT",2020-04-05,"point",NA,0.870657178735873
2020-05-18,"R_t","AT",2020-04-05,"quantile",0.025,0.85014650481373
2020-05-18,"R_t","AT",2020-04-05,"quantile",0.975,0.890749267475931
2020-05-18,"R_t","AT",2020-04-06,"point",NA,0.828798660527417
2020-05-18,"R_t","AT",2020-04-06,"quantile",0.025,0.808706571787359
2020-05-18,"R_t","AT",2020-04-06,"quantile",0.975,0.848472164085391
2020-05-18,"R_t","AT",2020-04-07,"point",NA,0.755127668480536
