"data_version","target","location","date","type","quantile","value"
2020-06-15,"R_t","AT",2020-03-10,"point",NA,2.72457095018836
2020-06-15,"R_t","AT",2020-03-10,"quantile",0.025,2.36375052323148
2020-06-15,"R_t","AT",2020-03-10,"quantile",0.975,3.10966931770615
2020-06-15,"R_t","AT",2020-03-11,"point",NA,3.15864378401005
2020-06-15,"R_t","AT",2020-03-11,"quantile",0.025,2.81707827542905
2020-06-15,"R_t","AT",2020-03-11,"quantile",0.975,3.51904562578485
2020-06-15,"R_t","AT",2020-03-12,"point",NA,3.0732524068648
2020-06-15,"R_t","AT",2020-03-12,"quantile",0.025,2.78107994976978
2020-06-15,"R_t","AT",2020-03-12,"quantile",0.975,3.37923817496861
2020-06-15,"R_t","AT",2020-03-13,"point",NA,3.26119715362076
2020-06-15,"R_t","AT",2020-03-13,"quantile",0.025,3.00167434072834
2020-06-15,"R_t","AT",2020-03-13,"quantile",0.975,3.53076601088321
2020-06-15,"R_t","AT",2020-03-14,"point",NA,3.2113855169527
2020-06-15,"R_t","AT",2020-03-14,"quantile",0.025,2.99120971117622
2020-06-15,"R_t","AT",2020-03-14,"quantile",0.975,3.43867727082461
2020-06-15,"R_t","AT",2020-03-15,"point",NA,2.89786521557137
2020-06-15,"R_t","AT",2020-03-15,"quantile",0.025,2.71912934282126
2020-06-15,"R_t","AT",2020-03-15,"quantile",0.975,3.08078694014232
2020-06-15,"R_t","AT",2020-03-16,"point",NA,2.61532021766429
2020-06-15,"R_t","AT",2020-03-16,"quantile",0.025,2.46923398911679
2020-06-15,"R_t","AT",2020-03-16,"quantile",0.975,2.7643365424864
2020-06-15,"R_t","AT",2020-03-17,"point",NA,2.53495186270406
2020-06-15,"R_t","AT",2020-03-17,"quantile",0.025,2.40937630807869
2020-06-15,"R_t","AT",2020-03-17,"quantile",0.975,2.66303892842193
2020-06-15,"R_t","AT",2020-03-18,"point",NA,2.4416073670992
2020-06-15,"R_t","AT",2020-03-18,"quantile",0.025,2.33277521975722
2020-06-15,"R_t","AT",2020-03-18,"quantile",0.975,2.55211385516953
2020-06-15,"R_t","AT",2020-03-19,"point",NA,2.35077438258686
2020-06-15,"R_t","AT",2020-03-19,"quantile",0.025,2.25575554625366
2020-06-15,"R_t","AT",2020-03-19,"quantile",0.975,2.44663038928422
2020-06-15,"R_t","AT",2020-03-20,"point",NA,2.26077856843868
2020-06-15,"R_t","AT",2020-03-20,"quantile",0.025,2.17789870238594
2020-06-15,"R_t","AT",2020-03-20,"quantile",0.975,2.34449560485559
2020-06-15,"R_t","AT",2020-03-21,"point",NA,2.15362076182503
2020-06-15,"R_t","AT",2020-03-21,"quantile",0.025,2.08036835496023
2020-06-15,"R_t","AT",2020-03-21,"quantile",0.975,2.22687316868983
2020-06-15,"R_t","AT",2020-03-22,"point",NA,2.06613645876936
2020-06-15,"R_t","AT",2020-03-22,"quantile",0.025,2.00167434072834
2020-06-15,"R_t","AT",2020-03-22,"quantile",0.975,2.13059857681038
2020-06-15,"R_t","AT",2020-03-23,"point",NA,1.97990791125994
2020-06-15,"R_t","AT",2020-03-23,"quantile",0.025,1.92256174131436
2020-06-15,"R_t","AT",2020-03-23,"quantile",0.975,2.03767266638761
2020-06-15,"R_t","AT",2020-03-24,"point",NA,1.87735454164923
2020-06-15,"R_t","AT",2020-03-24,"quantile",0.025,1.82628714943491
2020-06-15,"R_t","AT",2020-03-24,"quantile",0.975,1.92842193386354
2020-06-15,"R_t","AT",2020-03-25,"point",NA,1.78945165341147
2020-06-15,"R_t","AT",2020-03-25,"quantile",0.025,1.74340728338217
2020-06-15,"R_t","AT",2020-03-25,"quantile",0.975,1.83507743825869
2020-06-15,"R_t","AT",2020-03-26,"point",NA,1.76349937212223
2020-06-15,"R_t","AT",2020-03-26,"quantile",0.025,1.72122226873169
2020-06-15,"R_t","AT",2020-03-26,"quantile",0.975,1.80535789033068
2020-06-15,"R_t","AT",2020-03-27,"point",NA,1.65383005441607
2020-06-15,"R_t","AT",2020-03-27,"quantile",0.025,1.61573880284638
2020-06-15,"R_t","AT",2020-03-27,"quantile",0.975,1.69150272080368
2020-06-15,"R_t","AT",2020-03-28,"point",NA,1.52616157388028
2020-06-15,"R_t","AT",2020-03-28,"quantile",0.025,1.49183758894935
2020-06-15,"R_t","AT",2020-03-28,"quantile",0.975,1.56048555881122
2020-06-15,"R_t","AT",2020-03-29,"point",NA,1.41398074508162
2020-06-15,"R_t","AT",2020-03-29,"quantile",0.025,1.38258685642528
2020-06-15,"R_t","AT",2020-03-29,"quantile",0.975,1.4445374633738
2020-06-15,"R_t","AT",2020-03-30,"point",NA,1.34198409376308
2020-06-15,"R_t","AT",2020-03-30,"quantile",0.025,1.31310171619925
2020-06-15,"R_t","AT",2020-03-30,"quantile",0.975,1.37086647132691
2020-06-15,"R_t","AT",2020-03-31,"point",NA,1.26454583507744
2020-06-15,"R_t","AT",2020-03-31,"quantile",0.025,1.23733779824194
2020-06-15,"R_t","AT",2020-03-31,"quantile",0.975,1.29133528673085
2020-06-15,"R_t","AT",2020-04-01,"point",NA,1.19547928003349
2020-06-15,"R_t","AT",2020-04-01,"quantile",0.025,1.16994558392633
2020-06-15,"R_t","AT",2020-04-01,"quantile",0.975,1.22059439095856
2020-06-15,"R_t","AT",2020-04-02,"point",NA,1.12431979907911
2020-06-15,"R_t","AT",2020-04-02,"quantile",0.025,1.10004185851821
2020-06-15,"R_t","AT",2020-04-02,"quantile",0.975,1.14776056927585
2020-06-15,"R_t","AT",2020-04-03,"point",NA,1.06195060694851
2020-06-15,"R_t","AT",2020-04-03,"quantile",0.025,1.03892842193386
2020-06-15,"R_t","AT",2020-04-03,"quantile",0.975,1.08455420678108
2020-06-15,"R_t","AT",2020-04-04,"point",NA,0.99079112599414
2020-06-15,"R_t","AT",2020-04-04,"quantile",0.025,0.969024696525743
2020-06-15,"R_t","AT",2020-04-04,"quantile",0.975,1.01213897028045
2020-06-15,"R_t","AT",2020-04-05,"point",NA,0.918794474675596
2020-06-15,"R_t","AT",2020-04-05,"quantile",0.025,0.898283800753453
2020-06-15,"R_t","AT",2020-04-05,"quantile",0.975,0.939723733779824
2020-06-15,"R_t","AT",2020-04-06,"point",NA,0.870238593553788
2020-06-15,"R_t","AT",2020-04-06,"quantile",0.025,0.85014650481373
2020-06-15,"R_t","AT",2020-04-06,"quantile",0.975,0.890749267475931
2020-06-15,"R_t","AT",2020-04-07,"point",NA,0.827961490163248
2020-06-15,"R_t","AT",2020-04-07,"quantile",0.025,0.80786940142319
2020-06-15,"R_t","AT",2020-04-07,"quantile",0.975,0.847634993721222
2020-06-15,"R_t","AT",2020-04-08,"point",NA,0.755127668480536
2020-06-15,"R_t","AT",2020-04-08,"quantile",0.025,0.735872750104646
2020-06-15,"R_t","AT",2020-04-08,"quantile",0.975,0.774382586856425
2020-06-15,"R_t","AT",2020-04-09,"point",NA,0.721640853913771
2020-06-15,"R_t","AT",2020-04-09,"quantile",0.025,0.702804520719966
2020-06-15,"R_t","AT",2020-04-09,"quantile",0.975,0.741314357471745
2020-06-15,"R_t","AT",2020-04-10,"point",NA,0.729593972373378
2020-06-15,"R_t","AT",2020-04-10,"quantile",0.025,0.709920468815404
2020-06-15,"R_t","AT",2020-04-10,"quantile",0.975,0.749686061113437
2020-06-15,"R_t","AT",2020-04-11,"point",NA,0.726663876098786
2020-06-15,"R_t","AT",2020-04-11,"quantile",0.025,0.706571787358727
2020-06-15,"R_t","AT",2020-04-11,"quantile",0.975,0.747593135203014
2020-06-15,"R_t","AT",2020-04-12,"point",NA,0.680200920887401
2020-06-15,"R_t","AT",2020-04-12,"quantile",0.025,0.660108832147342
2020-06-15,"R_t","AT",2020-04-12,"quantile",0.975,0.701130179991628
2020-06-15,"R_t","AT",2020-04-13,"point",NA,0.648388447048974
2020-06-15,"R_t","AT",2020-04-13,"quantile",0.025,0.627877773126831
2020-06-15,"R_t","AT",2020-04-13,"quantile",0.975,0.669317706153202
2020-06-15,"R_t","AT",2020-04-14,"point",NA,0.627877773126831
2020-06-15,"R_t","AT",2020-04-14,"quantile",0.025,0.606948514022604
2020-06-15,"R_t","AT",2020-04-14,"quantile",0.975,0.649644202595228
2020-06-15,"R_t","AT",2020-04-15,"point",NA,0.622436165759732
2020-06-15,"R_t","AT",2020-04-15,"quantile",0.025,0.600669736291335
2020-06-15,"R_t","AT",2020-04-15,"quantile",0.975,0.644621180410213
2020-06-15,"R_t","AT",2020-04-16,"point",NA,0.619087484303056
2020-06-15,"R_t","AT",2020-04-16,"quantile",0.025,0.59648388447049
2020-06-15,"R_t","AT",2020-04-16,"quantile",0.975,0.642528254499791
2020-06-15,"R_t","AT",2020-04-17,"point",NA,0.643784010046044
2020-06-15,"R_t","AT",2020-04-17,"quantile",0.025,0.61950606948514
2020-06-15,"R_t","AT",2020-04-17,"quantile",0.975,0.668480535789033
2020-06-15,"R_t","AT",2020-04-18,"point",NA,0.67099204688154
2020-06-15,"R_t","AT",2020-04-18,"quantile",0.025,0.645039765592298
2020-06-15,"R_t","AT",2020-04-18,"quantile",0.975,0.697781498534952
2020-06-15,"R_t","AT",2020-04-19,"point",NA,0.658853076601088
2020-06-15,"R_t","AT",2020-04-19,"quantile",0.025,0.631645039765592
2020-06-15,"R_t","AT",2020-04-19,"quantile",0.975,0.686479698618669
2020-06-15,"R_t","AT",2020-04-20,"point",NA,0.647132691502721
2020-06-15,"R_t","AT",2020-04-20,"quantile",0.025,0.619087484303056
2020-06-15,"R_t","AT",2020-04-20,"quantile",0.975,0.676015069066555
2020-06-15,"R_t","AT",2020-04-21,"point",NA,0.629970699037254
2020-06-15,"R_t","AT",2020-04-21,"quantile",0.025,0.60108832147342
2020-06-15,"R_t","AT",2020-04-21,"quantile",0.975,0.659690246965257
2020-06-15,"R_t","AT",2020-04-22,"point",NA,0.611971536207618
2020-06-15,"R_t","AT",2020-04-22,"quantile",0.025,0.582251988279615
2020-06-15,"R_t","AT",2020-04-22,"quantile",0.975,0.642528254499791
2020-06-15,"R_t","AT",2020-04-23,"point",NA,0.546672247802428
2020-06-15,"R_t","AT",2020-04-23,"quantile",0.025,0.516952699874424
2020-06-15,"R_t","AT",2020-04-23,"quantile",0.975,0.5772289660946
2020-06-15,"R_t","AT",2020-04-24,"point",NA,0.54960234407702
2020-06-15,"R_t","AT",2020-04-24,"quantile",0.025,0.518627040602763
2020-06-15,"R_t","AT",2020-04-24,"quantile",0.975,0.58183340309753
2020-06-15,"R_t","AT",2020-04-25,"point",NA,0.586856425282545
2020-06-15,"R_t","AT",2020-04-25,"quantile",0.025,0.552951025533696
2020-06-15,"R_t","AT",2020-04-25,"quantile",0.975,0.622017580577648
2020-06-15,"R_t","AT",2020-04-26,"point",NA,0.627040602762662
2020-06-15,"R_t","AT",2020-04-26,"quantile",0.025,0.589786521557137
2020-06-15,"R_t","AT",2020-04-26,"quantile",0.975,0.665550439514441
2020-06-15,"R_t","AT",2020-04-27,"point",NA,0.647132691502721
2020-06-15,"R_t","AT",2020-04-27,"quantile",0.025,0.606948514022604
2020-06-15,"R_t","AT",2020-04-27,"quantile",0.975,0.688154039347007
2020-06-15,"R_t","AT",2020-04-28,"point",NA,0.657597321054835
2020-06-15,"R_t","AT",2020-04-28,"quantile",0.025,0.615320217664295
2020-06-15,"R_t","AT",2020-04-28,"quantile",0.975,0.701130179991628
2020-06-15,"R_t","AT",2020-04-29,"point",NA,0.68103809125157
2020-06-15,"R_t","AT",2020-04-29,"quantile",0.025,0.635830891586438
2020-06-15,"R_t","AT",2020-04-29,"quantile",0.975,0.72791963164504
2020-06-15,"R_t","AT",2020-04-30,"point",NA,0.702385935537882
2020-06-15,"R_t","AT",2020-04-30,"quantile",0.025,0.654667224780243
2020-06-15,"R_t","AT",2020-04-30,"quantile",0.975,0.752197572205944
2020-06-15,"R_t","AT",2020-05-01,"point",NA,0.740477187107576
2020-06-15,"R_t","AT",2020-05-01,"quantile",0.025,0.688991209711176
2020-06-15,"R_t","AT",2020-05-01,"quantile",0.975,0.79321892005023
2020-06-15,"R_t","AT",2020-05-02,"point",NA,0.776894097948933
2020-06-15,"R_t","AT",2020-05-02,"quantile",0.025,0.722478024277941
2020-06-15,"R_t","AT",2020-05-02,"quantile",0.975,0.832984512348263
2020-06-15,"R_t","AT",2020-05-03,"point",NA,0.76559229803265
2020-06-15,"R_t","AT",2020-05-03,"quantile",0.025,0.709501883633319
2020-06-15,"R_t","AT",2020-05-03,"quantile",0.975,0.822938467978234
2020-06-15,"R_t","AT",2020-05-04,"point",NA,0.763499372122227
2020-06-15,"R_t","AT",2020-05-04,"quantile",0.025,0.706153202176643
2020-06-15,"R_t","AT",2020-05-04,"quantile",0.975,0.822938467978234
2020-06-15,"R_t","AT",2020-05-05,"point",NA,0.783172875680201
2020-06-15,"R_t","AT",2020-05-05,"quantile",0.025,0.72331519464211
2020-06-15,"R_t","AT",2020-05-05,"quantile",0.975,0.845123482628715
2020-06-15,"R_t","AT",2020-05-06,"point",NA,0.809962327333612
2020-06-15,"R_t","AT",2020-05-06,"quantile",0.025,0.747593135203014
2020-06-15,"R_t","AT",2020-05-06,"quantile",0.975,0.874843030556718
2020-06-15,"R_t","AT",2020-05-07,"point",NA,0.792381749686061
2020-06-15,"R_t","AT",2020-05-07,"quantile",0.025,0.729175387191293
2020-06-15,"R_t","AT",2020-05-07,"quantile",0.975,0.858518208455421
2020-06-15,"R_t","AT",2020-05-08,"point",NA,0.815403934700712
2020-06-15,"R_t","AT",2020-05-08,"quantile",0.025,0.749686061113437
2020-06-15,"R_t","AT",2020-05-08,"quantile",0.975,0.884051904562579
2020-06-15,"R_t","AT",2020-05-09,"point",NA,0.850983675177899
2020-06-15,"R_t","AT",2020-05-09,"quantile",0.025,0.781917120133947
2020-06-15,"R_t","AT",2020-05-09,"quantile",0.975,0.922980326496442
2020-06-15,"R_t","AT",2020-05-10,"point",NA,0.79782335705316
2020-06-15,"R_t","AT",2020-05-10,"quantile",0.025,0.730012557555463
2020-06-15,"R_t","AT",2020-05-10,"quantile",0.975,0.868982838007535
2020-06-15,"R_t","AT",2020-05-11,"point",NA,0.85935537881959
2020-06-15,"R_t","AT",2020-05-11,"quantile",0.025,0.787358727501047
2020-06-15,"R_t","AT",2020-05-11,"quantile",0.975,0.935119296776894
2020-06-15,"R_t","AT",2020-05-12,"point",NA,0.855588112180829
2020-06-15,"R_t","AT",2020-05-12,"quantile",0.025,0.781917120133947
2020-06-15,"R_t","AT",2020-05-12,"quantile",0.975,0.932189200502302
2020-06-15,"R_t","AT",2020-05-13,"point",NA,0.878610297195479
2020-06-15,"R_t","AT",2020-05-13,"quantile",0.025,0.802846379238175
2020-06-15,"R_t","AT",2020-05-13,"quantile",0.975,0.958141481791545
2020-06-15,"R_t","AT",2020-05-14,"point",NA,0.935956467141063
2020-06-15,"R_t","AT",2020-05-14,"quantile",0.025,0.856425282544998
2020-06-15,"R_t","AT",2020-05-14,"quantile",0.975,1.01925491837589
2020-06-15,"R_t","AT",2020-05-15,"point",NA,1.04939305148598
2020-06-15,"R_t","AT",2020-05-15,"quantile",0.025,0.963583089158644
2020-06-15,"R_t","AT",2020-05-15,"quantile",0.975,1.1381331100879
2020-06-15,"R_t","AT",2020-05-16,"point",NA,1.06739221431561
2020-06-15,"R_t","AT",2020-05-16,"quantile",0.025,0.979907911259941
2020-06-15,"R_t","AT",2020-05-16,"quantile",0.975,1.15696944328171
2020-06-15,"R_t","AT",2020-05-17,"point",NA,1.05650899958141
2020-06-15,"R_t","AT",2020-05-17,"quantile",0.025,0.970280452071997
2020-06-15,"R_t","AT",2020-05-17,"quantile",0.975,1.14566764336542
2020-06-15,"R_t","AT",2020-05-18,"point",NA,1.05106739221432
2020-06-15,"R_t","AT",2020-05-18,"quantile",0.025,0.965257429886982
2020-06-15,"R_t","AT",2020-05-18,"quantile",0.975,1.13938886563416
2020-06-15,"R_t","AT",2020-05-19,"point",NA,1.06111343658434
2020-06-15,"R_t","AT",2020-05-19,"quantile",0.025,0.975303474257011
2020-06-15,"R_t","AT",2020-05-19,"quantile",0.975,1.14943491000419
2020-06-15,"R_t","AT",2020-05-20,"point",NA,1.03725408120553
2020-06-15,"R_t","AT",2020-05-20,"quantile",0.025,0.95311845960653
