"data_version","target","location","date","type","quantile","value"
2020-04-24,"R_t","AT",2020-03-10,"point",NA,3.11552951025534
2020-04-24,"R_t","AT",2020-03-10,"quantile",0.025,2.77647551276685
2020-04-24,"R_t","AT",2020-03-10,"quantile",0.975,3.47258267057346
2020-04-24,"R_t","AT",2020-03-11,"point",NA,3.05106739221432
2020-04-24,"R_t","AT",2020-03-11,"quantile",0.025,2.75973210548347
2020-04-24,"R_t","AT",2020-03-11,"quantile",0.975,3.35537881958979
2020-04-24,"R_t","AT",2020-03-12,"point",NA,3.25533696107158
2020-04-24,"R_t","AT",2020-03-12,"quantile",0.025,2.99581414817915
2020-04-24,"R_t","AT",2020-03-12,"quantile",0.975,3.52532440351612
2020-04-24,"R_t","AT",2020-03-13,"point",NA,3.20719966513185
2020-04-24,"R_t","AT",2020-03-13,"quantile",0.025,2.98660527417329
2020-04-24,"R_t","AT",2020-03-13,"quantile",0.975,3.43491000418585
2020-04-24,"R_t","AT",2020-03-14,"point",NA,2.89326077856844
2020-04-24,"R_t","AT",2020-03-14,"quantile",0.025,2.71452490581833
2020-04-24,"R_t","AT",2020-03-14,"quantile",0.975,3.07701967350356
2020-04-24,"R_t","AT",2020-03-15,"point",NA,2.60946002511511
2020-04-24,"R_t","AT",2020-03-15,"quantile",0.025,2.46295521138552
2020-04-24,"R_t","AT",2020-03-15,"quantile",0.975,2.7588949351193
2020-04-24,"R_t","AT",2020-03-16,"point",NA,2.5203013813311
2020-04-24,"R_t","AT",2020-03-16,"quantile",0.025,2.39472582670573
2020-04-24,"R_t","AT",2020-03-16,"quantile",0.975,2.64838844704897
2020-04-24,"R_t","AT",2020-03-17,"point",NA,2.43239849309334
2020-04-24,"R_t","AT",2020-03-17,"quantile",0.025,2.32314776056928
2020-04-24,"R_t","AT",2020-03-17,"quantile",0.975,2.54332356634575
2020-04-24,"R_t","AT",2020-03-18,"point",NA,2.34491419003767
2020-04-24,"R_t","AT",2020-03-18,"quantile",0.025,2.24947676852239
2020-04-24,"R_t","AT",2020-03-18,"quantile",0.975,2.44118878191712
2020-04-24,"R_t","AT",2020-03-19,"point",NA,2.26119715362076
2020-04-24,"R_t","AT",2020-03-19,"quantile",0.025,2.17789870238594
2020-04-24,"R_t","AT",2020-03-19,"quantile",0.975,2.34575136040184
2020-04-24,"R_t","AT",2020-03-20,"point",NA,2.15655085809962
2020-04-24,"R_t","AT",2020-03-20,"quantile",0.025,2.08329845123483
2020-04-24,"R_t","AT",2020-03-20,"quantile",0.975,2.2302218501465
2020-04-24,"R_t","AT",2020-03-21,"point",NA,2.07115948095437
2020-04-24,"R_t","AT",2020-03-21,"quantile",0.025,2.00627877773127
2020-04-24,"R_t","AT",2020-03-21,"quantile",0.975,2.13604018417748
