"data_version","target","location","date","type","quantile","value"
2020-12-11,"R_t","AT",2020-03-10,"point",NA,2.71996651318543
2020-12-11,"R_t","AT",2020-03-10,"quantile",0.025,2.35914608622855
2020-12-11,"R_t","AT",2020-03-10,"quantile",0.975,3.10548346588531
2020-12-11,"R_t","AT",2020-03-11,"point",NA,3.15194642109669
2020-12-11,"R_t","AT",2020-03-11,"quantile",0.025,2.80996232733361
2020-12-11,"R_t","AT",2020-03-11,"quantile",0.975,3.51276684805358
2020-12-11,"R_t","AT",2020-03-12,"point",NA,3.07367099204688
2020-12-11,"R_t","AT",2020-03-12,"quantile",0.025,2.78066136458769
2020-12-11,"R_t","AT",2020-03-12,"quantile",0.975,3.38049393051486
2020-12-11,"R_t","AT",2020-03-13,"point",NA,3.27291753871913
2020-12-11,"R_t","AT",2020-03-13,"quantile",0.025,3.01255755546254
2020-12-11,"R_t","AT",2020-03-13,"quantile",0.975,3.54374215152784
2020-12-11,"R_t","AT",2020-03-14,"point",NA,3.2222687316869
2020-12-11,"R_t","AT",2020-03-14,"quantile",0.025,3.00125575554625
2020-12-11,"R_t","AT",2020-03-14,"quantile",0.975,3.45081624110506
2020-12-11,"R_t","AT",2020-03-15,"point",NA,2.9024696525743
2020-12-11,"R_t","AT",2020-03-15,"quantile",0.025,2.72331519464211
2020-12-11,"R_t","AT",2020-03-15,"quantile",0.975,3.08580996232733
2020-12-11,"R_t","AT",2020-03-16,"point",NA,2.61825031393889
2020-12-11,"R_t","AT",2020-03-16,"quantile",0.025,2.47174550020929
2020-12-11,"R_t","AT",2020-03-16,"quantile",0.975,2.76768522394307
2020-12-11,"R_t","AT",2020-03-17,"point",NA,2.53746337379657
2020-12-11,"R_t","AT",2020-03-17,"quantile",0.025,2.4118878191712
2020-12-11,"R_t","AT",2020-03-17,"quantile",0.975,2.66596902469653
2020-12-11,"R_t","AT",2020-03-18,"point",NA,2.44370029300963
2020-12-11,"R_t","AT",2020-03-18,"quantile",0.025,2.33486814566764
2020-12-11,"R_t","AT",2020-03-18,"quantile",0.975,2.55462536626203
2020-12-11,"R_t","AT",2020-03-19,"point",NA,2.35244872331519
2020-12-11,"R_t","AT",2020-03-19,"quantile",0.025,2.257429886982
2020-12-11,"R_t","AT",2020-03-19,"quantile",0.975,2.44872331519464
2020-12-11,"R_t","AT",2020-03-20,"point",NA,2.26245290916702
2020-12-11,"R_t","AT",2020-03-20,"quantile",0.025,2.17915445793219
2020-12-11,"R_t","AT",2020-03-20,"quantile",0.975,2.34658853076601
2020-12-11,"R_t","AT",2020-03-21,"point",NA,2.15278359146086
2020-12-11,"R_t","AT",2020-03-21,"quantile",0.025,2.07994976977815
