"data_version","target","location","date","type","quantile","value"
2020-05-22,"R_t","AT",2020-03-10,"point",NA,2.70238593553788
2020-05-22,"R_t","AT",2020-03-10,"quantile",0.025,2.34533277521976
2020-05-22,"R_t","AT",2020-03-10,"quantile",0.975,3.08329845123483
2020-05-22,"R_t","AT",2020-03-11,"point",NA,3.13729593972373
2020-05-22,"R_t","AT",2020-03-11,"quantile",0.025,2.79824194223524
2020-05-22,"R_t","AT",2020-03-11,"quantile",0.975,3.49476768522394
2020-05-22,"R_t","AT",2020-03-12,"point",NA,3.05023022185015
2020-05-22,"R_t","AT",2020-03-12,"quantile",0.025,2.76015069066555
2020-05-22,"R_t","AT",2020-03-12,"quantile",0.975,3.35412306404353
2020-05-22,"R_t","AT",2020-03-13,"point",NA,3.24445374633738
2020-05-22,"R_t","AT",2020-03-13,"quantile",0.025,2.98660527417329
2020-05-22,"R_t","AT",2020-03-13,"quantile",0.975,3.51276684805358
2020-05-22,"R_t","AT",2020-03-14,"point",NA,3.20175805776476
2020-05-22,"R_t","AT",2020-03-14,"quantile",0.025,2.98200083717036
2020-05-22,"R_t","AT",2020-03-14,"quantile",0.975,3.4282126412725
2020-05-22,"R_t","AT",2020-03-15,"point",NA,2.89577228966095
2020-05-22,"R_t","AT",2020-03-15,"quantile",0.025,2.71745500209293
2020-05-22,"R_t","AT",2020-03-15,"quantile",0.975,3.0786940142319
2020-05-22,"R_t","AT",2020-03-16,"point",NA,2.6123901213897
2020-05-22,"R_t","AT",2020-03-16,"quantile",0.025,2.46630389284219
2020-05-22,"R_t","AT",2020-03-16,"quantile",0.975,2.7614064462118
2020-05-22,"R_t","AT",2020-03-17,"point",NA,2.53160318124738
2020-05-22,"R_t","AT",2020-03-17,"quantile",0.025,2.40602762662202
2020-05-22,"R_t","AT",2020-03-17,"quantile",0.975,2.65927166178317
2020-05-22,"R_t","AT",2020-03-18,"point",NA,2.43784010046044
2020-05-22,"R_t","AT",2020-03-18,"quantile",0.025,2.32900795311846
2020-05-22,"R_t","AT",2020-03-18,"quantile",0.975,2.54834658853077
2020-05-22,"R_t","AT",2020-03-19,"point",NA,2.34742570113018
2020-05-22,"R_t","AT",2020-03-19,"quantile",0.025,2.25282544997907
2020-05-22,"R_t","AT",2020-03-19,"quantile",0.975,2.44370029300963
2020-05-22,"R_t","AT",2020-03-20,"point",NA,2.25952281289242
2020-05-22,"R_t","AT",2020-03-20,"quantile",0.025,2.1762243616576
2020-05-22,"R_t","AT",2020-03-20,"quantile",0.975,2.34323984930933
2020-05-22,"R_t","AT",2020-03-21,"point",NA,2.15320217664295
2020-05-22,"R_t","AT",2020-03-21,"quantile",0.025,2.07994976977815
2020-05-22,"R_t","AT",2020-03-21,"quantile",0.975,2.22645458350774
2020-05-22,"R_t","AT",2020-03-22,"point",NA,2.0678107994977
2020-05-22,"R_t","AT",2020-03-22,"quantile",0.025,2.00293009627459
2020-05-22,"R_t","AT",2020-03-22,"quantile",0.975,2.1326915027208
2020-05-22,"R_t","AT",2020-03-23,"point",NA,1.98032649644203
2020-05-22,"R_t","AT",2020-03-23,"quantile",0.025,1.92298032649644
2020-05-22,"R_t","AT",2020-03-23,"quantile",0.975,2.03767266638761
2020-05-22,"R_t","AT",2020-03-24,"point",NA,1.87651737128506
2020-05-22,"R_t","AT",2020-03-24,"quantile",0.025,1.82544997907074
2020-05-22,"R_t","AT",2020-03-24,"quantile",0.975,1.92758476349937
2020-05-22,"R_t","AT",2020-03-25,"point",NA,1.7886144830473
2020-05-22,"R_t","AT",2020-03-25,"quantile",0.025,1.742570113018
2020-05-22,"R_t","AT",2020-03-25,"quantile",0.975,1.8346588530766
2020-05-22,"R_t","AT",2020-03-26,"point",NA,1.76266220175806
2020-05-22,"R_t","AT",2020-03-26,"quantile",0.025,1.72038509836752
2020-05-22,"R_t","AT",2020-03-26,"quantile",0.975,1.8049393051486
