"data_version","target","location","date","type","quantile","value"
2020-04-30,"R_t","AT",2020-03-18,"quantile",0.975,2.43700293009627
2020-04-30,"R_t","AT",2020-03-19,"point",NA,2.25784847216409
2020-04-30,"R_t","AT",2020-03-19,"quantile",0.025,2.17538719129343
2020-04-30,"R_t","AT",2020-03-19,"quantile",0.975,2.34282126412725
2020-04-30,"R_t","AT",2020-03-20,"point",NA,2.15362076182503
2020-04-30,"R_t","AT",2020-03-20,"quantile",0.025,2.0812055253244
2020-04-30,"R_t","AT",2020-03-20,"quantile",0.975,2.22812892423608
2020-04-30,"R_t","AT",2020-03-21,"point",NA,2.06822938467978
2020-04-30,"R_t","AT",2020-03-21,"quantile",0.025,2.00418585182085
2020-04-30,"R_t","AT",2020-03-21,"quantile",0.975,2.13394725826706
2020-04-30,"R_t","AT",2020-03-22,"point",NA,1.98158225198828
2020-04-30,"R_t","AT",2020-03-22,"quantile",0.025,1.92465466722478
2020-04-30,"R_t","AT",2020-03-22,"quantile",0.975,2.04018417748012
2020-04-30,"R_t","AT",2020-03-23,"point",NA,1.8752616157388
2020-04-30,"R_t","AT",2020-03-23,"quantile",0.025,1.82503139388866
2020-04-30,"R_t","AT",2020-03-23,"quantile",0.975,1.92716617831729
2020-04-30,"R_t","AT",2020-03-24,"point",NA,1.78652155713688
2020-04-30,"R_t","AT",2020-03-24,"quantile",0.025,1.74131435747175
2020-04-30,"R_t","AT",2020-03-24,"quantile",0.975,1.83340309753035
2020-04-30,"R_t","AT",2020-03-25,"point",NA,1.76349937212223
2020-04-30,"R_t","AT",2020-03-25,"quantile",0.025,1.72164085391377
2020-04-30,"R_t","AT",2020-03-25,"quantile",0.975,1.80661364587694
2020-04-30,"R_t","AT",2020-03-26,"point",NA,1.65508580996233
2020-04-30,"R_t","AT",2020-03-26,"quantile",0.025,1.61741314357472
2020-04-30,"R_t","AT",2020-03-26,"quantile",0.975,1.69401423189619
2020-04-30,"R_t","AT",2020-03-27,"point",NA,1.52867308497279
2020-04-30,"R_t","AT",2020-03-27,"quantile",0.025,1.49476768522394
2020-04-30,"R_t","AT",2020-03-27,"quantile",0.975,1.56341565508581
2020-04-30,"R_t","AT",2020-03-28,"point",NA,1.41607367099205
2020-04-30,"R_t","AT",2020-03-28,"quantile",0.025,1.38509836751779
2020-04-30,"R_t","AT",2020-03-28,"quantile",0.975,1.44746755964839
2020-04-30,"R_t","AT",2020-03-29,"point",NA,1.34575136040184
2020-04-30,"R_t","AT",2020-03-29,"quantile",0.025,1.31686898283801
2020-04-30,"R_t","AT",2020-03-29,"quantile",0.975,1.37463373796568
2020-04-30,"R_t","AT",2020-03-30,"point",NA,1.26789451653411
2020-04-30,"R_t","AT",2020-03-30,"quantile",0.025,1.24068647969862
2020-04-30,"R_t","AT",2020-03-30,"quantile",0.975,1.29468396818753
2020-04-30,"R_t","AT",2020-03-31,"point",NA,1.19840937630808
2020-04-30,"R_t","AT",2020-03-31,"quantile",0.025,1.17329426538301
2020-04-30,"R_t","AT",2020-03-31,"quantile",0.975,1.22394307241524
2020-04-30,"R_t","AT",2020-04-01,"point",NA,1.12348262871494
2020-04-30,"R_t","AT",2020-04-01,"quantile",0.025,1.10004185851821
2020-04-30,"R_t","AT",2020-04-01,"quantile",0.975,1.14776056927585
2020-04-30,"R_t","AT",2020-04-02,"point",NA,1.06111343658434
2020-04-30,"R_t","AT",2020-04-02,"quantile",0.025,1.03850983675178
2020-04-30,"R_t","AT",2020-04-02,"quantile",0.975,1.08371703641691
2020-04-30,"R_t","AT",2020-04-03,"point",NA,0.989535370447886
2020-04-30,"R_t","AT",2020-04-03,"quantile",0.025,0.968187526161574
2020-04-30,"R_t","AT",2020-04-03,"quantile",0.975,1.01130179991628
2020-04-30,"R_t","AT",2020-04-04,"point",NA,0.918375889493512
2020-04-30,"R_t","AT",2020-04-04,"quantile",0.025,0.897865215571369
2020-04-30,"R_t","AT",2020-04-04,"quantile",0.975,0.93930514859774
2020-04-30,"R_t","AT",2020-04-05,"point",NA,0.871075763917957
2020-04-30,"R_t","AT",2020-04-05,"quantile",0.025,0.850983675177899
2020-04-30,"R_t","AT",2020-04-05,"quantile",0.975,0.8915864378401
2020-04-30,"R_t","AT",2020-04-06,"point",NA,0.829217245709502
2020-04-30,"R_t","AT",2020-04-06,"quantile",0.025,0.809125156969443
2020-04-30,"R_t","AT",2020-04-06,"quantile",0.975,0.84930933444956
2020-04-30,"R_t","AT",2020-04-07,"point",NA,0.755127668480536
2020-04-30,"R_t","AT",2020-04-07,"quantile",0.025,0.735872750104646
2020-04-30,"R_t","AT",2020-04-07,"quantile",0.975,0.774382586856425
2020-04-30,"R_t","AT",2020-04-08,"point",NA,0.721222268731687
2020-04-30,"R_t","AT",2020-04-08,"quantile",0.025,0.702385935537882
2020-04-30,"R_t","AT",2020-04-08,"quantile",0.975,0.740895772289661
2020-04-30,"R_t","AT",2020-04-09,"point",NA,0.728756802009209
2020-04-30,"R_t","AT",2020-04-09,"quantile",0.025,0.70866471326915
2020-04-30,"R_t","AT",2020-04-09,"quantile",0.975,0.748848890749268
2020-04-30,"R_t","AT",2020-04-10,"point",NA,0.725826705734617
2020-04-30,"R_t","AT",2020-04-10,"quantile",0.025,0.705316031812474
2020-04-30,"R_t","AT",2020-04-10,"quantile",0.975,0.74633737965676
2020-04-30,"R_t","AT",2020-04-11,"point",NA,0.678107994976978
2020-04-30,"R_t","AT",2020-04-11,"quantile",0.025,0.658015906236919
2020-04-30,"R_t","AT",2020-04-11,"quantile",0.975,0.698618668899121
2020-04-30,"R_t","AT",2020-04-12,"point",NA,0.646714106320636
2020-04-30,"R_t","AT",2020-04-12,"quantile",0.025,0.625784847216409
2020-04-30,"R_t","AT",2020-04-12,"quantile",0.975,0.667224780242779
2020-04-30,"R_t","AT",2020-04-13,"point",NA,0.626203432398493
2020-04-30,"R_t","AT",2020-04-13,"quantile",0.025,0.604855588112181
2020-04-30,"R_t","AT",2020-04-13,"quantile",0.975,0.647551276684805
2020-04-30,"R_t","AT",2020-04-14,"point",NA,0.623691921305986
2020-04-30,"R_t","AT",2020-04-14,"quantile",0.025,0.601925491837589
2020-04-30,"R_t","AT",2020-04-14,"quantile",0.975,0.646295521138552
2020-04-30,"R_t","AT",2020-04-15,"point",NA,0.621180410213478
2020-04-30,"R_t","AT",2020-04-15,"quantile",0.025,0.598158225198828
2020-04-30,"R_t","AT",2020-04-15,"quantile",0.975,0.644621180410213
2020-04-30,"R_t","AT",2020-04-16,"point",NA,0.645876935956467
2020-04-30,"R_t","AT",2020-04-16,"quantile",0.025,0.621180410213478
2020-04-30,"R_t","AT",2020-04-16,"quantile",0.975,0.67099204688154
2020-04-30,"R_t","AT",2020-04-17,"point",NA,0.673084972791963
2020-04-30,"R_t","AT",2020-04-17,"quantile",0.025,0.647132691502721
2020-04-30,"R_t","AT",2020-04-17,"quantile",0.975,0.699874424445375
2020-04-30,"R_t","AT",2020-04-18,"point",NA,0.660108832147342
2020-04-30,"R_t","AT",2020-04-18,"quantile",0.025,0.632900795311846
2020-04-30,"R_t","AT",2020-04-18,"quantile",0.975,0.688154039347007
2020-04-30,"R_t","AT",2020-04-19,"point",NA,0.648388447048974
2020-04-30,"R_t","AT",2020-04-19,"quantile",0.025,0.620343239849309
2020-04-30,"R_t","AT",2020-04-19,"quantile",0.975,0.677270824612809
2020-04-30,"R_t","AT",2020-04-20,"point",NA,0.632063624947677
2020-04-30,"R_t","AT",2020-04-20,"quantile",0.025,0.603181247383843
2020-04-30,"R_t","AT",2020-04-20,"quantile",0.975,0.662201758057765
2020-04-30,"R_t","AT",2020-04-21,"point",NA,0.614064462118041
2020-04-30,"R_t","AT",2020-04-21,"quantile",0.025,0.584344914190038
2020-04-30,"R_t","AT",2020-04-21,"quantile",0.975,0.645039765592298
2020-04-30,"R_t","AT",2020-04-22,"point",NA,0.548765173712851
2020-04-30,"R_t","AT",2020-04-22,"quantile",0.025,0.519464210966932
2020-04-30,"R_t","AT",2020-04-22,"quantile",0.975,0.579321892005023
2020-04-30,"R_t","AT",2020-04-23,"point",NA,0.552113855169527
2020-04-30,"R_t","AT",2020-04-23,"quantile",0.025,0.520719966513185
2020-04-30,"R_t","AT",2020-04-23,"quantile",0.975,0.584344914190038
2020-04-30,"R_t","AT",2020-04-24,"point",NA,0.589786521557137
2020-04-30,"R_t","AT",2020-04-24,"quantile",0.025,0.555462536626203
2020-04-30,"R_t","AT",2020-04-24,"quantile",0.975,0.624947676852239
2020-04-30,"R_t","AT",2020-04-25,"point",NA,0.635830891586438
2020-04-30,"R_t","AT",2020-04-25,"quantile",0.025,0.598158225198828
2020-04-30,"R_t","AT",2020-04-25,"quantile",0.975,0.674340728338217
2020-04-30,"R_t","AT",2020-04-26,"point",NA,0.653411469233989
2020-04-30,"R_t","AT",2020-04-26,"quantile",0.025,0.613645876935957
2020-04-30,"R_t","AT",2020-04-26,"quantile",0.975,0.69485140226036
2020-04-30,"R_t","AT",2020-04-27,"point",NA,0.672666387609879
2020-04-30,"R_t","AT",2020-04-27,"quantile",0.025,0.629970699037254
2020-04-30,"R_t","AT",2020-04-27,"quantile",0.975,0.716617831728757
