"data_version","target","location","date","type","quantile","value"
2021-05-28,"R_t","AT",2020-03-10,"point",NA,2.724399494311
2021-05-28,"R_t","AT",2020-03-10,"quantile",0.025,2.36367467340919
2021-05-28,"R_t","AT",2020-03-10,"quantile",0.975,3.10956595027392
2021-05-28,"R_t","AT",2020-03-11,"point",NA,3.15844922039612
2021-05-28,"R_t","AT",2020-03-11,"quantile",0.025,2.81668773704172
2021-05-28,"R_t","AT",2020-03-11,"quantile",0.975,3.51917404129794
2021-05-28,"R_t","AT",2020-03-12,"point",NA,3.07290349768226
2021-05-28,"R_t","AT",2020-03-12,"quantile",0.025,2.78086809945217
2021-05-28,"R_t","AT",2020-03-12,"quantile",0.975,3.37926675094817
2021-05-28,"R_t","AT",2020-03-13,"point",NA,3.26632954066582
2021-05-28,"R_t","AT",2020-03-13,"quantile",0.025,3.00716392751791
2021-05-28,"R_t","AT",2020-03-13,"quantile",0.975,3.53645174884113
2021-05-28,"R_t","AT",2020-03-14,"point",NA,3.21449641803624
2021-05-28,"R_t","AT",2020-03-14,"quantile",0.025,2.99410029498525
2021-05-28,"R_t","AT",2020-03-14,"quantile",0.975,3.44205646860514
2021-05-28,"R_t","AT",2020-03-15,"point",NA,2.89549093973873
2021-05-28,"R_t","AT",2020-03-15,"quantile",0.025,2.71723556679309
2021-05-28,"R_t","AT",2020-03-15,"quantile",0.975,3.07880320269701
2021-05-28,"R_t","AT",2020-03-16,"point",NA,2.61314791403287
2021-05-28,"R_t","AT",2020-03-16,"quantile",0.025,2.46734091866835
2021-05-28,"R_t","AT",2020-03-16,"quantile",0.975,2.76232616940582
2021-05-28,"R_t","AT",2020-03-17,"point",NA,2.53350189633375
2021-05-28,"R_t","AT",2020-03-17,"quantile",0.025,2.40792246101981
2021-05-28,"R_t","AT",2020-03-17,"quantile",0.975,2.66118836915297
2021-05-28,"R_t","AT",2020-03-18,"point",NA,2.44163506110409
