Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Austria,2020-03-09,2.2112,2.4631,1.9597,2.3321,2.0898,5,2022-02-19
Austria,2020-03-10,2.2525,2.4819,2.0243,2.3621,2.1435,5,2022-02-19
Austria,2020-03-11,2.3028,2.5158,2.0879,2.4055,2.2005,5,2022-02-19
Austria,2020-03-12,2.34,2.5474,2.1336,2.4383,2.2402,5,2022-02-19
Austria,2020-03-13,2.4238,2.6365,2.2132,2.5262,2.3231,5,2022-02-19
Austria,2020-03-14,2.3475,2.5514,2.1456,2.4443,2.2508,5,2022-02-19
Austria,2020-03-15,2.2629,2.4602,2.0668,2.3559,2.17,5,2022-02-19
Austria,2020-03-16,2.1829,2.3741,1.9875,2.2751,2.0905,5,2022-02-19
Austria,2020-03-17,2.1355,2.3296,1.9432,2.2278,2.0428,5,2022-02-19
Austria,2020-03-18,2.0649,2.2566,1.8749,2.1567,1.974,5,2022-02-19
Austria,2020-03-19,1.9825,2.1759,1.7913,2.0742,1.8918,5,2022-02-19
Austria,2020-03-20,1.9056,2.0975,1.715,1.9963,1.8157,5,2022-02-19
Austria,2020-03-21,1.8909,2.0774,1.7,1.9811,1.801,5,2022-02-19
Austria,2020-03-22,1.8761,2.073,1.6869,1.9672,1.784,5,2022-02-19
Austria,2020-03-23,1.8031,1.9973,1.6122,1.896,1.7109,5,2022-02-19
Austria,2020-03-24,1.6688,1.8585,1.4779,1.7606,1.5782,5,2022-02-19
Austria,2020-03-25,1.5436,1.7338,1.3556,1.6344,1.4532,5,2022-02-19
Austria,2020-03-26,1.4762,1.6654,1.2888,1.5667,1.386,5,2022-02-19
Austria,2020-03-27,1.3288,1.5178,1.1423,1.4188,1.2382,5,2022-02-19
Austria,2020-03-28,1.2254,1.4157,1.0335,1.3164,1.1341,5,2022-02-19
Austria,2020-03-29,1.1361,1.3278,0.9432,1.2269,1.0454,5,2022-02-19
Austria,2020-03-30,1.0771,1.2669,0.8861,1.1669,0.987,5,2022-02-19
