Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Austria,2020-03-09,2.2109,2.4628,1.9563,2.33,2.0903,5,2022-04-05
Austria,2020-03-10,2.2505,2.4765,2.0233,2.3585,2.1426,5,2022-04-05
Austria,2020-03-11,2.2982,2.512,2.0866,2.3992,2.1973,5,2022-04-05
Austria,2020-03-12,2.3327,2.5381,2.1288,2.4314,2.235,5,2022-04-05
Austria,2020-03-13,2.4126,2.6228,2.2061,2.5122,2.3126,5,2022-04-05
Austria,2020-03-14,2.3386,2.5374,2.1418,2.4323,2.2437,5,2022-04-05
Austria,2020-03-15,2.2575,2.4559,2.066,2.3488,2.166,5,2022-04-05
Austria,2020-03-16,2.1795,2.3717,1.9883,2.2701,2.0894,5,2022-04-05
Austria,2020-03-17,2.1328,2.3248,1.9423,2.2232,2.0417,5,2022-04-05
Austria,2020-03-18,2.0618,2.2517,1.8745,2.1514,1.9719,5,2022-04-05
Austria,2020-03-19,1.9818,2.1728,1.7948,2.0706,1.8924,5,2022-04-05
Austria,2020-03-20,1.9057,2.0955,1.7171,1.9949,1.8169,5,2022-04-05
Austria,2020-03-21,1.889,2.0794,1.7002,1.9792,1.7997,5,2022-04-05
Austria,2020-03-22,1.8712,2.0643,1.6806,1.963,1.7796,5,2022-04-05
Austria,2020-03-23,1.7974,1.9894,1.6077,1.8876,1.7067,5,2022-04-05
Austria,2020-03-24,1.6655,1.8563,1.4777,1.7555,1.5759,5,2022-04-05
Austria,2020-03-25,1.543,1.7281,1.3545,1.6329,1.4543,5,2022-04-05
Austria,2020-03-26,1.4751,1.6637,1.2874,1.5642,1.3862,5,2022-04-05
Austria,2020-03-27,1.3308,1.5171,1.1442,1.4204,1.2419,5,2022-04-05
Austria,2020-03-28,1.2285,1.4144,1.0421,1.3185,1.1391,5,2022-04-05
Austria,2020-03-29,1.1406,1.3281,0.9529,1.23,1.0519,5,2022-04-05
Austria,2020-03-30,1.0807,1.2676,0.8936,1.1702,0.9914,5,2022-04-05
