Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Austria,2020-03-09,2.2115,2.4653,1.9561,2.3314,2.0917,5,2022-03-16
Austria,2020-03-10,2.2506,2.4796,2.0196,2.36,2.1413,5,2022-03-16
Austria,2020-03-11,2.2989,2.5139,2.0847,2.4017,2.1957,5,2022-03-16
Austria,2020-03-12,2.3332,2.5431,2.1261,2.4337,2.2337,5,2022-03-16
Austria,2020-03-13,2.4134,2.6263,2.2017,2.5131,2.3124,5,2022-03-16
Austria,2020-03-14,2.3397,2.5424,2.1409,2.4345,2.2432,5,2022-03-16
Austria,2020-03-15,2.2577,2.452,2.0636,2.3505,2.1649,5,2022-03-16
Austria,2020-03-16,2.1793,2.3714,1.9897,2.2702,2.0884,5,2022-03-16
Austria,2020-03-17,2.1319,2.3261,1.9439,2.2216,2.0412,5,2022-03-16
Austria,2020-03-18,2.0608,2.253,1.8707,2.1507,1.97,5,2022-03-16
Austria,2020-03-19,1.9802,2.1708,1.7941,2.0708,1.8897,5,2022-03-16
Austria,2020-03-20,1.9052,2.0931,1.7165,1.9948,1.8145,5,2022-03-16
Austria,2020-03-21,1.8882,2.0777,1.6978,1.978,1.7977,5,2022-03-16
Austria,2020-03-22,1.8705,2.0658,1.6811,1.9615,1.7774,5,2022-03-16
Austria,2020-03-23,1.7971,1.994,1.6069,1.8893,1.7047,5,2022-03-16
Austria,2020-03-24,1.6648,1.854,1.4783,1.7554,1.5743,5,2022-03-16
Austria,2020-03-25,1.5409,1.7313,1.3524,1.6307,1.4518,5,2022-03-16
Austria,2020-03-26,1.4739,1.6651,1.2841,1.5644,1.3829,5,2022-03-16
Austria,2020-03-27,1.3287,1.5164,1.1392,1.4204,1.2378,5,2022-03-16
Austria,2020-03-28,1.2269,1.4146,1.0369,1.318,1.1362,5,2022-03-16
Austria,2020-03-29,1.1395,1.3309,0.9477,1.2292,1.0485,5,2022-03-16
Austria,2020-03-30,1.079,1.2689,0.8879,1.1695,0.9887,5,2022-03-16
Austria,2020-03-31,0.9879,1.1776,0.7976,1.08,0.8974,5,2022-03-16
Austria,2020-04-01,0.9137,1.1027,0.72,1.0049,0.8228,5,2022-03-16
Austria,2020-04-02,0.8316,1.0215,0.6346,0.9239,0.7386,5,2022-03-16
Austria,2020-04-03,0.7736,0.9662,0.5787,0.8668,0.681,5,2022-03-16
Austria,2020-04-04,0.7444,0.9358,0.5501,0.836,0.6527,5,2022-03-16
Austria,2020-04-05,0.7311,0.921,0.5392,0.8218,0.6411,5,2022-03-16
Austria,2020-04-06,0.7284,0.9153,0.5359,0.8186,0.6391,5,2022-03-16
Austria,2020-04-07,0.725,0.9122,0.5341,0.8147,0.6358,5,2022-03-16
Austria,2020-04-08,0.7179,0.9064,0.5303,0.8064,0.6284,5,2022-03-16
Austria,2020-04-09,0.693,0.8806,0.5041,0.783,0.6028,5,2022-03-16
Austria,2020-04-10,0.6697,0.8581,0.48,0.7598,0.5788,5,2022-03-16
Austria,2020-04-11,0.6489,0.838,0.4585,0.7386,0.5591,5,2022-03-16
Austria,2020-04-12,0.6221,0.8096,0.4325,0.7121,0.5332,5,2022-03-16
Austria,2020-04-13,0.6076,0.796,0.4186,0.6965,0.5192,5,2022-03-16
Austria,2020-04-14,0.5982,0.786,0.4075,0.6876,0.5089,5,2022-03-16
Austria,2020-04-15,0.5842,0.7737,0.3948,0.6738,0.4948,5,2022-03-16
Austria,2020-04-16,0.5678,0.7543,0.3776,0.658,0.4785,5,2022-03-16
Austria,2020-04-17,0.5561,0.7449,0.3663,0.6448,0.4671,5,2022-03-16
Austria,2020-04-18,0.5549,0.7426,0.3663,0.6451,0.4648,5,2022-03-16
Austria,2020-04-19,0.5663,0.7536,0.379,0.6552,0.4774,5,2022-03-16
Austria,2020-04-20,0.5802,0.7697,0.3909,0.6696,0.4903,5,2022-03-16
Austria,2020-04-21,0.5959,0.7817,0.4049,0.6849,0.5083,5,2022-03-16
Austria,2020-04-22,0.6178,0.804,0.4286,0.7074,0.5289,5,2022-03-16
Austria,2020-04-23,0.639,0.8259,0.4541,0.7286,0.549,5,2022-03-16
Austria,2020-04-24,0.6651,0.8538,0.4759,0.7552,0.5761,5,2022-03-16
Austria,2020-04-25,0.6982,0.8871,0.5135,0.787,0.6095,5,2022-03-16
Austria,2020-04-26,0.7264,0.9158,0.5401,0.8148,0.6368,5,2022-03-16
Austria,2020-04-27,0.7391,0.9261,0.5515,0.8282,0.6501,5,2022-03-16
Austria,2020-04-28,0.7445,0.9303,0.5541,0.8345,0.6557,5,2022-03-16
Austria,2020-04-29,0.7356,0.9214,0.5453,0.8239,0.6469,5,2022-03-16
Austria,2020-04-30,0.726,0.915,0.5403,0.8153,0.6366,5,2022-03-16
Austria,2020-05-01,0.7342,0.9213,0.5454,0.8235,0.6444,5,2022-03-16
Austria,2020-05-02,0.7182,0.9043,0.5326,0.808,0.6292,5,2022-03-16
Austria,2020-05-03,0.7364,0.9226,0.5506,0.8242,0.6472,5,2022-03-16
Austria,2020-05-04,0.7575,0.9461,0.5685,0.847,0.6688,5,2022-03-16
Austria,2020-05-05,0.7826,0.969,0.5948,0.8712,0.6939,5,2022-03-16
Austria,2020-05-06,0.8339,1.02,0.6466,0.9233,0.7447,5,2022-03-16
Austria,2020-05-07,0.8777,1.0634,0.6883,0.9669,0.7888,5,2022-03-16
Austria,2020-05-08,0.8873,1.0747,0.6995,0.9772,0.7981,5,2022-03-16
Austria,2020-05-09,0.9325,1.1225,0.7433,1.0216,0.8425,5,2022-03-16
Austria,2020-05-10,0.9614,1.1528,0.7721,1.05,0.8717,5,2022-03-16
Austria,2020-05-11,0.9923,1.1804,0.8053,1.0814,0.9032,5,2022-03-16
Austria,2020-05-12,1.0564,1.2491,0.8655,1.1467,0.9658,5,2022-03-16
Austria,2020-05-13,1.0549,1.2474,0.8652,1.1457,0.9646,5,2022-03-16
Austria,2020-05-14,1.0578,1.2512,0.8657,1.1482,0.9664,5,2022-03-16
Austria,2020-05-15,1.0548,1.2481,0.8645,1.146,0.9642,5,2022-03-16
Austria,2020-05-16,1.0507,1.2407,0.8601,1.141,0.9609,5,2022-03-16
Austria,2020-05-17,1.0002,1.1892,0.8133,1.0884,0.9118,5,2022-03-16
Austria,2020-05-18,0.9584,1.1458,0.7685,1.0472,0.8693,5,2022-03-16
Austria,2020-05-19,0.9335,1.1199,0.7449,1.0226,0.8441,5,2022-03-16
