data_version,target,date,location,quantile,type,value
2020-12-08,? day R,2020-02-20,DE,0.025,quantile,1.971
2020-12-08,? day R,2020-02-21,DE,0.025,quantile,2.001
2020-12-08,? day R,2020-02-22,DE,0.025,quantile,1.998
2020-12-08,? day R,2020-02-23,DE,0.025,quantile,2.017
2020-12-08,? day R,2020-02-24,DE,0.025,quantile,2.03
2020-12-08,? day R,2020-02-25,DE,0.025,quantile,2.004
2020-12-08,? day R,2020-02-26,DE,0.025,quantile,2.002
2020-12-08,? day R,2020-02-27,DE,0.025,quantile,1.993
2020-12-08,? day R,2020-02-28,DE,0.025,quantile,1.952
2020-12-08,? day R,2020-02-29,DE,0.025,quantile,1.919
2020-12-08,? day R,2020-03-01,DE,0.025,quantile,1.878
2020-12-08,? day R,2020-03-02,DE,0.025,quantile,1.83
2020-12-08,? day R,2020-03-03,DE,0.025,quantile,1.77
2020-12-08,? day R,2020-03-04,DE,0.025,quantile,1.702
2020-12-08,? day R,2020-03-05,DE,0.025,quantile,1.618
2020-12-08,? day R,2020-03-06,DE,0.025,quantile,1.562
2020-12-08,? day R,2020-03-07,DE,0.025,quantile,1.5
2020-12-08,? day R,2020-03-08,DE,0.025,quantile,1.417
2020-12-08,? day R,2020-03-09,DE,0.025,quantile,1.36
2020-12-08,? day R,2020-03-10,DE,0.025,quantile,1.291
2020-12-08,? day R,2020-03-11,DE,0.025,quantile,1.226
2020-12-08,? day R,2020-03-12,DE,0.025,quantile,1.17
2020-12-08,? day R,2020-03-13,DE,0.025,quantile,1.12
2020-12-08,? day R,2020-03-14,DE,0.025,quantile,1.065
2020-12-08,? day R,2020-03-15,DE,0.025,quantile,1.012
2020-12-08,? day R,2020-03-16,DE,0.025,quantile,0.973
2020-12-08,? day R,2020-03-17,DE,0.025,quantile,0.93
2020-12-08,? day R,2020-03-18,DE,0.025,quantile,0.883
2020-12-08,? day R,2020-03-19,DE,0.025,quantile,0.852
2020-12-08,? day R,2020-03-20,DE,0.025,quantile,0.827
2020-12-08,? day R,2020-03-21,DE,0.025,quantile,0.795
2020-12-08,? day R,2020-03-22,DE,0.025,quantile,0.77
2020-12-08,? day R,2020-03-23,DE,0.025,quantile,0.749
2020-12-08,? day R,2020-03-24,DE,0.025,quantile,0.726
2020-12-08,? day R,2020-03-25,DE,0.025,quantile,0.708
2020-12-08,? day R,2020-03-26,DE,0.025,quantile,0.69
2020-12-08,? day R,2020-03-27,DE,0.025,quantile,0.676
2020-12-08,? day R,2020-03-28,DE,0.025,quantile,0.66
2020-12-08,? day R,2020-03-29,DE,0.025,quantile,0.651
2020-12-08,? day R,2020-03-30,DE,0.025,quantile,0.638
2020-12-08,? day R,2020-03-31,DE,0.025,quantile,0.625
2020-12-08,? day R,2020-04-01,DE,0.025,quantile,0.619
2020-12-08,? day R,2020-04-02,DE,0.025,quantile,0.622
2020-12-08,? day R,2020-04-03,DE,0.025,quantile,0.615
2020-12-08,? day R,2020-04-04,DE,0.025,quantile,0.611
2020-12-08,? day R,2020-04-05,DE,0.025,quantile,0.605
2020-12-08,? day R,2020-04-06,DE,0.025,quantile,0.602
2020-12-08,? day R,2020-04-07,DE,0.025,quantile,0.6
2020-12-08,? day R,2020-04-08,DE,0.025,quantile,0.603
2020-12-08,? day R,2020-04-09,DE,0.025,quantile,0.599
2020-12-08,? day R,2020-04-10,DE,0.025,quantile,0.6
2020-12-08,? day R,2020-04-11,DE,0.025,quantile,0.603
2020-12-08,? day R,2020-04-12,DE,0.025,quantile,0.61
2020-12-08,? day R,2020-04-13,DE,0.025,quantile,0.61
2020-12-08,? day R,2020-04-14,DE,0.025,quantile,0.614
2020-12-08,? day R,2020-04-15,DE,0.025,quantile,0.619
2020-12-08,? day R,2020-04-16,DE,0.025,quantile,0.619
2020-12-08,? day R,2020-04-17,DE,0.025,quantile,0.63
2020-12-08,? day R,2020-04-18,DE,0.025,quantile,0.638
2020-12-08,? day R,2020-04-19,DE,0.025,quantile,0.639
2020-12-08,? day R,2020-04-20,DE,0.025,quantile,0.647
2020-12-08,? day R,2020-04-21,DE,0.025,quantile,0.651
2020-12-08,? day R,2020-04-22,DE,0.025,quantile,0.66
2020-12-08,? day R,2020-04-23,DE,0.025,quantile,0.667
2020-12-08,? day R,2020-04-24,DE,0.025,quantile,0.672
2020-12-08,? day R,2020-04-25,DE,0.025,quantile,0.679
2020-12-08,? day R,2020-04-26,DE,0.025,quantile,0.683
2020-12-08,? day R,2020-04-27,DE,0.025,quantile,0.694
2020-12-08,? day R,2020-04-28,DE,0.025,quantile,0.695
2020-12-08,? day R,2020-04-29,DE,0.025,quantile,0.703
2020-12-08,? day R,2020-04-30,DE,0.025,quantile,0.721
2020-12-08,? day R,2020-05-01,DE,0.025,quantile,0.725
2020-12-08,? day R,2020-05-02,DE,0.025,quantile,0.731
2020-12-08,? day R,2020-05-03,DE,0.025,quantile,0.737
2020-12-08,? day R,2020-05-04,DE,0.025,quantile,0.748
2020-12-08,? day R,2020-05-05,DE,0.025,quantile,0.761
2020-12-08,? day R,2020-05-06,DE,0.025,quantile,0.774
2020-12-08,? day R,2020-05-07,DE,0.025,quantile,0.777
2020-12-08,? day R,2020-05-08,DE,0.025,quantile,0.787
2020-12-08,? day R,2020-05-09,DE,0.025,quantile,0.789
2020-12-08,? day R,2020-05-10,DE,0.025,quantile,0.802
2020-12-08,? day R,2020-05-11,DE,0.025,quantile,0.803
2020-12-08,? day R,2020-05-12,DE,0.025,quantile,0.806
2020-12-08,? day R,2020-05-13,DE,0.025,quantile,0.809
2020-12-08,? day R,2020-05-14,DE,0.025,quantile,0.829
2020-12-08,? day R,2020-05-15,DE,0.025,quantile,0.841
2020-12-08,? day R,2020-05-16,DE,0.025,quantile,0.847
2020-12-08,? day R,2020-05-17,DE,0.025,quantile,0.857
2020-12-08,? day R,2020-05-18,DE,0.025,quantile,0.863
2020-12-08,? day R,2020-05-19,DE,0.025,quantile,0.879
2020-12-08,? day R,2020-05-20,DE,0.025,quantile,0.882
2020-12-08,? day R,2020-05-21,DE,0.025,quantile,0.895
2020-12-08,? day R,2020-05-22,DE,0.025,quantile,0.896
2020-12-08,? day R,2020-05-23,DE,0.025,quantile,0.898
