data_version,target,date,location,quantile,type,value
2020-11-10,? day R,2020-02-20,DE,0.025,quantile,1.985
2020-11-10,? day R,2020-02-21,DE,0.025,quantile,1.988
2020-11-10,? day R,2020-02-22,DE,0.025,quantile,2.019
2020-11-10,? day R,2020-02-23,DE,0.025,quantile,2.044
2020-11-10,? day R,2020-02-24,DE,0.025,quantile,2.046
2020-11-10,? day R,2020-02-25,DE,0.025,quantile,2.011
2020-11-10,? day R,2020-02-26,DE,0.025,quantile,1.996
2020-11-10,? day R,2020-02-27,DE,0.025,quantile,1.974
2020-11-10,? day R,2020-02-28,DE,0.025,quantile,1.94
2020-11-10,? day R,2020-02-29,DE,0.025,quantile,1.873
2020-11-10,? day R,2020-03-01,DE,0.025,quantile,1.824
2020-11-10,? day R,2020-03-02,DE,0.025,quantile,1.771
2020-11-10,? day R,2020-03-03,DE,0.025,quantile,1.72
2020-11-10,? day R,2020-03-04,DE,0.025,quantile,1.66
2020-11-10,? day R,2020-03-05,DE,0.025,quantile,1.602
2020-11-10,? day R,2020-03-06,DE,0.025,quantile,1.52
2020-11-10,? day R,2020-03-07,DE,0.025,quantile,1.453
2020-11-10,? day R,2020-03-08,DE,0.025,quantile,1.39
2020-11-10,? day R,2020-03-09,DE,0.025,quantile,1.319
2020-11-10,? day R,2020-03-10,DE,0.025,quantile,1.259
2020-11-10,? day R,2020-03-11,DE,0.025,quantile,1.205
2020-11-10,? day R,2020-03-12,DE,0.025,quantile,1.151
2020-11-10,? day R,2020-03-13,DE,0.025,quantile,1.101
2020-11-10,? day R,2020-03-14,DE,0.025,quantile,1.055
2020-11-10,? day R,2020-03-15,DE,0.025,quantile,1.012
2020-11-10,? day R,2020-03-16,DE,0.025,quantile,0.97
2020-11-10,? day R,2020-03-17,DE,0.025,quantile,0.925
2020-11-10,? day R,2020-03-18,DE,0.025,quantile,0.886
2020-11-10,? day R,2020-03-19,DE,0.025,quantile,0.856
2020-11-10,? day R,2020-03-20,DE,0.025,quantile,0.824
2020-11-10,? day R,2020-03-21,DE,0.025,quantile,0.796
2020-11-10,? day R,2020-03-22,DE,0.025,quantile,0.777
2020-11-10,? day R,2020-03-23,DE,0.025,quantile,0.744
2020-11-10,? day R,2020-03-24,DE,0.025,quantile,0.723
2020-11-10,? day R,2020-03-25,DE,0.025,quantile,0.71
2020-11-10,? day R,2020-03-26,DE,0.025,quantile,0.693
2020-11-10,? day R,2020-03-27,DE,0.025,quantile,0.672
2020-11-10,? day R,2020-03-28,DE,0.025,quantile,0.664
2020-11-10,? day R,2020-03-29,DE,0.025,quantile,0.649
2020-11-10,? day R,2020-03-30,DE,0.025,quantile,0.644
2020-11-10,? day R,2020-03-31,DE,0.025,quantile,0.633
2020-11-10,? day R,2020-04-01,DE,0.025,quantile,0.629
2020-11-10,? day R,2020-04-02,DE,0.025,quantile,0.62
2020-11-10,? day R,2020-04-03,DE,0.025,quantile,0.616
2020-11-10,? day R,2020-04-04,DE,0.025,quantile,0.611
2020-11-10,? day R,2020-04-05,DE,0.025,quantile,0.601
2020-11-10,? day R,2020-04-06,DE,0.025,quantile,0.605
2020-11-10,? day R,2020-04-07,DE,0.025,quantile,0.603
2020-11-10,? day R,2020-04-08,DE,0.025,quantile,0.598
2020-11-10,? day R,2020-04-09,DE,0.025,quantile,0.599
2020-11-10,? day R,2020-04-10,DE,0.025,quantile,0.604
2020-11-10,? day R,2020-04-11,DE,0.025,quantile,0.604
2020-11-10,? day R,2020-04-12,DE,0.025,quantile,0.604
2020-11-10,? day R,2020-04-13,DE,0.025,quantile,0.613
2020-11-10,? day R,2020-04-14,DE,0.025,quantile,0.617
2020-11-10,? day R,2020-04-15,DE,0.025,quantile,0.624
2020-11-10,? day R,2020-04-16,DE,0.025,quantile,0.628
2020-11-10,? day R,2020-04-17,DE,0.025,quantile,0.634
2020-11-10,? day R,2020-04-18,DE,0.025,quantile,0.637
2020-11-10,? day R,2020-04-19,DE,0.025,quantile,0.64
2020-11-10,? day R,2020-04-20,DE,0.025,quantile,0.649
2020-11-10,? day R,2020-04-21,DE,0.025,quantile,0.659
2020-11-10,? day R,2020-04-22,DE,0.025,quantile,0.659
2020-11-10,? day R,2020-04-23,DE,0.025,quantile,0.676
2020-11-10,? day R,2020-04-24,DE,0.025,quantile,0.679
2020-11-10,? day R,2020-04-25,DE,0.025,quantile,0.681
2020-11-10,? day R,2020-04-26,DE,0.025,quantile,0.689
2020-11-10,? day R,2020-04-27,DE,0.025,quantile,0.703
2020-11-10,? day R,2020-04-28,DE,0.025,quantile,0.713
2020-11-10,? day R,2020-04-29,DE,0.025,quantile,0.716
2020-11-10,? day R,2020-04-30,DE,0.025,quantile,0.723
2020-11-10,? day R,2020-05-01,DE,0.025,quantile,0.738
2020-11-10,? day R,2020-05-02,DE,0.025,quantile,0.744
2020-11-10,? day R,2020-05-03,DE,0.025,quantile,0.745
2020-11-10,? day R,2020-05-04,DE,0.025,quantile,0.749
2020-11-10,? day R,2020-05-05,DE,0.025,quantile,0.759
2020-11-10,? day R,2020-05-06,DE,0.025,quantile,0.756
2020-11-10,? day R,2020-05-07,DE,0.025,quantile,0.765
2020-11-10,? day R,2020-05-08,DE,0.025,quantile,0.774
2020-11-10,? day R,2020-05-09,DE,0.025,quantile,0.783
2020-11-10,? day R,2020-05-10,DE,0.025,quantile,0.794
2020-11-10,? day R,2020-05-11,DE,0.025,quantile,0.792
2020-11-10,? day R,2020-05-12,DE,0.025,quantile,0.811
2020-11-10,? day R,2020-05-13,DE,0.025,quantile,0.812
2020-11-10,? day R,2020-05-14,DE,0.025,quantile,0.826
2020-11-10,? day R,2020-05-15,DE,0.025,quantile,0.833
2020-11-10,? day R,2020-05-16,DE,0.025,quantile,0.833
2020-11-10,? day R,2020-05-17,DE,0.025,quantile,0.847
2020-11-10,? day R,2020-05-18,DE,0.025,quantile,0.857
2020-11-10,? day R,2020-05-19,DE,0.025,quantile,0.862
2020-11-10,? day R,2020-05-20,DE,0.025,quantile,0.87
2020-11-10,? day R,2020-05-21,DE,0.025,quantile,0.88
2020-11-10,? day R,2020-05-22,DE,0.025,quantile,0.887
2020-11-10,? day R,2020-05-23,DE,0.025,quantile,0.895
2020-11-10,? day R,2020-05-24,DE,0.025,quantile,0.902
2020-11-10,? day R,2020-05-25,DE,0.025,quantile,0.908
2020-11-10,? day R,2020-05-26,DE,0.025,quantile,0.906
2020-11-10,? day R,2020-05-27,DE,0.025,quantile,0.911
2020-11-10,? day R,2020-05-28,DE,0.025,quantile,0.913
2020-11-10,? day R,2020-05-29,DE,0.025,quantile,0.916
2020-11-10,? day R,2020-05-30,DE,0.025,quantile,0.907
2020-11-10,? day R,2020-05-31,DE,0.025,quantile,0.897
2020-11-10,? day R,2020-06-01,DE,0.025,quantile,0.908
2020-11-10,? day R,2020-06-02,DE,0.025,quantile,0.9
2020-11-10,? day R,2020-06-03,DE,0.025,quantile,0.895
2020-11-10,? day R,2020-06-04,DE,0.025,quantile,0.882
2020-11-10,? day R,2020-06-05,DE,0.025,quantile,0.875
2020-11-10,? day R,2020-06-06,DE,0.025,quantile,0.867
2020-11-10,? day R,2020-06-07,DE,0.025,quantile,0.86
2020-11-10,? day R,2020-06-08,DE,0.025,quantile,0.847
2020-11-10,? day R,2020-06-09,DE,0.025,quantile,0.834
2020-11-10,? day R,2020-06-10,DE,0.025,quantile,0.829
2020-11-10,? day R,2020-06-11,DE,0.025,quantile,0.817
2020-11-10,? day R,2020-06-12,DE,0.025,quantile,0.818
2020-11-10,? day R,2020-06-13,DE,0.025,quantile,0.814
2020-11-10,? day R,2020-06-14,DE,0.025,quantile,0.818
2020-11-10,? day R,2020-06-15,DE,0.025,quantile,0.812
2020-11-10,? day R,2020-06-16,DE,0.025,quantile,0.816
2020-11-10,? day R,2020-06-17,DE,0.025,quantile,0.815
2020-11-10,? day R,2020-06-18,DE,0.025,quantile,0.825
2020-11-10,? day R,2020-06-19,DE,0.025,quantile,0.825
2020-11-10,? day R,2020-06-20,DE,0.025,quantile,0.832
2020-11-10,? day R,2020-06-21,DE,0.025,quantile,0.841
2020-11-10,? day R,2020-06-22,DE,0.025,quantile,0.849
2020-11-10,? day R,2020-06-23,DE,0.025,quantile,0.859
2020-11-10,? day R,2020-06-24,DE,0.025,quantile,0.873
2020-11-10,? day R,2020-06-25,DE,0.025,quantile,0.889
2020-11-10,? day R,2020-06-26,DE,0.025,quantile,0.894
2020-11-10,? day R,2020-06-27,DE,0.025,quantile,0.904
2020-11-10,? day R,2020-06-28,DE,0.025,quantile,0.908
2020-11-10,? day R,2020-06-29,DE,0.025,quantile,0.919
2020-11-10,? day R,2020-06-30,DE,0.025,quantile,0.93
2020-11-10,? day R,2020-07-01,DE,0.025,quantile,0.937
2020-11-10,? day R,2020-07-02,DE,0.025,quantile,0.949
2020-11-10,? day R,2020-07-03,DE,0.025,quantile,0.966
2020-11-10,? day R,2020-07-04,DE,0.025,quantile,0.983
2020-11-10,? day R,2020-07-05,DE,0.025,quantile,0.993
2020-11-10,? day R,2020-07-06,DE,0.025,quantile,0.996
2020-11-10,? day R,2020-07-07,DE,0.025,quantile,1.007
2020-11-10,? day R,2020-07-08,DE,0.025,quantile,1.008
2020-11-10,? day R,2020-07-09,DE,0.025,quantile,1.0
2020-11-10,? day R,2020-07-10,DE,0.025,quantile,1.003
2020-11-10,? day R,2020-07-11,DE,0.025,quantile,1.014
2020-11-10,? day R,2020-07-12,DE,0.025,quantile,1.005
2020-11-10,? day R,2020-07-13,DE,0.025,quantile,1.018
2020-11-10,? day R,2020-07-14,DE,0.025,quantile,1.014
2020-11-10,? day R,2020-07-15,DE,0.025,quantile,1.012
2020-11-10,? day R,2020-07-16,DE,0.025,quantile,1.009
2020-11-10,? day R,2020-07-17,DE,0.025,quantile,1.004
2020-11-10,? day R,2020-07-18,DE,0.025,quantile,1.011
2020-11-10,? day R,2020-07-19,DE,0.025,quantile,1.006
2020-11-10,? day R,2020-07-20,DE,0.025,quantile,1.007
2020-11-10,? day R,2020-07-21,DE,0.025,quantile,1.002
2020-11-10,? day R,2020-07-22,DE,0.025,quantile,0.986
2020-11-10,? day R,2020-07-23,DE,0.025,quantile,0.981
2020-11-10,? day R,2020-07-24,DE,0.025,quantile,0.974
2020-11-10,? day R,2020-07-25,DE,0.025,quantile,0.962
2020-11-10,? day R,2020-07-26,DE,0.025,quantile,0.954
2020-11-10,? day R,2020-07-27,DE,0.025,quantile,0.952
2020-11-10,? day R,2020-07-28,DE,0.025,quantile,0.946
2020-11-10,? day R,2020-07-29,DE,0.025,quantile,0.942
2020-11-10,? day R,2020-07-30,DE,0.025,quantile,0.934
2020-11-10,? day R,2020-07-31,DE,0.025,quantile,0.919
2020-11-10,? day R,2020-08-01,DE,0.025,quantile,0.916
2020-11-10,? day R,2020-08-02,DE,0.025,quantile,0.916
2020-11-10,? day R,2020-08-03,DE,0.025,quantile,0.913
2020-11-10,? day R,2020-08-04,DE,0.025,quantile,0.904
2020-11-10,? day R,2020-08-05,DE,0.025,quantile,0.903
2020-11-10,? day R,2020-08-06,DE,0.025,quantile,0.904
2020-11-10,? day R,2020-08-07,DE,0.025,quantile,0.892
2020-11-10,? day R,2020-08-08,DE,0.025,quantile,0.887
2020-11-10,? day R,2020-08-09,DE,0.025,quantile,0.884
2020-11-10,? day R,2020-08-10,DE,0.025,quantile,0.882
2020-11-10,? day R,2020-08-11,DE,0.025,quantile,0.883
2020-11-10,? day R,2020-08-12,DE,0.025,quantile,0.881
2020-11-10,? day R,2020-08-13,DE,0.025,quantile,0.881
2020-11-10,? day R,2020-08-14,DE,0.025,quantile,0.88
2020-11-10,? day R,2020-08-15,DE,0.025,quantile,0.89
2020-11-10,? day R,2020-08-16,DE,0.025,quantile,0.893
2020-11-10,? day R,2020-08-17,DE,0.025,quantile,0.901
2020-11-10,? day R,2020-08-18,DE,0.025,quantile,0.905
2020-11-10,? day R,2020-08-19,DE,0.025,quantile,0.912
2020-11-10,? day R,2020-08-20,DE,0.025,quantile,0.918
2020-11-10,? day R,2020-08-21,DE,0.025,quantile,0.915
2020-11-10,? day R,2020-08-22,DE,0.025,quantile,0.929
2020-11-10,? day R,2020-08-23,DE,0.025,quantile,0.936
2020-11-10,? day R,2020-08-24,DE,0.025,quantile,0.933
2020-11-10,? day R,2020-08-25,DE,0.025,quantile,0.947
2020-11-10,? day R,2020-08-26,DE,0.025,quantile,0.949
2020-11-10,? day R,2020-08-27,DE,0.025,quantile,0.962
2020-11-10,? day R,2020-08-28,DE,0.025,quantile,0.964
2020-11-10,? day R,2020-08-29,DE,0.025,quantile,0.966
