data_version,target,date,location,label,type,quantile,value
2020-10-01,? day R,2020-02-20,DE,estimate,quantile,0.025,2.02
2020-10-01,? day R,2020-02-21,DE,estimate,quantile,0.025,2.029
2020-10-01,? day R,2020-02-22,DE,estimate,quantile,0.025,2.042
2020-10-01,? day R,2020-02-23,DE,estimate,quantile,0.025,2.053
2020-10-01,? day R,2020-02-24,DE,estimate,quantile,0.025,2.045
2020-10-01,? day R,2020-02-25,DE,estimate,quantile,0.025,2.044
2020-10-01,? day R,2020-02-26,DE,estimate,quantile,0.025,2.013
2020-10-01,? day R,2020-02-27,DE,estimate,quantile,0.025,1.977
2020-10-01,? day R,2020-02-28,DE,estimate,quantile,0.025,1.937
2020-10-01,? day R,2020-02-29,DE,estimate,quantile,0.025,1.878
2020-10-01,? day R,2020-03-01,DE,estimate,quantile,0.025,1.819
2020-10-01,? day R,2020-03-02,DE,estimate,quantile,0.025,1.751
2020-10-01,? day R,2020-03-03,DE,estimate,quantile,0.025,1.703
2020-10-01,? day R,2020-03-04,DE,estimate,quantile,0.025,1.649
2020-10-01,? day R,2020-03-05,DE,estimate,quantile,0.025,1.583
2020-10-01,? day R,2020-03-06,DE,estimate,quantile,0.025,1.509
2020-10-01,? day R,2020-03-07,DE,estimate,quantile,0.025,1.45
2020-10-01,? day R,2020-03-08,DE,estimate,quantile,0.025,1.39
2020-10-01,? day R,2020-03-09,DE,estimate,quantile,0.025,1.321
2020-10-01,? day R,2020-03-10,DE,estimate,quantile,0.025,1.258
2020-10-01,? day R,2020-03-11,DE,estimate,quantile,0.025,1.202
2020-10-01,? day R,2020-03-12,DE,estimate,quantile,0.025,1.134
2020-10-01,? day R,2020-03-13,DE,estimate,quantile,0.025,1.091
2020-10-01,? day R,2020-03-14,DE,estimate,quantile,0.025,1.038
2020-10-01,? day R,2020-03-15,DE,estimate,quantile,0.025,0.995
2020-10-01,? day R,2020-03-16,DE,estimate,quantile,0.025,0.957
2020-10-01,? day R,2020-03-17,DE,estimate,quantile,0.025,0.916
2020-10-01,? day R,2020-03-18,DE,estimate,quantile,0.025,0.88
2020-10-01,? day R,2020-03-19,DE,estimate,quantile,0.025,0.851
2020-10-01,? day R,2020-03-20,DE,estimate,quantile,0.025,0.815
2020-10-01,? day R,2020-03-21,DE,estimate,quantile,0.025,0.798
2020-10-01,? day R,2020-03-22,DE,estimate,quantile,0.025,0.767
2020-10-01,? day R,2020-03-23,DE,estimate,quantile,0.025,0.747
2020-10-01,? day R,2020-03-24,DE,estimate,quantile,0.025,0.715
2020-10-01,? day R,2020-03-25,DE,estimate,quantile,0.025,0.706
2020-10-01,? day R,2020-03-26,DE,estimate,quantile,0.025,0.687
2020-10-01,? day R,2020-03-27,DE,estimate,quantile,0.025,0.671
2020-10-01,? day R,2020-03-28,DE,estimate,quantile,0.025,0.658
2020-10-01,? day R,2020-03-29,DE,estimate,quantile,0.025,0.642
2020-10-01,? day R,2020-03-30,DE,estimate,quantile,0.025,0.633
2020-10-01,? day R,2020-03-31,DE,estimate,quantile,0.025,0.622
2020-10-01,? day R,2020-04-01,DE,estimate,quantile,0.025,0.619
2020-10-01,? day R,2020-04-02,DE,estimate,quantile,0.025,0.621
2020-10-01,? day R,2020-04-03,DE,estimate,quantile,0.025,0.614
2020-10-01,? day R,2020-04-04,DE,estimate,quantile,0.025,0.609
2020-10-01,? day R,2020-04-05,DE,estimate,quantile,0.025,0.604
2020-10-01,? day R,2020-04-06,DE,estimate,quantile,0.025,0.604
2020-10-01,? day R,2020-04-07,DE,estimate,quantile,0.025,0.601
2020-10-01,? day R,2020-04-08,DE,estimate,quantile,0.025,0.598
2020-10-01,? day R,2020-04-09,DE,estimate,quantile,0.025,0.599
2020-10-01,? day R,2020-04-10,DE,estimate,quantile,0.025,0.604
2020-10-01,? day R,2020-04-11,DE,estimate,quantile,0.025,0.606
2020-10-01,? day R,2020-04-12,DE,estimate,quantile,0.025,0.608
2020-10-01,? day R,2020-04-13,DE,estimate,quantile,0.025,0.61
2020-10-01,? day R,2020-04-14,DE,estimate,quantile,0.025,0.613
2020-10-01,? day R,2020-04-15,DE,estimate,quantile,0.025,0.616
2020-10-01,? day R,2020-04-16,DE,estimate,quantile,0.025,0.618
2020-10-01,? day R,2020-04-17,DE,estimate,quantile,0.025,0.623
2020-10-01,? day R,2020-04-18,DE,estimate,quantile,0.025,0.628
2020-10-01,? day R,2020-04-19,DE,estimate,quantile,0.025,0.634
2020-10-01,? day R,2020-04-20,DE,estimate,quantile,0.025,0.638
2020-10-01,? day R,2020-04-21,DE,estimate,quantile,0.025,0.652
2020-10-01,? day R,2020-04-22,DE,estimate,quantile,0.025,0.664
2020-10-01,? day R,2020-04-23,DE,estimate,quantile,0.025,0.67
2020-10-01,? day R,2020-04-24,DE,estimate,quantile,0.025,0.678
2020-10-01,? day R,2020-04-25,DE,estimate,quantile,0.025,0.691
2020-10-01,? day R,2020-04-26,DE,estimate,quantile,0.025,0.692
2020-10-01,? day R,2020-04-27,DE,estimate,quantile,0.025,0.7
2020-10-01,? day R,2020-04-28,DE,estimate,quantile,0.025,0.707
2020-10-01,? day R,2020-04-29,DE,estimate,quantile,0.025,0.715
2020-10-01,? day R,2020-04-30,DE,estimate,quantile,0.025,0.72
2020-10-01,? day R,2020-05-01,DE,estimate,quantile,0.025,0.724
2020-10-01,? day R,2020-05-02,DE,estimate,quantile,0.025,0.731
2020-10-01,? day R,2020-05-03,DE,estimate,quantile,0.025,0.744
2020-10-01,? day R,2020-05-04,DE,estimate,quantile,0.025,0.75
2020-10-01,? day R,2020-05-05,DE,estimate,quantile,0.025,0.763
2020-10-01,? day R,2020-05-06,DE,estimate,quantile,0.025,0.772
2020-10-01,? day R,2020-05-07,DE,estimate,quantile,0.025,0.775
2020-10-01,? day R,2020-05-08,DE,estimate,quantile,0.025,0.782
2020-10-01,? day R,2020-05-09,DE,estimate,quantile,0.025,0.792
2020-10-01,? day R,2020-05-10,DE,estimate,quantile,0.025,0.801
2020-10-01,? day R,2020-05-11,DE,estimate,quantile,0.025,0.805
2020-10-01,? day R,2020-05-12,DE,estimate,quantile,0.025,0.809
2020-10-01,? day R,2020-05-13,DE,estimate,quantile,0.025,0.822
2020-10-01,? day R,2020-05-14,DE,estimate,quantile,0.025,0.827
2020-10-01,? day R,2020-05-15,DE,estimate,quantile,0.025,0.839
2020-10-01,? day R,2020-05-16,DE,estimate,quantile,0.025,0.847
2020-10-01,? day R,2020-05-17,DE,estimate,quantile,0.025,0.855
2020-10-01,? day R,2020-05-18,DE,estimate,quantile,0.025,0.855
2020-10-01,? day R,2020-05-19,DE,estimate,quantile,0.025,0.863
2020-10-01,? day R,2020-05-20,DE,estimate,quantile,0.025,0.873
2020-10-01,? day R,2020-05-21,DE,estimate,quantile,0.025,0.875
2020-10-01,? day R,2020-05-22,DE,estimate,quantile,0.025,0.882
2020-10-01,? day R,2020-05-23,DE,estimate,quantile,0.025,0.89
2020-10-01,? day R,2020-05-24,DE,estimate,quantile,0.025,0.898
2020-10-01,? day R,2020-05-25,DE,estimate,quantile,0.025,0.91
2020-10-01,? day R,2020-05-26,DE,estimate,quantile,0.025,0.916
2020-10-01,? day R,2020-05-27,DE,estimate,quantile,0.025,0.915
2020-10-01,? day R,2020-05-28,DE,estimate,quantile,0.025,0.915
2020-10-01,? day R,2020-05-29,DE,estimate,quantile,0.025,0.912
2020-10-01,? day R,2020-05-30,DE,estimate,quantile,0.025,0.908
2020-10-01,? day R,2020-05-31,DE,estimate,quantile,0.025,0.905
2020-10-01,? day R,2020-06-01,DE,estimate,quantile,0.025,0.905
2020-10-01,? day R,2020-06-02,DE,estimate,quantile,0.025,0.9
2020-10-01,? day R,2020-06-03,DE,estimate,quantile,0.025,0.886
2020-10-01,? day R,2020-06-04,DE,estimate,quantile,0.025,0.879
2020-10-01,? day R,2020-06-05,DE,estimate,quantile,0.025,0.863
2020-10-01,? day R,2020-06-06,DE,estimate,quantile,0.025,0.861
2020-10-01,? day R,2020-06-07,DE,estimate,quantile,0.025,0.85
