data_version,target,date,location,quantile,type,value
2021-07-31,? day R,2020-02-20,DE,0.025,quantile,1.857
2021-07-31,? day R,2020-02-21,DE,0.025,quantile,1.832
2021-07-31,? day R,2020-02-22,DE,0.025,quantile,1.882
2021-07-31,? day R,2020-02-23,DE,0.025,quantile,1.869
2021-07-31,? day R,2020-02-24,DE,0.025,quantile,1.852
2021-07-31,? day R,2020-02-25,DE,0.025,quantile,1.839
2021-07-31,? day R,2020-02-26,DE,0.025,quantile,1.848
2021-07-31,? day R,2020-02-27,DE,0.025,quantile,1.841
2021-07-31,? day R,2020-02-28,DE,0.025,quantile,1.834
2021-07-31,? day R,2020-02-29,DE,0.025,quantile,1.796
2021-07-31,? day R,2020-03-01,DE,0.025,quantile,1.759
2021-07-31,? day R,2020-03-02,DE,0.025,quantile,1.717
2021-07-31,? day R,2020-03-03,DE,0.025,quantile,1.66
2021-07-31,? day R,2020-03-04,DE,0.025,quantile,1.602
2021-07-31,? day R,2020-03-05,DE,0.025,quantile,1.545
2021-07-31,? day R,2020-03-06,DE,0.025,quantile,1.49
2021-07-31,? day R,2020-03-07,DE,0.025,quantile,1.426
2021-07-31,? day R,2020-03-08,DE,0.025,quantile,1.372
2021-07-31,? day R,2020-03-09,DE,0.025,quantile,1.32
2021-07-31,? day R,2020-03-10,DE,0.025,quantile,1.255
2021-07-31,? day R,2020-03-11,DE,0.025,quantile,1.196
2021-07-31,? day R,2020-03-12,DE,0.025,quantile,1.153
2021-07-31,? day R,2020-03-13,DE,0.025,quantile,1.095
2021-07-31,? day R,2020-03-14,DE,0.025,quantile,1.056
2021-07-31,? day R,2020-03-15,DE,0.025,quantile,1.006
2021-07-31,? day R,2020-03-16,DE,0.025,quantile,0.973
2021-07-31,? day R,2020-03-17,DE,0.025,quantile,0.933
2021-07-31,? day R,2020-03-18,DE,0.025,quantile,0.904
2021-07-31,? day R,2020-03-19,DE,0.025,quantile,0.874
2021-07-31,? day R,2020-03-20,DE,0.025,quantile,0.842
2021-07-31,? day R,2020-03-21,DE,0.025,quantile,0.809
2021-07-31,? day R,2020-03-22,DE,0.025,quantile,0.786
2021-07-31,? day R,2020-03-23,DE,0.025,quantile,0.762
2021-07-31,? day R,2020-03-24,DE,0.025,quantile,0.741
2021-07-31,? day R,2020-03-25,DE,0.025,quantile,0.724
2021-07-31,? day R,2020-03-26,DE,0.025,quantile,0.705
