data_version,target,date,location,quantile,type,value
2020-11-29,? day R,2020-02-20,DE,0.025,quantile,2.01
2020-11-29,? day R,2020-02-21,DE,0.025,quantile,2.024
2020-11-29,? day R,2020-02-22,DE,0.025,quantile,2.026
2020-11-29,? day R,2020-02-23,DE,0.025,quantile,2.021
2020-11-29,? day R,2020-02-24,DE,0.025,quantile,2.032
2020-11-29,? day R,2020-02-25,DE,0.025,quantile,2.035
2020-11-29,? day R,2020-02-26,DE,0.025,quantile,2.024
2020-11-29,? day R,2020-02-27,DE,0.025,quantile,1.991
2020-11-29,? day R,2020-02-28,DE,0.025,quantile,1.977
2020-11-29,? day R,2020-02-29,DE,0.025,quantile,1.932
2020-11-29,? day R,2020-03-01,DE,0.025,quantile,1.883
2020-11-29,? day R,2020-03-02,DE,0.025,quantile,1.813
2020-11-29,? day R,2020-03-03,DE,0.025,quantile,1.757
2020-11-29,? day R,2020-03-04,DE,0.025,quantile,1.686
2020-11-29,? day R,2020-03-05,DE,0.025,quantile,1.617
2020-11-29,? day R,2020-03-06,DE,0.025,quantile,1.573
2020-11-29,? day R,2020-03-07,DE,0.025,quantile,1.49
2020-11-29,? day R,2020-03-08,DE,0.025,quantile,1.432
2020-11-29,? day R,2020-03-09,DE,0.025,quantile,1.364
2020-11-29,? day R,2020-03-10,DE,0.025,quantile,1.302
2020-11-29,? day R,2020-03-11,DE,0.025,quantile,1.227
2020-11-29,? day R,2020-03-12,DE,0.025,quantile,1.171
2020-11-29,? day R,2020-03-13,DE,0.025,quantile,1.11
2020-11-29,? day R,2020-03-14,DE,0.025,quantile,1.061
2020-11-29,? day R,2020-03-15,DE,0.025,quantile,1.015
2020-11-29,? day R,2020-03-16,DE,0.025,quantile,0.969
2020-11-29,? day R,2020-03-17,DE,0.025,quantile,0.919
2020-11-29,? day R,2020-03-18,DE,0.025,quantile,0.888
2020-11-29,? day R,2020-03-19,DE,0.025,quantile,0.852
2020-11-29,? day R,2020-03-20,DE,0.025,quantile,0.818
2020-11-29,? day R,2020-03-21,DE,0.025,quantile,0.796
2020-11-29,? day R,2020-03-22,DE,0.025,quantile,0.772
2020-11-29,? day R,2020-03-23,DE,0.025,quantile,0.744
2020-11-29,? day R,2020-03-24,DE,0.025,quantile,0.718
2020-11-29,? day R,2020-03-25,DE,0.025,quantile,0.705
2020-11-29,? day R,2020-03-26,DE,0.025,quantile,0.687
2020-11-29,? day R,2020-03-27,DE,0.025,quantile,0.676
2020-11-29,? day R,2020-03-28,DE,0.025,quantile,0.662
2020-11-29,? day R,2020-03-29,DE,0.025,quantile,0.655
2020-11-29,? day R,2020-03-30,DE,0.025,quantile,0.642
2020-11-29,? day R,2020-03-31,DE,0.025,quantile,0.626
2020-11-29,? day R,2020-04-01,DE,0.025,quantile,0.625
2020-11-29,? day R,2020-04-02,DE,0.025,quantile,0.619
2020-11-29,? day R,2020-04-03,DE,0.025,quantile,0.62
2020-11-29,? day R,2020-04-04,DE,0.025,quantile,0.62
2020-11-29,? day R,2020-04-05,DE,0.025,quantile,0.613
2020-11-29,? day R,2020-04-06,DE,0.025,quantile,0.605
2020-11-29,? day R,2020-04-07,DE,0.025,quantile,0.605
2020-11-29,? day R,2020-04-08,DE,0.025,quantile,0.604
2020-11-29,? day R,2020-04-09,DE,0.025,quantile,0.596
2020-11-29,? day R,2020-04-10,DE,0.025,quantile,0.595
2020-11-29,? day R,2020-04-11,DE,0.025,quantile,0.602
2020-11-29,? day R,2020-04-12,DE,0.025,quantile,0.606
2020-11-29,? day R,2020-04-13,DE,0.025,quantile,0.612
2020-11-29,? day R,2020-04-14,DE,0.025,quantile,0.618
2020-11-29,? day R,2020-04-15,DE,0.025,quantile,0.616
2020-11-29,? day R,2020-04-16,DE,0.025,quantile,0.62
2020-11-29,? day R,2020-04-17,DE,0.025,quantile,0.624
2020-11-29,? day R,2020-04-18,DE,0.025,quantile,0.631
2020-11-29,? day R,2020-04-19,DE,0.025,quantile,0.64
2020-11-29,? day R,2020-04-20,DE,0.025,quantile,0.648
2020-11-29,? day R,2020-04-21,DE,0.025,quantile,0.654
2020-11-29,? day R,2020-04-22,DE,0.025,quantile,0.666
2020-11-29,? day R,2020-04-23,DE,0.025,quantile,0.667
2020-11-29,? day R,2020-04-24,DE,0.025,quantile,0.674
2020-11-29,? day R,2020-04-25,DE,0.025,quantile,0.681
2020-11-29,? day R,2020-04-26,DE,0.025,quantile,0.688
2020-11-29,? day R,2020-04-27,DE,0.025,quantile,0.697
2020-11-29,? day R,2020-04-28,DE,0.025,quantile,0.703
2020-11-29,? day R,2020-04-29,DE,0.025,quantile,0.712
2020-11-29,? day R,2020-04-30,DE,0.025,quantile,0.72
2020-11-29,? day R,2020-05-01,DE,0.025,quantile,0.729
2020-11-29,? day R,2020-05-02,DE,0.025,quantile,0.735
2020-11-29,? day R,2020-05-03,DE,0.025,quantile,0.748
2020-11-29,? day R,2020-05-04,DE,0.025,quantile,0.751
2020-11-29,? day R,2020-05-05,DE,0.025,quantile,0.759
2020-11-29,? day R,2020-05-06,DE,0.025,quantile,0.771
2020-11-29,? day R,2020-05-07,DE,0.025,quantile,0.772
2020-11-29,? day R,2020-05-08,DE,0.025,quantile,0.786
2020-11-29,? day R,2020-05-09,DE,0.025,quantile,0.794
2020-11-29,? day R,2020-05-10,DE,0.025,quantile,0.8
2020-11-29,? day R,2020-05-11,DE,0.025,quantile,0.808
2020-11-29,? day R,2020-05-12,DE,0.025,quantile,0.814
2020-11-29,? day R,2020-05-13,DE,0.025,quantile,0.815
2020-11-29,? day R,2020-05-14,DE,0.025,quantile,0.826
2020-11-29,? day R,2020-05-15,DE,0.025,quantile,0.842
2020-11-29,? day R,2020-05-16,DE,0.025,quantile,0.845
2020-11-29,? day R,2020-05-17,DE,0.025,quantile,0.853
2020-11-29,? day R,2020-05-18,DE,0.025,quantile,0.86
2020-11-29,? day R,2020-05-19,DE,0.025,quantile,0.865
2020-11-29,? day R,2020-05-20,DE,0.025,quantile,0.875
2020-11-29,? day R,2020-05-21,DE,0.025,quantile,0.886
2020-11-29,? day R,2020-05-22,DE,0.025,quantile,0.889
2020-11-29,? day R,2020-05-23,DE,0.025,quantile,0.903
2020-11-29,? day R,2020-05-24,DE,0.025,quantile,0.906
2020-11-29,? day R,2020-05-25,DE,0.025,quantile,0.911
2020-11-29,? day R,2020-05-26,DE,0.025,quantile,0.903
2020-11-29,? day R,2020-05-27,DE,0.025,quantile,0.908
2020-11-29,? day R,2020-05-28,DE,0.025,quantile,0.911
2020-11-29,? day R,2020-05-29,DE,0.025,quantile,0.911
2020-11-29,? day R,2020-05-30,DE,0.025,quantile,0.909
2020-11-29,? day R,2020-05-31,DE,0.025,quantile,0.894
2020-11-29,? day R,2020-06-01,DE,0.025,quantile,0.9
2020-11-29,? day R,2020-06-02,DE,0.025,quantile,0.893
2020-11-29,? day R,2020-06-03,DE,0.025,quantile,0.891
2020-11-29,? day R,2020-06-04,DE,0.025,quantile,0.88
2020-11-29,? day R,2020-06-05,DE,0.025,quantile,0.871
2020-11-29,? day R,2020-06-06,DE,0.025,quantile,0.861
2020-11-29,? day R,2020-06-07,DE,0.025,quantile,0.849
2020-11-29,? day R,2020-06-08,DE,0.025,quantile,0.845
2020-11-29,? day R,2020-06-09,DE,0.025,quantile,0.838
2020-11-29,? day R,2020-06-10,DE,0.025,quantile,0.836
2020-11-29,? day R,2020-06-11,DE,0.025,quantile,0.829
2020-11-29,? day R,2020-06-12,DE,0.025,quantile,0.826
2020-11-29,? day R,2020-06-13,DE,0.025,quantile,0.822
2020-11-29,? day R,2020-06-14,DE,0.025,quantile,0.812
2020-11-29,? day R,2020-06-15,DE,0.025,quantile,0.81
2020-11-29,? day R,2020-06-16,DE,0.025,quantile,0.805
2020-11-29,? day R,2020-06-17,DE,0.025,quantile,0.814
2020-11-29,? day R,2020-06-18,DE,0.025,quantile,0.816
2020-11-29,? day R,2020-06-19,DE,0.025,quantile,0.826
2020-11-29,? day R,2020-06-20,DE,0.025,quantile,0.831
2020-11-29,? day R,2020-06-21,DE,0.025,quantile,0.843
2020-11-29,? day R,2020-06-22,DE,0.025,quantile,0.856
2020-11-29,? day R,2020-06-23,DE,0.025,quantile,0.865
2020-11-29,? day R,2020-06-24,DE,0.025,quantile,0.882
2020-11-29,? day R,2020-06-25,DE,0.025,quantile,0.887
2020-11-29,? day R,2020-06-26,DE,0.025,quantile,0.896
2020-11-29,? day R,2020-06-27,DE,0.025,quantile,0.908
2020-11-29,? day R,2020-06-28,DE,0.025,quantile,0.919
2020-11-29,? day R,2020-06-29,DE,0.025,quantile,0.933
2020-11-29,? day R,2020-06-30,DE,0.025,quantile,0.941
2020-11-29,? day R,2020-07-01,DE,0.025,quantile,0.96
2020-11-29,? day R,2020-07-02,DE,0.025,quantile,0.968
2020-11-29,? day R,2020-07-03,DE,0.025,quantile,0.981
2020-11-29,? day R,2020-07-04,DE,0.025,quantile,0.983
2020-11-29,? day R,2020-07-05,DE,0.025,quantile,0.986
2020-11-29,? day R,2020-07-06,DE,0.025,quantile,1.002
2020-11-29,? day R,2020-07-07,DE,0.025,quantile,1.008
2020-11-29,? day R,2020-07-08,DE,0.025,quantile,1.02
2020-11-29,? day R,2020-07-09,DE,0.025,quantile,1.027
2020-11-29,? day R,2020-07-10,DE,0.025,quantile,1.029
2020-11-29,? day R,2020-07-11,DE,0.025,quantile,1.029
2020-11-29,? day R,2020-07-12,DE,0.025,quantile,1.033
2020-11-29,? day R,2020-07-13,DE,0.025,quantile,1.029
2020-11-29,? day R,2020-07-14,DE,0.025,quantile,1.022
2020-11-29,? day R,2020-07-15,DE,0.025,quantile,1.029
2020-11-29,? day R,2020-07-16,DE,0.025,quantile,1.031
2020-11-29,? day R,2020-07-17,DE,0.025,quantile,1.021
2020-11-29,? day R,2020-07-18,DE,0.025,quantile,1.016
2020-11-29,? day R,2020-07-19,DE,0.025,quantile,1.016
2020-11-29,? day R,2020-07-20,DE,0.025,quantile,1.019
2020-11-29,? day R,2020-07-21,DE,0.025,quantile,1.007
2020-11-29,? day R,2020-07-22,DE,0.025,quantile,0.997
2020-11-29,? day R,2020-07-23,DE,0.025,quantile,0.99
2020-11-29,? day R,2020-07-24,DE,0.025,quantile,0.986
2020-11-29,? day R,2020-07-25,DE,0.025,quantile,0.984
2020-11-29,? day R,2020-07-26,DE,0.025,quantile,0.97
2020-11-29,? day R,2020-07-27,DE,0.025,quantile,0.969
2020-11-29,? day R,2020-07-28,DE,0.025,quantile,0.961
2020-11-29,? day R,2020-07-29,DE,0.025,quantile,0.958
2020-11-29,? day R,2020-07-30,DE,0.025,quantile,0.942
2020-11-29,? day R,2020-07-31,DE,0.025,quantile,0.938
2020-11-29,? day R,2020-08-01,DE,0.025,quantile,0.931
2020-11-29,? day R,2020-08-02,DE,0.025,quantile,0.928
2020-11-29,? day R,2020-08-03,DE,0.025,quantile,0.93
2020-11-29,? day R,2020-08-04,DE,0.025,quantile,0.917
2020-11-29,? day R,2020-08-05,DE,0.025,quantile,0.91
2020-11-29,? day R,2020-08-06,DE,0.025,quantile,0.902
2020-11-29,? day R,2020-08-07,DE,0.025,quantile,0.896
2020-11-29,? day R,2020-08-08,DE,0.025,quantile,0.902
