data_version,target,date,location,quantile,type,value
2021-01-28,? day R,2020-02-20,DE,0.025,quantile,2.08
2021-01-28,? day R,2020-02-21,DE,0.025,quantile,2.062
2021-01-28,? day R,2020-02-22,DE,0.025,quantile,2.09
2021-01-28,? day R,2020-02-23,DE,0.025,quantile,2.085
2021-01-28,? day R,2020-02-24,DE,0.025,quantile,2.095
2021-01-28,? day R,2020-02-25,DE,0.025,quantile,2.084
2021-01-28,? day R,2020-02-26,DE,0.025,quantile,2.047
2021-01-28,? day R,2020-02-27,DE,0.025,quantile,2.049
2021-01-28,? day R,2020-02-28,DE,0.025,quantile,2.01
2021-01-28,? day R,2020-02-29,DE,0.025,quantile,1.96
2021-01-28,? day R,2020-03-01,DE,0.025,quantile,1.908
2021-01-28,? day R,2020-03-02,DE,0.025,quantile,1.848
2021-01-28,? day R,2020-03-03,DE,0.025,quantile,1.783
2021-01-28,? day R,2020-03-04,DE,0.025,quantile,1.72
2021-01-28,? day R,2020-03-05,DE,0.025,quantile,1.649
2021-01-28,? day R,2020-03-06,DE,0.025,quantile,1.59
2021-01-28,? day R,2020-03-07,DE,0.025,quantile,1.508
2021-01-28,? day R,2020-03-08,DE,0.025,quantile,1.431
2021-01-28,? day R,2020-03-09,DE,0.025,quantile,1.363
2021-01-28,? day R,2020-03-10,DE,0.025,quantile,1.298
2021-01-28,? day R,2020-03-11,DE,0.025,quantile,1.236
2021-01-28,? day R,2020-03-12,DE,0.025,quantile,1.181
2021-01-28,? day R,2020-03-13,DE,0.025,quantile,1.133
2021-01-28,? day R,2020-03-14,DE,0.025,quantile,1.076
2021-01-28,? day R,2020-03-15,DE,0.025,quantile,1.035
2021-01-28,? day R,2020-03-16,DE,0.025,quantile,0.99
2021-01-28,? day R,2020-03-17,DE,0.025,quantile,0.944
2021-01-28,? day R,2020-03-18,DE,0.025,quantile,0.893
2021-01-28,? day R,2020-03-19,DE,0.025,quantile,0.857
2021-01-28,? day R,2020-03-20,DE,0.025,quantile,0.829
2021-01-28,? day R,2020-03-21,DE,0.025,quantile,0.803
2021-01-28,? day R,2020-03-22,DE,0.025,quantile,0.779
2021-01-28,? day R,2020-03-23,DE,0.025,quantile,0.755
2021-01-28,? day R,2020-03-24,DE,0.025,quantile,0.73
2021-01-28,? day R,2020-03-25,DE,0.025,quantile,0.712
2021-01-28,? day R,2020-03-26,DE,0.025,quantile,0.694
2021-01-28,? day R,2020-03-27,DE,0.025,quantile,0.683
2021-01-28,? day R,2020-03-28,DE,0.025,quantile,0.668
2021-01-28,? day R,2020-03-29,DE,0.025,quantile,0.657
2021-01-28,? day R,2020-03-30,DE,0.025,quantile,0.642
2021-01-28,? day R,2020-03-31,DE,0.025,quantile,0.636
2021-01-28,? day R,2020-04-01,DE,0.025,quantile,0.624
2021-01-28,? day R,2020-04-02,DE,0.025,quantile,0.615
2021-01-28,? day R,2020-04-03,DE,0.025,quantile,0.609
2021-01-28,? day R,2020-04-04,DE,0.025,quantile,0.607
2021-01-28,? day R,2020-04-05,DE,0.025,quantile,0.601
2021-01-28,? day R,2020-04-06,DE,0.025,quantile,0.598
2021-01-28,? day R,2020-04-07,DE,0.025,quantile,0.597
2021-01-28,? day R,2020-04-08,DE,0.025,quantile,0.598
2021-01-28,? day R,2020-04-09,DE,0.025,quantile,0.599
2021-01-28,? day R,2020-04-10,DE,0.025,quantile,0.597
2021-01-28,? day R,2020-04-11,DE,0.025,quantile,0.604
2021-01-28,? day R,2020-04-12,DE,0.025,quantile,0.605
2021-01-28,? day R,2020-04-13,DE,0.025,quantile,0.606
2021-01-28,? day R,2020-04-14,DE,0.025,quantile,0.608
2021-01-28,? day R,2020-04-15,DE,0.025,quantile,0.609
2021-01-28,? day R,2020-04-16,DE,0.025,quantile,0.613
2021-01-28,? day R,2020-04-17,DE,0.025,quantile,0.619
2021-01-28,? day R,2020-04-18,DE,0.025,quantile,0.626
2021-01-28,? day R,2020-04-19,DE,0.025,quantile,0.632
2021-01-28,? day R,2020-04-20,DE,0.025,quantile,0.639
2021-01-28,? day R,2020-04-21,DE,0.025,quantile,0.649
2021-01-28,? day R,2020-04-22,DE,0.025,quantile,0.654
2021-01-28,? day R,2020-04-23,DE,0.025,quantile,0.655
2021-01-28,? day R,2020-04-24,DE,0.025,quantile,0.657
2021-01-28,? day R,2020-04-25,DE,0.025,quantile,0.67
2021-01-28,? day R,2020-04-26,DE,0.025,quantile,0.677
2021-01-28,? day R,2020-04-27,DE,0.025,quantile,0.675
2021-01-28,? day R,2020-04-28,DE,0.025,quantile,0.686
2021-01-28,? day R,2020-04-29,DE,0.025,quantile,0.696
2021-01-28,? day R,2020-04-30,DE,0.025,quantile,0.702
2021-01-28,? day R,2020-05-01,DE,0.025,quantile,0.713
2021-01-28,? day R,2020-05-02,DE,0.025,quantile,0.725
2021-01-28,? day R,2020-05-03,DE,0.025,quantile,0.73
2021-01-28,? day R,2020-05-04,DE,0.025,quantile,0.739
2021-01-28,? day R,2020-05-05,DE,0.025,quantile,0.755
2021-01-28,? day R,2020-05-06,DE,0.025,quantile,0.757
2021-01-28,? day R,2020-05-07,DE,0.025,quantile,0.769
2021-01-28,? day R,2020-05-08,DE,0.025,quantile,0.775
2021-01-28,? day R,2020-05-09,DE,0.025,quantile,0.784
2021-01-28,? day R,2020-05-10,DE,0.025,quantile,0.792
2021-01-28,? day R,2020-05-11,DE,0.025,quantile,0.801
2021-01-28,? day R,2020-05-12,DE,0.025,quantile,0.809
2021-01-28,? day R,2020-05-13,DE,0.025,quantile,0.817
2021-01-28,? day R,2020-05-14,DE,0.025,quantile,0.83
2021-01-28,? day R,2020-05-15,DE,0.025,quantile,0.838
2021-01-28,? day R,2020-05-16,DE,0.025,quantile,0.84
2021-01-28,? day R,2020-05-17,DE,0.025,quantile,0.852
2021-01-28,? day R,2020-05-18,DE,0.025,quantile,0.866
2021-01-28,? day R,2020-05-19,DE,0.025,quantile,0.874
2021-01-28,? day R,2020-05-20,DE,0.025,quantile,0.876
2021-01-28,? day R,2020-05-21,DE,0.025,quantile,0.891
2021-01-28,? day R,2020-05-22,DE,0.025,quantile,0.893
2021-01-28,? day R,2020-05-23,DE,0.025,quantile,0.907
2021-01-28,? day R,2020-05-24,DE,0.025,quantile,0.91
2021-01-28,? day R,2020-05-25,DE,0.025,quantile,0.919
2021-01-28,? day R,2020-05-26,DE,0.025,quantile,0.917
2021-01-28,? day R,2020-05-27,DE,0.025,quantile,0.915
2021-01-28,? day R,2020-05-28,DE,0.025,quantile,0.908
2021-01-28,? day R,2020-05-29,DE,0.025,quantile,0.916
2021-01-28,? day R,2020-05-30,DE,0.025,quantile,0.91
2021-01-28,? day R,2020-05-31,DE,0.025,quantile,0.906
2021-01-28,? day R,2020-06-01,DE,0.025,quantile,0.905
2021-01-28,? day R,2020-06-02,DE,0.025,quantile,0.896
2021-01-28,? day R,2020-06-03,DE,0.025,quantile,0.893
2021-01-28,? day R,2020-06-04,DE,0.025,quantile,0.884
2021-01-28,? day R,2020-06-05,DE,0.025,quantile,0.88
2021-01-28,? day R,2020-06-06,DE,0.025,quantile,0.87
2021-01-28,? day R,2020-06-07,DE,0.025,quantile,0.859
2021-01-28,? day R,2020-06-08,DE,0.025,quantile,0.856
2021-01-28,? day R,2020-06-09,DE,0.025,quantile,0.851
2021-01-28,? day R,2020-06-10,DE,0.025,quantile,0.843
2021-01-28,? day R,2020-06-11,DE,0.025,quantile,0.828
2021-01-28,? day R,2020-06-12,DE,0.025,quantile,0.82
2021-01-28,? day R,2020-06-13,DE,0.025,quantile,0.818
2021-01-28,? day R,2020-06-14,DE,0.025,quantile,0.816
2021-01-28,? day R,2020-06-15,DE,0.025,quantile,0.805
2021-01-28,? day R,2020-06-16,DE,0.025,quantile,0.807
2021-01-28,? day R,2020-06-17,DE,0.025,quantile,0.807
2021-01-28,? day R,2020-06-18,DE,0.025,quantile,0.81
2021-01-28,? day R,2020-06-19,DE,0.025,quantile,0.822
2021-01-28,? day R,2020-06-20,DE,0.025,quantile,0.828
2021-01-28,? day R,2020-06-21,DE,0.025,quantile,0.831
2021-01-28,? day R,2020-06-22,DE,0.025,quantile,0.841
2021-01-28,? day R,2020-06-23,DE,0.025,quantile,0.846
2021-01-28,? day R,2020-06-24,DE,0.025,quantile,0.861
2021-01-28,? day R,2020-06-25,DE,0.025,quantile,0.863
2021-01-28,? day R,2020-06-26,DE,0.025,quantile,0.87
2021-01-28,? day R,2020-06-27,DE,0.025,quantile,0.879
2021-01-28,? day R,2020-06-28,DE,0.025,quantile,0.898
2021-01-28,? day R,2020-06-29,DE,0.025,quantile,0.915
2021-01-28,? day R,2020-06-30,DE,0.025,quantile,0.927
2021-01-28,? day R,2020-07-01,DE,0.025,quantile,0.939
2021-01-28,? day R,2020-07-02,DE,0.025,quantile,0.947
2021-01-28,? day R,2020-07-03,DE,0.025,quantile,0.963
2021-01-28,? day R,2020-07-04,DE,0.025,quantile,0.975
2021-01-28,? day R,2020-07-05,DE,0.025,quantile,0.98
2021-01-28,? day R,2020-07-06,DE,0.025,quantile,0.989
2021-01-28,? day R,2020-07-07,DE,0.025,quantile,0.996
2021-01-28,? day R,2020-07-08,DE,0.025,quantile,1.004
2021-01-28,? day R,2020-07-09,DE,0.025,quantile,1.006
2021-01-28,? day R,2020-07-10,DE,0.025,quantile,1.003
2021-01-28,? day R,2020-07-11,DE,0.025,quantile,1.007
2021-01-28,? day R,2020-07-12,DE,0.025,quantile,0.992
2021-01-28,? day R,2020-07-13,DE,0.025,quantile,1.005
2021-01-28,? day R,2020-07-14,DE,0.025,quantile,1.003
2021-01-28,? day R,2020-07-15,DE,0.025,quantile,1.002
2021-01-28,? day R,2020-07-16,DE,0.025,quantile,0.999
2021-01-28,? day R,2020-07-17,DE,0.025,quantile,1.005
2021-01-28,? day R,2020-07-18,DE,0.025,quantile,1.006
2021-01-28,? day R,2020-07-19,DE,0.025,quantile,1.008
2021-01-28,? day R,2020-07-20,DE,0.025,quantile,1.0
2021-01-28,? day R,2020-07-21,DE,0.025,quantile,0.999
2021-01-28,? day R,2020-07-22,DE,0.025,quantile,0.997
2021-01-28,? day R,2020-07-23,DE,0.025,quantile,0.991
2021-01-28,? day R,2020-07-24,DE,0.025,quantile,0.992
2021-01-28,? day R,2020-07-25,DE,0.025,quantile,0.992
2021-01-28,? day R,2020-07-26,DE,0.025,quantile,0.98
2021-01-28,? day R,2020-07-27,DE,0.025,quantile,0.977
2021-01-28,? day R,2020-07-28,DE,0.025,quantile,0.968
2021-01-28,? day R,2020-07-29,DE,0.025,quantile,0.956
2021-01-28,? day R,2020-07-30,DE,0.025,quantile,0.94
2021-01-28,? day R,2020-07-31,DE,0.025,quantile,0.941
2021-01-28,? day R,2020-08-01,DE,0.025,quantile,0.937
2021-01-28,? day R,2020-08-02,DE,0.025,quantile,0.94
2021-01-28,? day R,2020-08-03,DE,0.025,quantile,0.922
2021-01-28,? day R,2020-08-04,DE,0.025,quantile,0.92
2021-01-28,? day R,2020-08-05,DE,0.025,quantile,0.916
2021-01-28,? day R,2020-08-06,DE,0.025,quantile,0.901
2021-01-28,? day R,2020-08-07,DE,0.025,quantile,0.91
2021-01-28,? day R,2020-08-08,DE,0.025,quantile,0.91
