data_version,target,date,location,quantile,type,value
2020-12-22,? day R,2020-02-20,DE,0.025,quantile,2.005
2020-12-22,? day R,2020-02-21,DE,0.025,quantile,2.01
2020-12-22,? day R,2020-02-22,DE,0.025,quantile,1.989
2020-12-22,? day R,2020-02-23,DE,0.025,quantile,2.006
2020-12-22,? day R,2020-02-24,DE,0.025,quantile,1.992
2020-12-22,? day R,2020-02-25,DE,0.025,quantile,1.995
2020-12-22,? day R,2020-02-26,DE,0.025,quantile,1.968
2020-12-22,? day R,2020-02-27,DE,0.025,quantile,1.942
2020-12-22,? day R,2020-02-28,DE,0.025,quantile,1.919
2020-12-22,? day R,2020-02-29,DE,0.025,quantile,1.9
2020-12-22,? day R,2020-03-01,DE,0.025,quantile,1.849
2020-12-22,? day R,2020-03-02,DE,0.025,quantile,1.793
2020-12-22,? day R,2020-03-03,DE,0.025,quantile,1.731
2020-12-22,? day R,2020-03-04,DE,0.025,quantile,1.665
2020-12-22,? day R,2020-03-05,DE,0.025,quantile,1.606
2020-12-22,? day R,2020-03-06,DE,0.025,quantile,1.522
2020-12-22,? day R,2020-03-07,DE,0.025,quantile,1.464
2020-12-22,? day R,2020-03-08,DE,0.025,quantile,1.4
2020-12-22,? day R,2020-03-09,DE,0.025,quantile,1.334
2020-12-22,? day R,2020-03-10,DE,0.025,quantile,1.279
2020-12-22,? day R,2020-03-11,DE,0.025,quantile,1.228
2020-12-22,? day R,2020-03-12,DE,0.025,quantile,1.157
2020-12-22,? day R,2020-03-13,DE,0.025,quantile,1.106
2020-12-22,? day R,2020-03-14,DE,0.025,quantile,1.056
2020-12-22,? day R,2020-03-15,DE,0.025,quantile,1.015
2020-12-22,? day R,2020-03-16,DE,0.025,quantile,0.964
2020-12-22,? day R,2020-03-17,DE,0.025,quantile,0.92
2020-12-22,? day R,2020-03-18,DE,0.025,quantile,0.885
2020-12-22,? day R,2020-03-19,DE,0.025,quantile,0.85
2020-12-22,? day R,2020-03-20,DE,0.025,quantile,0.828
2020-12-22,? day R,2020-03-21,DE,0.025,quantile,0.795
2020-12-22,? day R,2020-03-22,DE,0.025,quantile,0.772
2020-12-22,? day R,2020-03-23,DE,0.025,quantile,0.749
2020-12-22,? day R,2020-03-24,DE,0.025,quantile,0.725
2020-12-22,? day R,2020-03-25,DE,0.025,quantile,0.709
2020-12-22,? day R,2020-03-26,DE,0.025,quantile,0.695
2020-12-22,? day R,2020-03-27,DE,0.025,quantile,0.683
2020-12-22,? day R,2020-03-28,DE,0.025,quantile,0.676
2020-12-22,? day R,2020-03-29,DE,0.025,quantile,0.659
2020-12-22,? day R,2020-03-30,DE,0.025,quantile,0.646
2020-12-22,? day R,2020-03-31,DE,0.025,quantile,0.638
2020-12-22,? day R,2020-04-01,DE,0.025,quantile,0.631
2020-12-22,? day R,2020-04-02,DE,0.025,quantile,0.625
2020-12-22,? day R,2020-04-03,DE,0.025,quantile,0.613
2020-12-22,? day R,2020-04-04,DE,0.025,quantile,0.606
2020-12-22,? day R,2020-04-05,DE,0.025,quantile,0.607
2020-12-22,? day R,2020-04-06,DE,0.025,quantile,0.608
2020-12-22,? day R,2020-04-07,DE,0.025,quantile,0.61
2020-12-22,? day R,2020-04-08,DE,0.025,quantile,0.606
2020-12-22,? day R,2020-04-09,DE,0.025,quantile,0.608
2020-12-22,? day R,2020-04-10,DE,0.025,quantile,0.61
2020-12-22,? day R,2020-04-11,DE,0.025,quantile,0.609
2020-12-22,? day R,2020-04-12,DE,0.025,quantile,0.613
2020-12-22,? day R,2020-04-13,DE,0.025,quantile,0.614
2020-12-22,? day R,2020-04-14,DE,0.025,quantile,0.613
2020-12-22,? day R,2020-04-15,DE,0.025,quantile,0.618
2020-12-22,? day R,2020-04-16,DE,0.025,quantile,0.62
2020-12-22,? day R,2020-04-17,DE,0.025,quantile,0.62
2020-12-22,? day R,2020-04-18,DE,0.025,quantile,0.629
2020-12-22,? day R,2020-04-19,DE,0.025,quantile,0.637
2020-12-22,? day R,2020-04-20,DE,0.025,quantile,0.641
2020-12-22,? day R,2020-04-21,DE,0.025,quantile,0.65
2020-12-22,? day R,2020-04-22,DE,0.025,quantile,0.655
2020-12-22,? day R,2020-04-23,DE,0.025,quantile,0.659
2020-12-22,? day R,2020-04-24,DE,0.025,quantile,0.671
2020-12-22,? day R,2020-04-25,DE,0.025,quantile,0.678
2020-12-22,? day R,2020-04-26,DE,0.025,quantile,0.687
2020-12-22,? day R,2020-04-27,DE,0.025,quantile,0.695
2020-12-22,? day R,2020-04-28,DE,0.025,quantile,0.701
2020-12-22,? day R,2020-04-29,DE,0.025,quantile,0.711
2020-12-22,? day R,2020-04-30,DE,0.025,quantile,0.721
2020-12-22,? day R,2020-05-01,DE,0.025,quantile,0.728
2020-12-22,? day R,2020-05-02,DE,0.025,quantile,0.73
2020-12-22,? day R,2020-05-03,DE,0.025,quantile,0.735
