data_version,target,date,location,quantile,type,value
2020-12-31,? day R,2020-02-20,DE,0.025,quantile,1.93
2020-12-31,? day R,2020-02-21,DE,0.025,quantile,1.952
2020-12-31,? day R,2020-02-22,DE,0.025,quantile,1.938
2020-12-31,? day R,2020-02-23,DE,0.025,quantile,1.939
2020-12-31,? day R,2020-02-24,DE,0.025,quantile,1.93
2020-12-31,? day R,2020-02-25,DE,0.025,quantile,1.943
2020-12-31,? day R,2020-02-26,DE,0.025,quantile,1.931
2020-12-31,? day R,2020-02-27,DE,0.025,quantile,1.906
2020-12-31,? day R,2020-02-28,DE,0.025,quantile,1.905
2020-12-31,? day R,2020-02-29,DE,0.025,quantile,1.878
2020-12-31,? day R,2020-03-01,DE,0.025,quantile,1.82
2020-12-31,? day R,2020-03-02,DE,0.025,quantile,1.781
2020-12-31,? day R,2020-03-03,DE,0.025,quantile,1.716
2020-12-31,? day R,2020-03-04,DE,0.025,quantile,1.644
2020-12-31,? day R,2020-03-05,DE,0.025,quantile,1.579
2020-12-31,? day R,2020-03-06,DE,0.025,quantile,1.519
2020-12-31,? day R,2020-03-07,DE,0.025,quantile,1.471
2020-12-31,? day R,2020-03-08,DE,0.025,quantile,1.401
2020-12-31,? day R,2020-03-09,DE,0.025,quantile,1.337
2020-12-31,? day R,2020-03-10,DE,0.025,quantile,1.279
2020-12-31,? day R,2020-03-11,DE,0.025,quantile,1.218
2020-12-31,? day R,2020-03-12,DE,0.025,quantile,1.17
2020-12-31,? day R,2020-03-13,DE,0.025,quantile,1.107
2020-12-31,? day R,2020-03-14,DE,0.025,quantile,1.054
2020-12-31,? day R,2020-03-15,DE,0.025,quantile,1.01
2020-12-31,? day R,2020-03-16,DE,0.025,quantile,0.966
2020-12-31,? day R,2020-03-17,DE,0.025,quantile,0.929
2020-12-31,? day R,2020-03-18,DE,0.025,quantile,0.888
2020-12-31,? day R,2020-03-19,DE,0.025,quantile,0.854
2020-12-31,? day R,2020-03-20,DE,0.025,quantile,0.825
2020-12-31,? day R,2020-03-21,DE,0.025,quantile,0.802
2020-12-31,? day R,2020-03-22,DE,0.025,quantile,0.771
2020-12-31,? day R,2020-03-23,DE,0.025,quantile,0.749
2020-12-31,? day R,2020-03-24,DE,0.025,quantile,0.73
2020-12-31,? day R,2020-03-25,DE,0.025,quantile,0.711
2020-12-31,? day R,2020-03-26,DE,0.025,quantile,0.691
2020-12-31,? day R,2020-03-27,DE,0.025,quantile,0.68
2020-12-31,? day R,2020-03-28,DE,0.025,quantile,0.66
2020-12-31,? day R,2020-03-29,DE,0.025,quantile,0.653
2020-12-31,? day R,2020-03-30,DE,0.025,quantile,0.637
2020-12-31,? day R,2020-03-31,DE,0.025,quantile,0.63
2020-12-31,? day R,2020-04-01,DE,0.025,quantile,0.626
2020-12-31,? day R,2020-04-02,DE,0.025,quantile,0.615
