data_version,target,date,location,quantile,type,value
2021-03-16,? day R,2020-02-20,DE,0.025,quantile,1.886
2021-03-16,? day R,2020-02-21,DE,0.025,quantile,1.899
2021-03-16,? day R,2020-02-22,DE,0.025,quantile,1.904
2021-03-16,? day R,2020-02-23,DE,0.025,quantile,1.891
2021-03-16,? day R,2020-02-24,DE,0.025,quantile,1.908
2021-03-16,? day R,2020-02-25,DE,0.025,quantile,1.892
2021-03-16,? day R,2020-02-26,DE,0.025,quantile,1.887
2021-03-16,? day R,2020-02-27,DE,0.025,quantile,1.867
2021-03-16,? day R,2020-02-28,DE,0.025,quantile,1.844
2021-03-16,? day R,2020-02-29,DE,0.025,quantile,1.812
2021-03-16,? day R,2020-03-01,DE,0.025,quantile,1.764
2021-03-16,? day R,2020-03-02,DE,0.025,quantile,1.709
2021-03-16,? day R,2020-03-03,DE,0.025,quantile,1.654
2021-03-16,? day R,2020-03-04,DE,0.025,quantile,1.595
2021-03-16,? day R,2020-03-05,DE,0.025,quantile,1.547
2021-03-16,? day R,2020-03-06,DE,0.025,quantile,1.488
2021-03-16,? day R,2020-03-07,DE,0.025,quantile,1.437
2021-03-16,? day R,2020-03-08,DE,0.025,quantile,1.371
2021-03-16,? day R,2020-03-09,DE,0.025,quantile,1.313
2021-03-16,? day R,2020-03-10,DE,0.025,quantile,1.261
2021-03-16,? day R,2020-03-11,DE,0.025,quantile,1.212
2021-03-16,? day R,2020-03-12,DE,0.025,quantile,1.164
2021-03-16,? day R,2020-03-13,DE,0.025,quantile,1.096
2021-03-16,? day R,2020-03-14,DE,0.025,quantile,1.056
2021-03-16,? day R,2020-03-15,DE,0.025,quantile,1.01
2021-03-16,? day R,2020-03-16,DE,0.025,quantile,0.971
2021-03-16,? day R,2020-03-17,DE,0.025,quantile,0.94
2021-03-16,? day R,2020-03-18,DE,0.025,quantile,0.89
2021-03-16,? day R,2020-03-19,DE,0.025,quantile,0.871
2021-03-16,? day R,2020-03-20,DE,0.025,quantile,0.836
2021-03-16,? day R,2020-03-21,DE,0.025,quantile,0.815
2021-03-16,? day R,2020-03-22,DE,0.025,quantile,0.789
2021-03-16,? day R,2020-03-23,DE,0.025,quantile,0.76
2021-03-16,? day R,2020-03-24,DE,0.025,quantile,0.746
2021-03-16,? day R,2020-03-25,DE,0.025,quantile,0.721
2021-03-16,? day R,2020-03-26,DE,0.025,quantile,0.704
2021-03-16,? day R,2020-03-27,DE,0.025,quantile,0.69
2021-03-16,? day R,2020-03-28,DE,0.025,quantile,0.675
2021-03-16,? day R,2020-03-29,DE,0.025,quantile,0.667
2021-03-16,? day R,2020-03-30,DE,0.025,quantile,0.656
2021-03-16,? day R,2020-03-31,DE,0.025,quantile,0.653
2021-03-16,? day R,2020-04-01,DE,0.025,quantile,0.647
2021-03-16,? day R,2020-04-02,DE,0.025,quantile,0.635
2021-03-16,? day R,2020-04-03,DE,0.025,quantile,0.629
2021-03-16,? day R,2020-04-04,DE,0.025,quantile,0.625
2021-03-16,? day R,2020-04-05,DE,0.025,quantile,0.622
2021-03-16,? day R,2020-04-06,DE,0.025,quantile,0.62
2021-03-16,? day R,2020-04-07,DE,0.025,quantile,0.62
2021-03-16,? day R,2020-04-08,DE,0.025,quantile,0.618
2021-03-16,? day R,2020-04-09,DE,0.025,quantile,0.614
2021-03-16,? day R,2020-04-10,DE,0.025,quantile,0.615
2021-03-16,? day R,2020-04-11,DE,0.025,quantile,0.613
2021-03-16,? day R,2020-04-12,DE,0.025,quantile,0.612
2021-03-16,? day R,2020-04-13,DE,0.025,quantile,0.621
2021-03-16,? day R,2020-04-14,DE,0.025,quantile,0.625
2021-03-16,? day R,2020-04-15,DE,0.025,quantile,0.632
2021-03-16,? day R,2020-04-16,DE,0.025,quantile,0.636
2021-03-16,? day R,2020-04-17,DE,0.025,quantile,0.64
2021-03-16,? day R,2020-04-18,DE,0.025,quantile,0.642
2021-03-16,? day R,2020-04-19,DE,0.025,quantile,0.641
2021-03-16,? day R,2020-04-20,DE,0.025,quantile,0.644
2021-03-16,? day R,2020-04-21,DE,0.025,quantile,0.656
2021-03-16,? day R,2020-04-22,DE,0.025,quantile,0.66
2021-03-16,? day R,2020-04-23,DE,0.025,quantile,0.666
2021-03-16,? day R,2020-04-24,DE,0.025,quantile,0.681
2021-03-16,? day R,2020-04-25,DE,0.025,quantile,0.689
2021-03-16,? day R,2020-04-26,DE,0.025,quantile,0.694
2021-03-16,? day R,2020-04-27,DE,0.025,quantile,0.703
2021-03-16,? day R,2020-04-28,DE,0.025,quantile,0.705
2021-03-16,? day R,2020-04-29,DE,0.025,quantile,0.716
2021-03-16,? day R,2020-04-30,DE,0.025,quantile,0.716
2021-03-16,? day R,2020-05-01,DE,0.025,quantile,0.723
2021-03-16,? day R,2020-05-02,DE,0.025,quantile,0.729
2021-03-16,? day R,2020-05-03,DE,0.025,quantile,0.734
2021-03-16,? day R,2020-05-04,DE,0.025,quantile,0.745
2021-03-16,? day R,2020-05-05,DE,0.025,quantile,0.747
2021-03-16,? day R,2020-05-06,DE,0.025,quantile,0.759
2021-03-16,? day R,2020-05-07,DE,0.025,quantile,0.759
2021-03-16,? day R,2020-05-08,DE,0.025,quantile,0.772
2021-03-16,? day R,2020-05-09,DE,0.025,quantile,0.788
2021-03-16,? day R,2020-05-10,DE,0.025,quantile,0.795
2021-03-16,? day R,2020-05-11,DE,0.025,quantile,0.804
2021-03-16,? day R,2020-05-12,DE,0.025,quantile,0.816
2021-03-16,? day R,2020-05-13,DE,0.025,quantile,0.831
2021-03-16,? day R,2020-05-14,DE,0.025,quantile,0.829
2021-03-16,? day R,2020-05-15,DE,0.025,quantile,0.839
2021-03-16,? day R,2020-05-16,DE,0.025,quantile,0.85
2021-03-16,? day R,2020-05-17,DE,0.025,quantile,0.854
2021-03-16,? day R,2020-05-18,DE,0.025,quantile,0.864
2021-03-16,? day R,2020-05-19,DE,0.025,quantile,0.868
2021-03-16,? day R,2020-05-20,DE,0.025,quantile,0.885
2021-03-16,? day R,2020-05-21,DE,0.025,quantile,0.896
2021-03-16,? day R,2020-05-22,DE,0.025,quantile,0.899
2021-03-16,? day R,2020-05-23,DE,0.025,quantile,0.899
2021-03-16,? day R,2020-05-24,DE,0.025,quantile,0.903
2021-03-16,? day R,2020-05-25,DE,0.025,quantile,0.909
2021-03-16,? day R,2020-05-26,DE,0.025,quantile,0.903
2021-03-16,? day R,2020-05-27,DE,0.025,quantile,0.911
2021-03-16,? day R,2020-05-28,DE,0.025,quantile,0.915
2021-03-16,? day R,2020-05-29,DE,0.025,quantile,0.908
2021-03-16,? day R,2020-05-30,DE,0.025,quantile,0.913
2021-03-16,? day R,2020-05-31,DE,0.025,quantile,0.899
2021-03-16,? day R,2020-06-01,DE,0.025,quantile,0.899
2021-03-16,? day R,2020-06-02,DE,0.025,quantile,0.894
