country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Germany,2021-01-27,,estimate,0.766612389935366,0.773091864041278,0.0779203130447603,0.653212120953614,0.721241175727263,0.748583429307024,0.786320295664112,0.819746206810833,0.907983335380887
Germany,2021-01-28,,estimate,0.765629066224502,0.770057224748687,0.0644896404180969,0.671602684185376,0.726413749787977,0.749838002402229,0.782415034970103,0.812068678381268,0.880081503045712
Germany,2021-01-29,,estimate,0.76662910258004,0.769365915265279,0.0540339099695091,0.685910075414875,0.732229121164713,0.753046667102876,0.781886523465045,0.804707254580496,0.86117617746474
Germany,2021-01-30,,estimate,0.770193505656404,0.771342951965222,0.0466096261976009,0.697836161320527,0.739002107163052,0.758635006259065,0.782368399843661,0.801496897172847,0.85148116108918
Germany,2021-01-31,,estimate,0.775391135336065,0.776260718802401,0.041979315779811,0.709026045994563,0.74721930642771,0.765561700773802,0.785825615002698,0.804096912554078,0.847071478578754
Germany,2021-02-01,,estimate,0.783895399062042,0.784324943143622,0.0395538654766854,0.720234082663235,0.758477967298067,0.774609322599615,0.794120256244759,0.810445199028174,0.850209597043009
Germany,2021-02-02,,estimate,0.79691461618357,0.79565872583791,0.0385220123689178,0.731656513889806,0.771029997979838,0.786726144699338,0.805752450952358,0.82119641378991,0.857944319824866
Germany,2021-02-03,,estimate,0.811986030989674,0.81028495735485,0.0380978900687324,0.745771065130959,0.7860751318835,0.802504190134757,0.820757629919039,0.836136752624209,0.869697021291166
Germany,2021-02-04,,estimate,0.829628208847477,0.828108079355955,0.0377049049783764,0.764295119254767,0.804160609323477,0.820160732313728,0.839416795350118,0.853936811339331,0.886628678754995
Germany,2021-02-05,,estimate,0.850734271532519,0.848896234457459,0.0370474474797521,0.785404072042721,0.825430606580484,0.84110632613434,0.859933798428933,0.8741826236058,0.905678235246872
Germany,2021-02-06,,estimate,0.87326252773204,0.87226509605888,0.0361269844250368,0.810643309122059,0.849259264002525,0.86427516248071,0.882501642297989,0.896817695145746,0.928873611882973
Germany,2021-02-07,,estimate,0.898211530623694,0.897665777191846,0.0352267765003185,0.837981746323054,0.874767416408121,0.890024726140518,0.906525703137487,0.921671174770444,0.954473462484568
Germany,2021-02-08,,estimate,0.924236223829652,0.924381266385105,0.0348180689543051,0.866443038697784,0.901524335751192,0.915291313954913,0.933262487441432,0.947631147144947,0.98136162640834
