country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Germany,2021-02-04,,estimate,0.831663808556993,0.831209354883343,0.0887848773449968,0.683629424469372,0.773005434322122,0.806762963272943,0.852669835957254,0.890465485361355,0.979957746072309
Germany,2021-02-05,,estimate,0.844000832862498,0.843603582585583,0.0757340430306646,0.718113369351304,0.793289630484645,0.823673900987866,0.863101057886645,0.894402530191886,0.966309592674047
Germany,2021-02-06,,estimate,0.857296545541702,0.858140934093811,0.0644604598600116,0.751293834473225,0.813452060634797,0.841193310665099,0.875117531419374,0.90198166958507,0.961955971454078
Germany,2021-02-07,,estimate,0.87410745023873,0.874617749192934,0.0551420349117904,0.78290433154934,0.837101300580837,0.860614949606171,0.888640535249144,0.912505048085921,0.963701577386977
Germany,2021-02-08,,estimate,0.892736754076734,0.892714510811403,0.0479763461633266,0.811541074595661,0.859873665409513,0.880967673382542,0.904978640725981,0.925298815956716,0.971228645833601
Germany,2021-02-09,,estimate,0.912913929069376,0.91199335912783,0.0431110507101567,0.840800456238737,0.882621712103865,0.901476139358212,0.923458078341604,0.941058866423544,0.98103956846503
Germany,2021-02-10,,estimate,0.931493116757352,0.931904842805556,0.0404940444382432,0.864626959199824,0.90514490759956,0.922159256082477,0.941653703889724,0.95858732764777,0.998282925507317
Germany,2021-02-11,,estimate,0.951217077376105,0.951807822487211,0.0397460939420108,0.887500039146403,0.92573506840218,0.941116341750774,0.960382910821532,0.977486189802932,1.01922564110865
Germany,2021-02-12,,estimate,0.970102614744989,0.971005364092085,0.0402199356171892,0.907985299639489,0.944222023345372,0.959431307414575,0.979107322215864,0.99485559418908,1.03949117180517
Germany,2021-02-13,,estimate,0.986670844621298,0.98879641280212,0.0412208548287853,0.925922310339343,0.961384645693537,0.977125867632188,0.99684735111792,1.01365032917517,1.05874066767916
Germany,2021-02-14,,estimate,1.00255155380304,1.00453875163829,0.0421991821348489,0.94039524992612,0.976304810703795,0.991943804379836,1.01203879722811,1.03016542673915,1.07685858074272
Germany,2021-02-15,,estimate,1.01465018373745,1.01771474814455,0.042822122767859,0.952827456000599,0.988026436250571,1.00496618065995,1.02504003837888,1.04457893006343,1.0903484176137
Germany,2021-02-16,,estimate,1.02501555928131,1.02798930368283,0.0429570043715357,0.962512252812834,0.997774860251184,1.01509924767456,1.03596081897373,1.05542539058301,1.10197263424239
Germany,2021-02-17,,estimate,1.03258899667892,1.03525010076422,0.0426171630975352,0.97016885704248,1.00536555595571,1.02247670867349,1.04338375641991,1.06215189874259,1.10982649042124
Germany,2021-02-18,,estimate,1.03700639238969,1.0396233664689,0.0419044391490794,0.974983670051196,1.01077995306493,1.02739386230563,1.04790080925604,1.06650087369728,1.11358551893399
Germany,2021-02-19,,estimate,1.03929869658773,1.04146276426363,0.0409682368654683,0.978269056249432,1.01336241417744,1.02943084737547,1.04977730474102,1.06775415520479,1.1139135836155
Germany,2021-02-20,,estimate,1.04007500697185,1.04131344944361,0.0399853115769273,0.977898206209735,1.01403303238476,1.03043979509049,1.05026021343897,1.06637188945992,1.10955619846997
Germany,2021-02-21,,estimate,1.03916332316344,1.03985696481703,0.0391467493171381,0.976550413449809,1.01421951490533,1.03030458313517,1.04826163279018,1.06524481850395,1.10582426745097
Germany,2021-02-22,,estimate,1.03780419065275,1.03784508839217,0.0386312761027905,0.973455341012045,1.01310921318191,1.02861846658883,1.04700074476329,1.06369828550035,1.09997826432159
Germany,2021-02-23,,estimate,1.03640883664806,1.03603168503727,0.0385571531794013,0.97077931498487,1.0111541887649,1.02745907610352,1.0461854488867,1.0619315666454,1.09686890919842
Germany,2021-02-24,,estimate,1.03625673827848,1.03511089177395,0.0389329392928347,0.967992247690197,1.00965465460119,1.02695407605232,1.04580369456168,1.06179132888236,1.09638534171603
Germany,2021-02-25,,estimate,1.03658315263902,1.03566774186537,0.0396440474078935,0.968547062925519,1.01017670414163,1.02686426414164,1.0467934014134,1.06267948941358,1.09874508410008
Germany,2021-02-26,,estimate,1.03920272125225,1.03814421263671,0.0404925663968889,0.96990419611702,1.01162610660012,1.02933675965851,1.04917511068861,1.06565791150031,1.10335035934186
Germany,2021-02-27,,estimate,1.04434480303923,1.04282057449399,0.0412687010782732,0.973166858454779,1.01537073246468,1.03334932415285,1.05409525925716,1.07072092641761,1.10888358973563
Germany,2021-02-28,,estimate,1.05069723832688,1.04980970183057,0.0418145964540696,0.97973698461789,1.02183587981759,1.0399508472907,1.06192752735523,1.07848247773257,1.11729420037433
Germany,2021-03-01,,estimate,1.05982756475793,1.05906117437424,0.0420548548075082,0.988913381413068,1.0306377244026,1.04889652992594,1.07104524717784,1.08803858172993,1.12718984744443
Germany,2021-03-02,,estimate,1.07106072505384,1.07037244092343,0.0419916896442334,0.998766759825261,1.04218160612697,1.06090135104571,1.08170876328215,1.09974115844322,1.13670522520133
Germany,2021-03-03,,estimate,1.08438910044742,1.08340536751744,0.041680270641205,1.0136512639409,1.05544450731793,1.07395559812218,1.09474671281805,1.11187195593637,1.14976212888752
Germany,2021-03-04,,estimate,1.09868559694585,1.09770727483941,0.0412065266337142,1.03012205968202,1.07065578679598,1.08811455393533,1.10840374376614,1.12490770967514,1.16425790463855
Germany,2021-03-05,,estimate,1.11307791678729,1.11273553268431,0.0406830293571722,1.04504263873688,1.08626885568263,1.10319175264993,1.1234688030921,1.1395231079829,1.17853053415489
Germany,2021-03-06,,estimate,1.12811608585794,1.12788406446702,0.0402592730934964,1.06145398955414,1.10178863692735,1.11816006991642,1.13817892348953,1.15362557957555,1.1931119718023
Germany,2021-03-07,,estimate,1.1429834723277,1.14250947830802,0.0401205811665712,1.07623060971678,1.11643699868642,1.1329954011227,1.1519306755295,1.16915234317884,1.20936848168104
Germany,2021-03-08,,estimate,1.15596112284329,1.15595481522723,0.0404451643951172,1.09021954164809,1.12987695473498,1.14595684422167,1.16547146711618,1.18228104169624,1.2228643744187
Germany,2021-03-09,,estimate,1.16733485105534,1.1675703447242,0.0413197634936281,1.10114329522988,1.13925366913214,1.15662821096191,1.17803610840617,1.19506590210213,1.23580804779267
Germany,2021-03-10,,estimate,1.17636491779671,1.17673284524797,0.0426654484472813,1.10830046056143,1.14725843063026,1.16620336499406,1.18701556441453,1.20540966047803,1.24832622604813
Germany,2021-03-11,,estimate,1.18227314902721,1.18286627656317,0.0442364306065777,1.11232920501555,1.1519996678368,1.1713469735069,1.19347256143853,1.21224096385241,1.25618244193077
Germany,2021-03-12,,estimate,1.18475373848565,1.18546678722194,0.0456987935706298,1.11117402904528,1.1529701113407,1.1738535719648,1.19598512829776,1.21627546912162,1.26163468216141
Germany,2021-03-13,,estimate,1.18261605897104,1.1841334543503,0.0467380203684841,1.10792602983807,1.1525453082108,1.17087196664637,1.19459878693693,1.21602228781552,1.26250765677918
Germany,2021-03-14,,estimate,1.17604954489009,1.1786036432153,0.0471424037750259,1.10367092302376,1.14684076242027,1.16435023037587,1.18885958233967,1.21063734536333,1.25819028256304
Germany,2021-03-15,,estimate,1.16556698364235,1.1687893866288,0.0468401664607956,1.09533001857053,1.13584509412832,1.1539115565489,1.17888422517999,1.20062506129885,1.24970753346273
Germany,2021-03-16,,estimate,1.15178780448893,1.15480956096459,0.0458928042564496,1.08592780871439,1.12177160773487,1.1399404858178,1.16392837960313,1.18535905458357,1.23475220841695
Germany,2021-03-17,,estimate,1.13336913734902,1.13701222167316,0.044460518613241,1.07051842896775,1.10542469232859,1.1224739078935,1.14511532757143,1.16508199037844,1.21816635743266
Germany,2021-03-18,,estimate,1.11229468550872,1.11598208428558,0.0427646170744678,1.05186896665696,1.0867926419653,1.10213543713872,1.12299944510033,1.14212387550947,1.19241953219301
Germany,2021-03-19,,estimate,1.08922151635987,1.09252943568869,0.0410722229790299,1.0308309388718,1.0648358258322,1.07985846620173,1.09962018972444,1.11690720837683,1.16305816701086
