country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Germany,2021-02-06,,estimate,0.913009138352899,0.911956046082552,0.0820301946604026,0.773390916905249,0.860085989588779,0.893693467385381,0.932586001031678,0.9640962298423,1.04778701791876
Germany,2021-02-07,,estimate,0.919282450772717,0.91804401171535,0.0710904278150855,0.796729422243176,0.872568574483131,0.902822034541357,0.935869898551202,0.964898378818989,1.03106773467072
Germany,2021-02-08,,estimate,0.927376062150336,0.925213503616802,0.0613072836484018,0.821192376465568,0.885465169494425,0.91170322064377,0.941421556731559,0.9660849925217,1.02464636764067
Germany,2021-02-09,,estimate,0.934798884729113,0.93333230492931,0.0528613791697736,0.845100362824274,0.898335615529148,0.921730640868237,0.947743166082878,0.968259928619473,1.02017060984611
Germany,2021-02-10,,estimate,0.942349968817611,0.942219930362,0.0460006866921462,0.867246538478211,0.911416144981888,0.931766920204564,0.953475285221255,0.972961364729021,1.01774357221399
Germany,2021-02-11,,estimate,0.951239311413829,0.951652132118694,0.0409751993610939,0.884156863283443,0.924698588092682,0.941369098563027,0.961710206560232,0.979432750131972,1.02114093423346
Germany,2021-02-12,,estimate,0.960454085694632,0.961369924443917,0.037878849144347,0.900929291338427,0.93546521175899,0.951463915639601,0.969944682394509,0.986472002578775,1.02483161184439
Germany,2021-02-13,,estimate,0.9701843340954,0.971094203561536,0.0364827402586464,0.913653867671061,0.946304300623083,0.960710295702785,0.978864369421396,0.994830000540811,1.03183434709225
Germany,2021-02-14,,estimate,0.97895552616524,0.980545966825066,0.0362452250372059,0.924150855579889,0.955829861103057,0.970033371167009,0.987572970244117,1.00337588100462,1.04128605624597
Germany,2021-02-15,,estimate,0.986671506298267,0.989470464015754,0.0365292963168916,0.932505785573045,0.964608893153608,0.97849828864804,0.996490530958211,1.01179996199618,1.05205547232979
Germany,2021-02-16,,estimate,0.995076755476358,0.997662081236615,0.0368284722127405,0.941926815326077,0.972751006812877,0.986237226870024,1.00353217919229,1.02005434325244,1.06187139289543
Germany,2021-02-17,,estimate,1.00192968248766,1.00498609756037,0.0368605486551697,0.949870301935012,0.981009169545108,0.993308017070133,1.01049653660301,1.02701326126994,1.06945240916835
Germany,2021-02-18,,estimate,1.00843326633719,1.01139392154542,0.0365529825786361,0.955463442594993,0.987671533096071,0.999825062358133,1.01693473725937,1.03208051290818,1.07631841871108
Germany,2021-02-19,,estimate,1.01442047388647,1.01692967387442,0.035985865192774,0.961583992441871,0.994097608181922,1.00689605141655,1.02240860789963,1.03736854074147,1.08071168569966
Germany,2021-02-20,,estimate,1.02031614697589,1.02172742244085,0.0353289096273059,0.965464150370209,0.999049779597562,1.01280811215245,1.02774851783219,1.04216157913958,1.08368649165693
Germany,2021-02-21,,estimate,1.02552392743021,1.02599954573907,0.0347817609395676,0.970396831623562,1.00382357450394,1.01779328330787,1.03271281342995,1.04631695187344,1.0848719587699
Germany,2021-02-22,,estimate,1.03046039060789,1.03001750855215,0.0345174859342766,0.974424929533463,1.00794711345507,1.02249955821543,1.03793176738042,1.05063216552436,1.08808816481556
Germany,2021-02-23,,estimate,1.03509167325923,1.03408692433969,0.0346334562555522,0.97707015705615,1.01255815338659,1.02658332789269,1.04297729849898,1.05624016514887,1.09022765676037
Germany,2021-02-24,,estimate,1.04001305017515,1.03851927217158,0.0351220719531161,0.978894253859941,1.01627703992116,1.03127748490396,1.04822672108852,1.06225689756408,1.09282331713341
Germany,2021-02-25,,estimate,1.04589990056604,1.0436029867287,0.0358726069366434,0.98074456915882,1.02139302153437,1.03787462795866,1.05459935179185,1.06796886771979,1.09808315876015
Germany,2021-02-26,,estimate,1.05319306590296,1.04957668431708,0.03670239182761,0.984196128391043,1.02692936731586,1.04407794513999,1.06102639456961,1.07434945270521,1.10458020877138
Germany,2021-02-27,,estimate,1.0601613952616,1.05660689635762,0.037404072114812,0.989543998187616,1.03378809981981,1.05177163690459,1.06860157013055,1.0823069475511,1.11242617972487
Germany,2021-02-28,,estimate,1.06887155607242,1.06477188517404,0.0377958616799855,0.997119023259943,1.04205425623485,1.05968968651491,1.07694463316409,1.09066280717532,1.12063864807113
Germany,2021-03-01,,estimate,1.07793140020476,1.07405213603442,0.0377677081312036,1.00706096041832,1.05092959215903,1.06885292617324,1.08647400749795,1.09961084871966,1.13062949674966
Germany,2021-03-02,,estimate,1.08766339015894,1.08432728767878,0.0373186316602883,1.01859001966902,1.06136209756569,1.07859621487182,1.09565853823866,1.10951921995683,1.14107545621705
Germany,2021-03-03,,estimate,1.09729356181292,1.09537886798816,0.036577269805604,1.03202470169955,1.0734406618203,1.08927149455319,1.10613297150363,1.1196879255103,1.15137397932555
Germany,2021-03-04,,estimate,1.10822236301695,1.1068983058533,0.035792301326763,1.04503776832684,1.08498641161554,1.1003771530403,1.11612040686754,1.12991942797336,1.16370582923344
Germany,2021-03-05,,estimate,1.11925939466784,1.11850004920677,0.035278167970635,1.05907050513814,1.09719106005919,1.11083647341164,1.12701079412234,1.14060386416131,1.17543665356178
Germany,2021-03-06,,estimate,1.12951433638405,1.12973978792819,0.0353158788951379,1.07139795438082,1.10791037604908,1.12152009845314,1.13800810762691,1.15186563915939,1.18729128627523
Germany,2021-03-07,,estimate,1.13880216254397,1.1401374127303,0.0360454787270453,1.08330844001678,1.1170269828173,1.13035772538237,1.14791147211618,1.16320870896473,1.20056623073223
Germany,2021-03-08,,estimate,1.14686224562197,1.14920348880259,0.0374143313128564,1.09297958408683,1.12388572872233,1.13850116827476,1.15586403704109,1.17280358760406,1.21337273055664
Germany,2021-03-09,,estimate,1.15314748658428,1.15646717430717,0.0392100799068185,1.09779023356762,1.12914030524291,1.1444023233761,1.16268419125746,1.18050075353354,1.22461656320252
Germany,2021-03-10,,estimate,1.15815196049852,1.16150326649152,0.0411373527408245,1.09993696467919,1.13333558847619,1.14797002099886,1.16777895240056,1.18632801870309,1.23588824998508
Germany,2021-03-11,,estimate,1.15965413242935,1.16395663687227,0.0428826253881617,1.10048221084662,1.13331954513514,1.14982477599843,1.17034108359835,1.18996550621511,1.24290774738282
Germany,2021-03-12,,estimate,1.15827362797305,1.1635633423251,0.0441531096060098,1.09916595681743,1.13223627221653,1.14809701721039,1.16925439396952,1.19088713091095,1.24435618017611
Germany,2021-03-13,,estimate,1.15447029062946,1.16016844552783,0.0447072775604289,1.0954344971416,1.12815710188665,1.14493870087057,1.16580271886475,1.18725194530405,1.24267925495373
Germany,2021-03-14,,estimate,1.14911872992895,1.15374053639481,0.0443928793855656,1.0904552349919,1.12163698940703,1.13817241214442,1.1598371519355,1.18038966698901,1.23508644394273
Germany,2021-03-15,,estimate,1.13907834406333,1.1443822258638,0.0431916872534527,1.08286498252645,1.11388306539298,1.12908418822939,1.15084585080109,1.17034911550665,1.22327262857892
Germany,2021-03-16,,estimate,1.12757319546409,1.13233512768203,0.0412579341043989,1.07444656316539,1.10309598770301,1.11780137295269,1.13791670018849,1.15606445692665,1.20796898387186
Germany,2021-03-17,,estimate,1.1140043741679,1.11797772802854,0.0389341415177171,1.06162271550492,1.09079082346657,1.10481169647953,1.12341666480733,1.14097077754495,1.18982842696019
Germany,2021-03-18,,estimate,1.09823760435362,1.10181526606326,0.0367264146681588,1.04799543592485,1.07651686182534,1.090215602891,1.10758091493159,1.12364201151881,1.16764989234692
Germany,2021-03-19,,estimate,1.08258045287178,1.08446191383111,0.0352144787932241,1.02979045684603,1.06120771271601,1.07449318867747,1.09106032786203,1.10535195384745,1.14408461735288
Germany,2021-03-20,,estimate,1.06586527312743,1.06661649674241,0.0348810082617131,1.01000170291784,1.04397988065452,1.05830397081925,1.0741054510539,1.08860967948367,1.12381727991338
Germany,2021-03-21,,estimate,1.05020596799183,1.04903333095848,0.0359207340325827,0.989318527271795,1.02621916546728,1.04072056778125,1.05835058731982,1.07251953555888,1.10620962047523
Germany,2021-03-22,,estimate,1.03409087909792,1.03248959318981,0.038175142324665,0.966146706455589,1.00760748386429,1.02427128829327,1.04366584351252,1.05752673060853,1.09331131797937
