country,date,type,median,lower_90,upper_90,lower_50,upper_50
Germany,2020-07-27,estimate,1.17,1.08,1.26,1.13,1.19
Germany,2020-07-28,estimate,1.16,1.07,1.25,1.13,1.19
Germany,2020-07-29,estimate,1.15,1.07,1.25,1.11,1.18
Germany,2020-07-30,estimate,1.15,1.06,1.23,1.11,1.18
Germany,2020-07-31,estimate,1.14,1.05,1.23,1.11,1.18
Germany,2020-08-01,estimate,1.13,1.04,1.23,1.1,1.17
Germany,2020-08-02,estimate,1.13,1.03,1.22,1.1,1.18
Germany,2020-08-03,estimate,1.12,1.03,1.21,1.1,1.17
Germany,2020-08-04,estimate,1.12,1.02,1.2,1.08,1.16
Germany,2020-08-05,estimate,1.11,1.02,1.2,1.07,1.14
Germany,2020-08-06,estimate,1.1,1.02,1.2,1.07,1.14
Germany,2020-08-07,estimate,1.1,1.01,1.2,1.07,1.14
Germany,2020-08-08,estimate,1.1,1.0,1.19,1.06,1.13
Germany,2020-08-09,estimate,1.09,0.99,1.19,1.06,1.14
Germany,2020-08-10,estimate based on partial data,1.09,0.99,1.2,1.05,1.13
Germany,2020-08-11,estimate based on partial data,1.09,0.98,1.2,1.04,1.13
Germany,2020-08-12,estimate based on partial data,1.09,0.96,1.22,1.03,1.13
Germany,2020-08-13,estimate based on partial data,1.08,0.94,1.23,1.04,1.15
Germany,2020-08-14,estimate based on partial data,1.08,0.92,1.23,1.02,1.14
Germany,2020-08-15,estimate based on partial data,1.08,0.9,1.25,1.01,1.14
Germany,2020-08-16,estimate based on partial data,1.08,0.89,1.28,1.01,1.16
Germany,2020-08-17,estimate based on partial data,1.08,0.86,1.29,1.0,1.17
Germany,2020-08-18,estimate based on partial data,1.08,0.83,1.3,1.0,1.19
Germany,2020-08-19,estimate based on partial data,1.08,0.8,1.32,0.99,1.18
Germany,2020-08-20,estimate based on partial data,1.08,0.79,1.34,0.95,1.17
Germany,2020-08-21,estimate based on partial data,1.08,0.77,1.38,0.94,1.17
Germany,2020-08-22,estimate based on partial data,1.08,0.76,1.4,0.94,1.18
Germany,2020-08-23,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-08-24,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-08-25,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-08-26,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-08-27,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-08-28,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-08-29,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-08-30,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-08-31,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-09-01,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-09-02,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-09-03,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-09-04,forecast,1.08,0.76,1.4,0.94,1.18
Germany,2020-09-05,forecast,1.08,0.76,1.4,0.94,1.18
