country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Germany,2020-12-26,,estimate,0.979083127698335,0.980998324420907,0.0581461259101029,0.889661352325023,0.942766827382043,0.964899972752523,0.993621626125705,1.0179483972094,1.08080575995853
Germany,2020-12-27,,estimate,0.97882075650671,0.980232341797484,0.0516829780646673,0.897239193199575,0.945724521706253,0.96539041415382,0.992380578733852,1.01347321407614,1.069098540016
Germany,2020-12-28,,estimate,0.977065830564392,0.979023500198903,0.0459230146539614,0.906084197221333,0.947928816474242,0.965605415690228,0.98966734623522,1.0085025207713,1.05581420001412
Germany,2020-12-29,,estimate,0.975641735376072,0.977251627065329,0.0409650922471298,0.912641377609888,0.949083916585549,0.965140883521451,0.986763958097618,1.00471387060071,1.04620690875973
Germany,2020-12-30,,estimate,0.972844022958276,0.974802890550306,0.0368605399522466,0.916491794661185,0.949523866378101,0.963874432901907,0.983365610152317,0.999370311312437,1.03755655356028
Germany,2020-12-31,,estimate,0.970275505506759,0.971580673661163,0.0335864083987124,0.918896910794997,0.948267670639747,0.961326574795996,0.979419249663335,0.993731171180376,1.02818895659047
Germany,2021-01-01,,estimate,0.965951089841803,0.967516732967745,0.0310333054209178,0.919603462575062,0.946073188759908,0.958086544218772,0.974303326820074,0.987660311181954,1.02087884213278
Germany,2021-01-02,,estimate,0.960782741800798,0.96258126555262,0.0290240384865368,0.917658471124328,0.942760532099658,0.953684049896636,0.968820863489878,0.981330209010653,1.01268233656791
Germany,2021-01-03,,estimate,0.955487037652647,0.956790411286242,0.0273633426472251,0.91456657213158,0.93788441672546,0.948401565391218,0.961845443025575,0.973888527758664,1.00391878699594
Germany,2021-01-04,,estimate,0.948554312998863,0.950209829433936,0.0258972191786983,0.910488972802988,0.932257566764364,0.942389812486962,0.955146541742366,0.966945641172766,0.994460262100732
Germany,2021-01-05,,estimate,0.941365427925261,0.942953408077974,0.0245542972938109,0.905207327322076,0.926084257547553,0.935215571510408,0.947653495667171,0.958234170720819,0.98481437280767
Germany,2021-01-06,,estimate,0.933871831328588,0.935176902607197,0.0233525338766029,0.899117826587943,0.919450808879305,0.92829030051523,0.93976075194988,0.94892983247894,0.974335317503297
Germany,2021-01-07,,estimate,0.926333019099054,0.927067206899735,0.0223688643514087,0.892388315721167,0.91226543252131,0.920791944818211,0.931355301071294,0.9407670003344,0.964627099331894
Germany,2021-01-08,,estimate,0.918209390203364,0.918828759464673,0.0216827765863179,0.884586334978354,0.90478511064055,0.912805859415082,0.923475828520432,0.932186092672842,0.955116228646763
Germany,2021-01-09,,estimate,0.910782305259004,0.910669003480688,0.0213197478824762,0.876684789776381,0.896563738868001,0.905441687584337,0.915935888590503,0.92398880769629,0.945875200800663
Germany,2021-01-10,,estimate,0.903237397762721,0.902784740984774,0.0212269899616227,0.86816810179505,0.889120429500604,0.898299489789454,0.907973218119136,0.916458330455387,0.937134245028525
