country,date,type,median,lower_90,upper_90,lower_50,upper_50
Germany,2020-07-19,estimate,1.2,1.09,1.31,1.15,1.24
Germany,2020-07-20,estimate,1.2,1.1,1.31,1.15,1.24
Germany,2020-07-21,estimate,1.2,1.09,1.29,1.14,1.23
Germany,2020-07-22,estimate,1.19,1.1,1.3,1.15,1.22
Germany,2020-07-23,estimate,1.19,1.11,1.3,1.14,1.22
Germany,2020-07-24,estimate,1.18,1.09,1.28,1.14,1.21
Germany,2020-07-25,estimate,1.18,1.08,1.27,1.14,1.21
Germany,2020-07-26,estimate,1.17,1.08,1.27,1.13,1.21
Germany,2020-07-27,estimate,1.16,1.07,1.26,1.12,1.19
Germany,2020-07-28,estimate,1.15,1.06,1.25,1.12,1.19
Germany,2020-07-29,estimate,1.15,1.04,1.23,1.12,1.19
Germany,2020-07-30,estimate,1.14,1.04,1.23,1.11,1.18
Germany,2020-07-31,estimate,1.13,1.04,1.23,1.1,1.17
Germany,2020-08-01,estimate,1.13,1.04,1.23,1.1,1.17
Germany,2020-08-02,estimate,1.12,1.03,1.22,1.08,1.15
Germany,2020-08-03,estimate,1.11,1.01,1.21,1.08,1.15
Germany,2020-08-04,estimate,1.11,1.0,1.21,1.07,1.15
Germany,2020-08-05,estimate based on partial data,1.1,1.0,1.22,1.06,1.15
Germany,2020-08-06,estimate based on partial data,1.1,0.99,1.22,1.05,1.14
Germany,2020-08-07,estimate based on partial data,1.09,0.95,1.21,1.03,1.14
Germany,2020-08-08,estimate based on partial data,1.09,0.94,1.22,1.02,1.14
Germany,2020-08-09,estimate based on partial data,1.08,0.93,1.24,1.02,1.15
Germany,2020-08-10,estimate based on partial data,1.08,0.89,1.25,1.01,1.15
Germany,2020-08-11,estimate based on partial data,1.07,0.86,1.26,1.02,1.18
Germany,2020-08-12,estimate based on partial data,1.06,0.83,1.27,0.99,1.16
Germany,2020-08-13,estimate based on partial data,1.06,0.79,1.29,0.95,1.14
Germany,2020-08-14,estimate based on partial data,1.06,0.76,1.31,0.97,1.18
Germany,2020-08-15,estimate based on partial data,1.05,0.72,1.32,0.94,1.16
Germany,2020-08-16,estimate based on partial data,1.05,0.67,1.32,0.96,1.19
Germany,2020-08-17,estimate based on partial data,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-18,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-19,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-20,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-21,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-22,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-23,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-24,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-25,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-26,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-27,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-28,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-29,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-30,forecast,1.04,0.64,1.34,0.93,1.17
Germany,2020-08-31,forecast,1.04,0.64,1.34,0.93,1.17
