country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-12,2.193661116846056,2.5559359651412032,1.831386268550908,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-13,2.02192533515614,2.3328167634516,1.7110339068606806,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-14,1.8917199240607827,2.156364340257467,1.6270755078640986,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-15,1.783951471355447,2.0097716438528948,1.5581312988579992,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-16,1.6825248215337072,1.8872154223621795,1.477834220705235,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-17,1.578398335662274,1.7720616816812584,1.3847349896432894,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-18,1.471753349442059,1.6529940076507512,1.2905126912333666,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-19,1.3708743662379177,1.5413981026532018,1.2003506298226336,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-20,1.2909665715450866,1.4593519549059293,1.122581188184244,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-21,1.239617784750734,1.4123788961337385,1.0668566733677294,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-22,1.2106280711426254,1.3877383557398442,1.0335177865454066,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-23,1.1869043553234089,1.3652950551031369,1.0085136555436809,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-24,1.1562969381152255,1.3327492168039452,0.979844659426506,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-25,1.1193042498343009,1.2894269124059368,0.9491815872626644,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-26,1.0841169001509636,1.245969211377815,0.9222645889241124,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-27,1.05581041081485,1.214701686007529,0.8969191356221712,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-28,1.0349175250682383,1.2008435869191143,0.8689914632173628,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-29,1.0197697674252737,1.2011236414753657,0.8384158933751817,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-30,1.007470240444784,1.204630055577128,0.81031042531244,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-31,0.9942178704096418,1.197599380242364,0.7908363605769195,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-01,0.975306279414121,1.1710564027612866,0.7795561560669552,DEU
