country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-02,0.3308035659951307,1.1126722342917057,0.0155105796889722,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-03,0.2976758421126735,1.1304239197011912,0.0061250407639649,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-04,0.2479872856995186,1.1008615912497066,0.0006315117223177736,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-05,0.2337899622690741,1.190948392232112,0.0002222291047332681,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-06,0.1874918659378841,1.2239585288020831,4.4141875045658345e-06,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-07,0.1546458415702503,1.1610740898070089,1.5850735685727062e-08,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-08,0.1462455960925142,1.2968590518844616,8.979780985034206e-11,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-09,0.1675839669336141,1.4498667911046756,1.2654805881579397e-15,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-10,0.2308923919494637,1.9455827234991532,1.2589470304457036e-14,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-11,0.4396920775763386,3.320628447327058,1.3297106554579723e-09,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-12,1.0135455029603653,6.2210811375401045,2.050524269369871e-05,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-13,2.3980591333748427,10.880097198819731,0.0081780139104514,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-14,4.930025228774811,16.695598594514042,0.2352577343112084,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-15,7.989774489052221,20.92157778565089,1.2046629056035505,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-16,9.70235017500583,20.61482226360654,2.8322133486756007,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-17,9.436824035401106,17.499492192680002,3.916409648418439,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-18,8.476782077356491,13.71435973894077,4.522026297657865,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-19,7.768040893811566,11.360162106771623,4.899725876812815,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-20,7.058965170995724,9.597026302155411,4.922642684053086,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-21,6.3094218932771895,8.145759417578992,4.73454423394787,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-22,5.5020443890437605,6.819540886997291,4.324868121607142,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-23,4.766622174901503,5.726412946761051,3.868580579257036,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-24,4.044981131489545,4.759504287252211,3.3995144555144736,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-25,3.521330442732782,4.067057015602492,3.0018971496063567,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-26,3.174667017252199,3.606875971025792,2.7585247565826307,DEU
Germany,DEU,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-27,2.9527502525106173,3.3126743354665784,2.617263661452954,DEU
