country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-12,2.1938291854877128,2.6276618106099074,1.759996560365518,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-13,2.025848139647829,2.386058506696664,1.6656377725989946,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-14,1.90041950503648,2.223474383377575,1.577364626695385,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-15,1.7906658497581924,2.0944478019008086,1.4868838976155765,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-16,1.679040813377136,1.961709773222156,1.396371853532116,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-17,1.5653546465991852,1.821973003275859,1.3087362899225117,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-18,1.4587072535908714,1.6891965202957844,1.2282179868859584,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-19,1.3650312202532509,1.5761226119747385,1.1539398285317632,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-20,1.2914239340028415,1.4942158634014606,1.0886320046042228,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-21,1.2424845695656843,1.447227948087418,1.0377411910439511,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-22,1.21373982885582,1.4255694575100706,1.0019102002015696,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-23,1.190747866948615,1.406103062160939,0.9753926717362909,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-24,1.1638743227893482,1.3761605458783217,0.951588099700375,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-25,1.1301629290536754,1.3339440574018724,0.9263818007054784,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-26,1.0916808674161682,1.285633937532083,0.897727797300253,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-27,1.0545597518703085,1.243271806245632,0.8658476974949845,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-28,1.0272810735287732,1.21925981623727,0.8353023308202764,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-29,1.0124228909447666,1.2155116970194726,0.8093340848700605,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-30,1.0047506383463127,1.2173351785438895,0.792166098148736,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-31,0.995926612453013,1.205637403280861,0.7862158216251649,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-01,0.9789270191860951,1.1746319362107989,0.7832221021613917,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-02,0.949803571057588,1.1301166727201335,0.7694904693950426,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-03,0.9121200791603868,1.0830824877967682,0.7411576705240056,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-04,0.8740179548788436,1.0446768429587214,0.7033590667989656,DEU
