country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-12,2.19166018522576,2.6177957197815847,1.7655246506699356,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-13,2.0278633230874226,2.374745361254818,1.680981284920027,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-14,1.905355590847152,2.190839173765117,1.6198720079291866,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-15,1.793726710995829,2.0351003350449752,1.5523530869466826,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-16,1.68259902115911,1.8933043001542136,1.471893742164006,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-17,1.571874795766969,1.7621165434242578,1.38163304810968,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-18,1.4659952558472116,1.6433734009599374,1.2886171107344857,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-19,1.369435227384756,1.540368918019594,1.198501536749918,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-20,1.2933333403133958,1.4647337684584614,1.12193291216833,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-21,1.2419951854854103,1.4223626293561606,1.06162774161466,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-22,1.2085765940755413,1.4011933932392566,1.015959794911826,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-23,1.1824172482315918,1.38204800535163,0.9827864911115536,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-24,1.1569589373676687,1.3553336268988694,0.958584247836468,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-25,1.128552757109007,1.317156960459801,0.939948553758213,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-26,1.093089378348679,1.2630089745959456,0.9231697821014124,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-27,1.056622974508468,1.204848852350692,0.9083970966662438,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-28,1.030227659751464,1.1673201608395791,0.8931351586633487,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-29,1.0169770177025534,1.159806625115685,0.8741474102894216,DEU
