country,date,R_low,R_mean,R_high,observed
Austria,2020-03-06,2.57454661379229,2.82773604575297,3.09262996875357,Observed
Austria,2020-03-07,2.46081012701776,2.67789990680865,2.90403509480259,Observed
Austria,2020-03-08,2.35575119275705,2.54337312828562,2.73808149225637,Observed
Austria,2020-03-09,2.26695479356354,2.43070810325697,2.60009077489666,Observed
Austria,2020-03-10,2.19424668830666,2.33855757635707,2.48739931166744,Observed
Austria,2020-03-11,2.13142843282876,2.25959274435531,2.39144605087264,Observed
Austria,2020-03-12,2.06962826748054,2.1840125994577,2.30143016416049,Observed
Austria,2020-03-13,2.00107618055729,2.10340457800089,2.20824870426285,Observed
Austria,2020-03-14,1.92155259301338,2.01318147888364,2.1069145156001,Observed
Austria,2020-03-15,1.83016529995966,1.9122640903797,1.99613889366956,Observed
Austria,2020-03-16,1.72804266257442,1.80167769165696,1.87682751706467,Observed
Austria,2020-03-17,1.6179459775107,1.68412009170717,1.75160192937517,Observed
Austria,2020-03-18,1.50353377015976,1.56319753910803,1.62400595359326,Observed
Austria,2020-03-19,1.38880050131642,1.44285239323563,1.49792172138361,Observed
Austria,2020-03-20,1.27754681383039,1.32682887357895,1.37703053449553,Observed
Austria,2020-03-21,1.1725830482438,1.21786862099485,1.26400018369372,Observed
Austria,2020-03-22,1.07555066581455,1.11753462340235,1.16031114917343,Observed
Austria,2020-03-23,0.987297453831506,1.02659711097271,1.06665301947464,Observed
Austria,2020-03-24,0.908316169340133,0.945482235366318,0.983383079299027,Observed
Austria,2020-03-25,0.838980433317563,0.874512660496197,0.910771475427644,Observed
Austria,2020-03-26,0.779708148793355,0.814073354418736,0.849169253255031,Observed
Austria,2020-03-27,0.730862369098234,0.764508787384289,0.798901749543462,Observed
Austria,2020-03-28,0.692604878311694,0.725970526758385,0.760110056641203,Observed
Austria,2020-03-29,0.664860222714872,0.698376473695419,0.732705309600037,Observed
Austria,2020-03-30,0.64704346955642,0.681126909815603,0.716072859859536,Observed
Austria,2020-03-31,0.637783250823022,0.672813668706317,0.708767411620428,Observed
Austria,2020-04-01,0.63481258496054,0.671100997558618,0.708383800939712,Observed
Austria,2020-04-02,0.635156593521328,0.672913897186432,0.711745955293895,Observed
Austria,2020-04-03,0.635675362613489,0.674996703206237,0.715481377860469,Observed
Austria,2020-04-04,0.633591512401176,0.674461275685996,0.716590326804998,Observed
Austria,2020-04-05,0.627016155663058,0.669336411165197,0.713019129722262,Observed
Austria,2020-04-06,0.615239643537515,0.658875259634238,0.70398465245903,Observed
Austria,2020-04-07,0.598960791520881,0.64379884880645,0.690232319319332,Observed
Austria,2020-04-08,0.580102893961629,0.626112370156303,0.673852648915851,Observed
