country,date,R_low,R_mean,R_high,observed
Austria,2020-03-06,2.64286041117462,2.90611663195898,3.18169220512032,Observed
Austria,2020-03-07,2.51535445299927,2.73946377596591,2.97299998978001,Observed
Austria,2020-03-08,2.40568647983791,2.59857659555375,2.79879934311709,Observed
Austria,2020-03-09,2.31420108939499,2.48202450428297,2.6556390979484,Observed
Austria,2020-03-10,2.23636441153312,2.38373969546933,2.53575100652348,Observed
Austria,2020-03-11,2.16500072274423,2.29532310245918,2.42940049202993,Observed
Austria,2020-03-12,2.09284665082118,2.20861924685518,2.32746460249373,Observed
Austria,2020-03-13,2.01447395375308,2.1176078473578,2.22328016205056,Observed
Austria,2020-03-14,1.92750163926225,2.01955446551449,2.11372432871949,Observed
Austria,2020-03-15,1.83158258287375,1.91389323082736,1.99798761765916,Observed
Austria,2020-03-16,1.72740277671476,1.8011538783008,1.87642505679127,Observed
Austria,2020-03-17,1.61683731330457,1.6830965367126,1.75066769675139,Observed
Austria,2020-03-18,1.50275275277961,1.562499461085,1.62339455337759,Observed
Austria,2020-03-19,1.38853811370957,1.44267786614677,1.49783852266492,Observed
Austria,2020-03-20,1.27757008591978,1.32694028080646,1.37723332126135,Observed
Austria,2020-03-21,1.17249730274795,1.21786299227989,1.26407770020702,Observed
Austria,2020-03-22,1.07501744936006,1.11706685520718,1.1599116652476,Observed
Austria,2020-03-23,0.986302309985138,1.02565321130729,1.06576306822628,Observed
Austria,2020-03-24,0.907164938954289,0.944375770820009,0.982324049841457,Observed
Austria,2020-03-25,0.838087962048424,0.873669213448356,0.909979797854719,Observed
Austria,2020-03-26,0.779360050621181,0.813786845978862,0.84894724816205,Observed
Austria,2020-03-27,0.731007697560352,0.764728671996597,0.799199319438876,Observed
Austria,2020-03-28,0.692973380574348,0.726420594770351,0.760645030301404,Observed
Austria,2020-03-29,0.665192450129015,0.698790315989157,0.733204282515475,Observed
Austria,2020-03-30,0.647278639335921,0.681441458709366,0.716470451734512,Observed
Austria,2020-03-31,0.638061430562355,0.673172729249461,0.709211171000814,Observed
Austria,2020-04-01,0.635336882207791,0.671714147562896,0.709089809877016,Observed
Austria,2020-04-02,0.636053709493833,0.673912440339931,0.712850144195181,Observed
Austria,2020-04-03,0.63686020892627,0.676293131631671,0.716893789714252,Observed
Austria,2020-04-04,0.634775244566549,0.675756455707684,0.718001437233934,Observed
Austria,2020-04-05,0.627817429673064,0.670234095009562,0.714017647127877,Observed
Austria,2020-04-06,0.615334955578668,0.659038083814216,0.704219253949362,Observed
Austria,2020-04-07,0.598223366467023,0.64309341899302,0.689563020791781,Observed
Austria,2020-04-08,0.57865952640677,0.624669960444353,0.672415422116568,Observed
Austria,2020-04-09,0.559270196236578,0.606524656508509,0.655668219773052,Observed
Austria,2020-04-10,0.542528857400786,0.591273371602758,0.642084802383952,Observed
Austria,2020-04-11,0.530373727622666,0.580987227703352,0.633874283208083,Observed
Austria,2020-04-12,0.524090194449969,0.577060843966028,0.632544958911265,Observed
Austria,2020-04-13,0.524514170044529,0.58041533273848,0.639106332837018,Observed
Austria,2020-04-14,0.532195377133008,0.59166091966554,0.65423041074947,Observed
Austria,2020-04-15,0.547293099562325,0.610977791835524,0.678116912429519,Observed
Austria,2020-04-16,0.569366308655004,0.637883258937783,0.710236705787591,Observed
Austria,2020-04-17,0.597054479890008,0.670884041008159,0.748955060750144,Observed
Austria,2020-04-18,0.627728999113943,0.707103334528436,0.791134615303112,Observed
Austria,2020-04-19,0.657706292612362,0.742515618555333,0.832393353250564,Observed
Austria,2020-04-20,0.682662957085454,0.772410630147093,0.86762036726314,Observed
Austria,2020-04-21,0.698725809840594,0.792581322877061,0.892265435242879,Observed
Austria,2020-04-22,0.70410596598266,0.801088616000417,0.90423760377113,Observed
Austria,2020-04-23,0.699605927319817,0.798816288812244,0.904509060892286,Observed
Austria,2020-04-24,0.688356392995597,0.789187805437093,0.896810276041786,Observed
Austria,2020-04-25,0.674831484298734,0.777100193016933,0.886478726735281,Observed
Austria,2020-04-26,0.663367610292666,0.767317517303995,0.878722618009285,Observed
Austria,2020-04-27,0.65757891916416,0.763818884631681,0.877897647760055,Observed
Austria,2020-04-28,0.660320840186348,0.769737757125777,0.887419517745198,Observed
Austria,2020-04-29,0.673442283774415,0.78707472083463,0.909435670697652,Observed
Austria,2020-04-30,0.697798748960364,0.816690292272149,0.944796733852322,Observed
Austria,2020-05-01,0.733013261002846,0.858032054165358,0.992749784252761,Observed
Austria,2020-05-02,0.776938263332331,0.908555733946227,1.05032042719944,Observed
Austria,2020-05-03,0.825848538168344,0.963966534612845,1.11260713909164,Observed
Austria,2020-05-04,0.874765521558198,1.01863303987414,1.1732923571413,Observed
Austria,2020-05-05,0.917813265076146,1.06604652334539,1.22521353285794,Observed
Austria,2020-05-06,0.949436991761131,1.10019170929871,1.26189193766674,Observed
Austria,2020-05-07,0.965753465852069,1.11701403784399,1.27911799635274,Observed
Austria,2020-05-08,0.965421195880186,1.11531865429958,1.27587509149926,Observed
Austria,2020-05-09,0.949840516145612,1.0969159965158,1.25442320583659,Observed
Austria,2020-05-10,0.922314761457657,1.06565059176811,1.21918751135702,Observed
Austria,2020-05-11,0.886773188794062,1.02598266956257,1.17519295283724,Observed
Austria,2020-05-12,0.847196229875779,0.982354755241797,1.12736965334251,Observed
Austria,2020-05-13,0.807320073721855,0.938883463837233,1.0802321653293,Observed
Austria,2020-05-14,0.770258054875233,0.89897139524905,1.03748326850205,Observed
Austria,2020-05-15,0.738378264281023,0.86519125602241,1.00190583749305,Observed
Austria,2020-05-16,0.713231199765612,0.839216314604187,0.975296865267519,Observed
Austria,2020-05-17,0.695311067070719,0.821561648872298,0.958188970505332,Observed
Austria,2020-05-18,0.684319930519327,0.811864578820398,0.950147203837866,Observed
Austria,2020-05-19,0.67941335970505,0.809148399424675,0.950051292776258,Observed
Austria,2020-05-20,0.679177988065578,0.811798108886618,0.956070423830408,Observed
Austria,2020-05-21,0.682203750870309,0.81818947042806,0.966350422082862,Observed
Austria,2020-05-22,0.687777433744289,0.827460473311045,0.979864955651397,Observed
Austria,2020-05-23,0.695941116326037,0.839589260021591,0.996514467777391,Observed
Austria,2020-05-24,0.707685491946381,0.855609580620558,1.01736365570331,Observed
Austria,2020-05-25,0.724315840982801,0.876904540747326,1.04386116526773,Observed
Austria,2020-05-26,0.746296744228692,0.903913452028127,1.07640563006635,Observed
Austria,2020-05-27,0.773029907491291,0.935868427414866,1.11403893007506,Observed
Austria,2020-05-28,0.802399212675157,0.970299990288973,1.1539137051345,Observed
Austria,2020-05-29,0.830455324435829,1.00272427317048,1.1909880296929,Observed
Austria,2020-05-30,0.852320264171869,1.02768975345949,1.21922150964081,Observed
Austria,2020-05-31,0.863833249058028,1.0406334244866,1.23364932328734,Observed
Austria,2020-06-01,0.863423228174498,1.03995232031114,1.23265664050209,Observed
Austria,2020-06-02,0.853169134863492,1.02813982847062,1.21918802674548,Observed
Austria,2020-06-03,0.83773516509832,1.01056174668445,1.19935479352789,Observed
Austria,2020-06-04,0.822412076052598,0.993244754128778,1.17995854039185,Observed
Austria,2020-06-05,0.811766029859701,0.981345904811279,1.16677197390515,Observed
Austria,2020-06-06,0.808799734378341,0.978208518965419,1.16348574491313,Observed
Austria,2020-06-07,0.814893188829776,0.985294520534472,1.17163312008139,Observed
Austria,2020-06-08,0.829994555404379,1.0024072031524,1.19084825459109,Observed
Austria,2020-06-09,0.851984705889841,1.02701945951994,1.21816335132723,Observed
Austria,2020-06-10,0.877021665042389,1.05469613632086,1.24851536810732,Observed
Austria,2020-06-11,0.90085696894337,1.08059847869615,1.27644681196918,Observed
Austria,2020-06-12,0.920333291718361,1.10117845022753,1.29800475614018,Observed
Austria,2020-06-13,0.935083139209794,1.11605290041935,1.31279375965912,Observed
Austria,2020-06-14,0.947901214521624,1.12837423776243,1.32434102023626,Observed
Austria,2020-06-15,0.963481698799987,1.14337728374631,1.33844307430604,Observed
Austria,2020-06-16,0.986875398735839,1.16661458611023,1.36116839395252,Observed
Austria,2020-06-17,1.02150995978927,1.20174530747838,1.39640820382886,Observed
