country,date,R_low,R_mean,R_high,observed
Austria,2020-03-06,2.58359201864508,2.83402600468325,3.09587855682154,Observed
Austria,2020-03-07,2.45888651612485,2.67293205488456,2.89578282828682,Observed
Austria,2020-03-08,2.3464456433292,2.53109656559939,2.7226415960243,Observed
Austria,2020-03-09,2.25210307444635,2.41309783741266,2.57957174030556,Observed
Austria,2020-03-10,2.17485273868519,2.31666131915224,2.46288519201869,Observed
Austria,2020-03-11,2.10898323440401,2.2349359122769,2.36448999462463,Observed
Austria,2020-03-12,2.04635273989685,2.1588555266528,2.27432637029512,Observed
Austria,2020-03-13,1.97940831775013,2.08021168989409,2.18348334121443,Observed
Austria,2020-03-14,1.90339446726354,1.99384966281841,2.08637517505539,Observed
Austria,2020-03-15,1.81639345040221,1.89763012801531,1.98061901424518,Observed
Austria,2020-03-16,1.71858150181015,1.79160532418745,1.86612719028073,Observed
Austria,2020-03-17,1.61203742888801,1.67778477559372,1.74482783713702,Observed
Austria,2020-03-18,1.50027576161743,1.55964018696979,1.62014032485934,Observed
Austria,2020-03-19,1.38737750592523,1.44121422236759,1.49606138289217,Observed
Austria,2020-03-20,1.27728572419144,1.32640583540279,1.3764397538754,Observed
Austria,2020-03-21,1.17294146064243,1.2180965127804,1.26409247909762,Observed
Austria,2020-03-22,1.07613742137557,1.11800764497696,1.16066576773995,Observed
Austria,2020-03-23,0.988003851501784,1.02720005666758,1.06714804816584,Observed
Austria,2020-03-24,0.909232207287307,0.946304305329665,0.9841067856415,Observed
Austria,2020-03-25,0.840245886554121,0.875694923321549,0.911866117911376,Observed
Austria,2020-03-26,0.781361735695581,0.815654049155347,0.850672485742754,Observed
Austria,2020-03-27,0.732811259357939,0.766391381159189,0.800713207202744,Observed
Austria,2020-03-28,0.694713608657522,0.728014159596096,0.762083325100512,Observed
Austria,2020-03-29,0.667123086578221,0.700572613902056,0.734828854970073,Observed
Austria,2020-03-30,0.649664250282384,0.683681921895832,0.718555442121648,Observed
Austria,2020-03-31,0.640942404161335,0.675910549709774,0.711794368792476,Observed
