country,date,R_low,R_mean,R_high,observed
Austria,2020-03-07,2.54885169577356,2.77598510686293,3.01267420952347,Observed
Austria,2020-03-08,2.42445962087751,2.61896710638732,2.82087280970548,Observed
Austria,2020-03-09,2.32207470411907,2.49064578827312,2.66503974321259,Observed
Austria,2020-03-10,2.23863266364505,2.38633479638798,2.53868864747008,Observed
Austria,2020-03-11,2.16642358899727,2.29694865961387,2.43123785757468,Observed
Austria,2020-03-12,2.09608536062653,2.21207045913299,2.33113481884651,Observed
Austria,2020-03-13,2.01987495215485,2.12324724404013,2.229162910251,Observed
Austria,2020-03-14,1.9339997169042,2.02628081359617,2.12068235525316,Observed
Austria,2020-03-15,1.83761641384118,1.9201028851834,2.00437488726811,Observed
Austria,2020-03-16,1.7317486392826,1.80559999718992,1.88097177913754,Observed
Austria,2020-03-17,1.61914008029403,1.68542769830942,1.75302653633865,Observed
Austria,2020-03-18,1.50346389692054,1.5631895996105,1.62406235456256,Observed
Austria,2020-03-19,1.38858695572023,1.44268576359869,1.49780391154979,Observed
Austria,2020-03-20,1.27783840555746,1.32717178438207,1.37742645613488,Observed
Austria,2020-03-21,1.17333124745499,1.21867377236797,1.26486386567218,Observed
Austria,2020-03-22,1.07613367548276,1.11816793383144,1.16099622026095,Observed
Austria,2020-03-23,0.987011456267717,1.02633998344905,1.06642607781011,Observed
Austria,2020-03-24,0.906840281599262,0.944006921457442,0.981909533569303,Observed
Austria,2020-03-25,0.836577415535529,0.872088272804234,0.908326894464837,Observed
Austria,2020-03-26,0.777047555932713,0.811386337345481,0.846457144928909,Observed
Austria,2020-03-27,0.728625895064702,0.762259741634782,0.796641818787422,Observed
Austria,2020-03-28,0.691237440052791,0.724618451971129,0.758775546095795,Observed
Austria,2020-03-29,0.664441997243076,0.698006050898249,0.732385480880799,Observed
Austria,2020-03-30,0.647392373061052,0.68155202455492,0.716577542878492,Observed
Austria,2020-03-31,0.638614868551967,0.673741067962436,0.709794404305408,Observed
Austria,2020-04-01,0.635856733064077,0.672250581662721,0.709642930714705,Observed
Austria,2020-04-02,0.636276752309825,0.674142559127236,0.71308736902553,Observed
Austria,2020-04-03,0.636824347805568,0.676253760596304,0.716850767778567,Observed
Austria,2020-04-04,0.634735184739887,0.675710190303449,0.717948666746022,Observed
Austria,2020-04-05,0.628058271578852,0.670476912390353,0.714262058008104,Observed
Austria,2020-04-06,0.616044323056714,0.659765967506988,0.704965239709146,Observed
Austria,2020-04-07,0.599420291439867,0.644327254128027,0.690833266715516,Observed
Austria,2020-04-08,0.580162955353297,0.626221513926127,0.674014327355023,Observed
Austria,2020-04-09,0.560747778350462,0.608046085253521,0.657232144415695,Observed
Austria,2020-04-10,0.543558045641784,0.592320226417924,0.6431470397054,Observed
Austria,2020-04-11,0.530618355244574,0.581203188452462,0.63405805975384,Observed
