country,date,R_low,R_mean,R_high,observed
Austria,2020-03-06,2.27644200840482,2.46670824257693,2.66450189527169,Observed
Austria,2020-03-07,2.14230910338943,2.30679235652189,2.47727272514028,Observed
Austria,2020-03-08,2.02191275958977,2.16562847452437,2.31420834899894,Observed
Austria,2020-03-09,1.91395464611498,2.04079136927278,2.17163971904448,Observed
Austria,2020-03-10,1.81719423238536,1.93019601232845,2.0465581382462,Observed
Austria,2020-03-11,1.73049238878206,1.83206471133344,1.93649282477732,Observed
Austria,2020-03-12,1.65283318641861,1.74489465238407,1.83941592581972,Observed
Austria,2020-03-13,1.58323615607655,1.66732854424434,1.75356622198131,Observed
Austria,2020-03-14,1.52058395140021,1.59795015376609,1.67720905519736,Observed
Austria,2020-03-15,1.46348933973867,1.53512900682101,1.60845644716762,Observed
Austria,2020-03-16,1.41028289414267,1.47699486773557,1.54522685067376,Observed
Austria,2020-03-17,1.35918260607872,1.42160202480782,1.48540309561415,Observed
Austria,2020-03-18,1.30860134475145,1.36723603493765,1.42713772257815,Observed
Austria,2020-03-19,1.25742153997884,1.31268720466197,1.3691247549571,Observed
Austria,2020-03-20,1.20512544296512,1.25737665203172,1.31072116740518,Observed
Austria,2020-03-21,1.15134587473736,1.20089125072914,1.25146571079548,Observed
Austria,2020-03-22,1.09647575079971,1.14360153588767,1.19170496304901,Observed
Austria,2020-03-23,1.04146025837481,1.086446759648,1.13237111986775,Observed
Austria,2020-03-24,0.987520371882911,1.03065092792572,1.07469042967103,Observed
Austria,2020-03-25,0.936260944913673,0.977832500485246,1.02029439521271,Observed
Austria,2020-03-26,0.888874786373904,0.929191411887465,0.970389664724994,Observed
Austria,2020-03-27,0.846018941338376,0.885381958868984,0.925627458691344,Observed
Austria,2020-03-28,0.807837312534816,0.846535436188881,0.886126195050286,Observed
Austria,2020-03-29,0.774055278151901,0.812356748597015,0.85157011107233,Observed
Austria,2020-03-30,0.744095779464059,0.78224295763493,0.821330300013289,Observed
Austria,2020-03-31,0.717201578082711,0.755408099322578,0.794592125251425,Observed
Austria,2020-04-01,0.69258320683019,0.731034562091979,0.7705100675238,Observed
Austria,2020-04-02,0.669584921633406,0.708443551330322,0.748382752283067,Observed
Austria,2020-04-03,0.64784506966022,0.687260733653829,0.7278239232521,Observed
Austria,2020-04-04,0.627393345867986,0.667517916751415,0.708868587714378,Observed
Austria,2020-04-05,0.608600918581026,0.649603556612418,0.691923915590936,Observed
Austria,2020-04-06,0.592028304793297,0.634106985670794,0.677609778795806,Observed
Austria,2020-04-07,0.578241961882378,0.621628656346604,0.666562548704129,Observed
Austria,2020-04-08,0.567668289488533,0.612627254705603,0.659275179760861,Observed
Austria,2020-04-09,0.560560081300929,0.607382223702636,0.656055639333355,Observed
Austria,2020-04-10,0.557009785711927,0.606004843826304,0.657035640900289,Observed
Austria,2020-04-11,0.557020181818575,0.608509599270849,0.662242537042264,Observed
Austria,2020-04-12,0.560485165058474,0.614792327442522,0.671574671478464,Observed
Austria,2020-04-13,0.567207758736885,0.624647127535885,0.684817019836451,Observed
Austria,2020-04-14,0.576902858716138,0.637767646118825,0.701640870862789,Observed
Austria,2020-04-15,0.589113729527172,0.653658079983603,0.721509244905256,Observed
Austria,2020-04-16,0.603241478782952,0.67166330701955,0.743707681128583,Observed
Austria,2020-04-17,0.618516153565365,0.690939093011913,0.767313708910684,Observed
Austria,2020-04-18,0.63401117595169,0.710469333986857,0.791217225054924,Observed
Austria,2020-04-19,0.64872655103137,0.729157537207771,0.814220737968165,Observed
Austria,2020-04-20,0.661753221990075,0.746005789958139,0.835233555557143,Observed
Austria,2020-04-21,0.672477871535562,0.760337556906199,0.853513178880914,Observed
Austria,2020-04-22,0.680761961905763,0.771992719679739,0.868876753572579,Observed
Austria,2020-04-23,0.687034992733096,0.781429496501481,0.88181169660618,Observed
Austria,2020-04-24,0.692223816424039,0.78964867991558,0.893394442529339,Observed
Austria,2020-04-25,0.697545929542901,0.797968993510421,0.905047031484472,Observed
Austria,2020-04-26,0.704172667229106,0.807659958896103,0.91813857842457,Observed
Austria,2020-04-27,0.712942575311305,0.819626377942793,0.933639839940172,Observed
Austria,2020-04-28,0.724206024287752,0.834234603560537,0.951930490096216,Observed
Austria,2020-04-29,0.737782317302583,0.851263608855811,0.972744108104003,Observed
Austria,2020-04-30,0.753078796826677,0.870035327842958,0.995310358585454,Observed
Austria,2020-05-01,0.769244962554229,0.889587413808012,1.01854750195773,Observed
Austria,2020-05-02,0.785438176642198,0.908968212068854,1.04138793204204,Observed
Austria,2020-05-03,0.800805096331183,0.927225197016824,1.06277473171771,Observed
Austria,2020-05-04,0.814577147865849,0.943512485736628,1.08178184518776,Observed
Austria,2020-05-05,0.826142883230979,0.957170526087255,1.09770129093056,Observed
Austria,2020-05-06,0.834948264969792,0.96761823337464,1.10992702821917,Observed
Austria,2020-05-07,0.840647809121649,0.97451319993708,1.11812386607721,Observed
Austria,2020-05-08,0.843056570102512,0.977697020175661,1.12216571315206,Observed
Austria,2020-05-09,0.842065285035607,0.977100131518327,1.12202962144282,Observed
Austria,2020-05-10,0.8375527767066,0.97264338936458,1.1176860396127,Observed
Austria,2020-05-11,0.829336451430977,0.964181564472079,1.10903500246996,Observed
Austria,2020-05-12,0.817173918733451,0.951503258538907,1.095904302852,Observed
Austria,2020-05-13,0.800837975664954,0.934410967078348,1.07813482575615,Observed
Austria,2020-05-14,0.780289187108052,0.912907231212246,1.05578060049832,Observed
Austria,2020-05-15,0.755899037701747,0.887436510492367,1.02936972729122,Observed
Austria,2020-05-16,0.728646452579437,0.859100112147648,1.00013787431315,Observed
Austria,2020-05-17,0.700169335050598,0.829716487833569,0.97009713304819,Observed
Austria,2020-05-18,0.672629825981989,0.80168080501927,0.941889195412036,Observed
Austria,2020-05-19,0.64843646318929,0.777667326453599,0.918466681980201,Observed
Austria,2020-05-20,0.629934070857225,0.760290856176548,0.902724321575381,Observed
Austria,2020-05-21,0.619177044759372,0.751850316235344,0.897210491804589,Observed
