Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Switzerland,2020-03-06,2.078110443167234,2.4381930299067087,1.7054478876481811,2.25081802450108,1.905651586579404,5,2021-04-18
Switzerland,2020-03-07,2.0977897029209345,2.42745928609102,1.7637990255263487,2.2577568880456407,1.9387479453994232,5,2021-04-18
Switzerland,2020-03-08,2.1213205608619674,2.4313797727444566,1.8115355195411909,2.269554266068206,1.974064227966364,5,2021-04-18
Switzerland,2020-03-09,2.1875772632480888,2.4796728446569967,1.896475296375516,2.3285320574897206,2.048875570536324,5,2021-04-18
Switzerland,2020-03-10,2.256025133535676,2.5394369202168896,1.9732407647952164,2.3913221195488976,2.1194872530072377,5,2021-04-18
Switzerland,2020-03-11,2.315705849276171,2.598082717270684,2.030418695100798,2.4505915920511008,2.179776205106762,5,2021-04-18
Switzerland,2020-03-12,2.35899617400142,2.6486767635504007,2.0678229769081966,2.4974948221239,2.2206862463896195,5,2021-04-18
Switzerland,2020-03-13,2.442344383358143,2.761127287451858,2.1362113807356287,2.589699352582909,2.294697804633836,5,2021-04-18
Switzerland,2020-03-14,2.4202719371744505,2.729825764183792,2.1168212849301247,2.568816730342914,2.271911202596041,5,2021-04-18
Switzerland,2020-03-15,2.3870366035930486,2.6966585352278063,2.0861159151492745,2.5329014516332653,2.239575019899128,5,2021-04-18
Switzerland,2020-03-16,2.2680619100870305,2.554469344113421,1.982268273967165,2.403228115613946,2.1303815367889847,5,2021-04-18
Switzerland,2020-03-17,2.1842181381127475,2.4653292069359303,1.9062505859722867,2.3155765447561025,2.0521882841465064,5,2021-04-18
Switzerland,2020-03-18,2.111304964667972,2.3859672175547493,1.8378712900718968,2.2426380552134884,1.9808229479177,5,2021-04-18
Switzerland,2020-03-19,2.06245447387254,2.3398973583788587,1.7903734195944097,2.192348622586926,1.930139689889458,5,2021-04-18
Switzerland,2020-03-20,1.9458958524068009,2.215458701095919,1.6799876920392869,2.071724797901403,1.8184967001375807,5,2021-04-18
Switzerland,2020-03-21,1.8521176646540949,2.116291842886369,1.5833170949866862,1.97765184875692,1.7250008108463852,5,2021-04-18
Switzerland,2020-03-22,1.7395191021315852,1.999873285409691,1.4787483916241972,1.8645475820217912,1.616041378660516,5,2021-04-18
Switzerland,2020-03-23,1.6533315271731288,1.917718105138489,1.394478127154217,1.777120201585468,1.5297607771987691,5,2021-04-18
Switzerland,2020-03-24,1.5383179357104009,1.7968231266417507,1.2777963645456891,1.6614721363256058,1.4137369736291765,5,2021-04-18
Switzerland,2020-03-25,1.4269340045588534,1.6883940609542036,1.1598393763849248,1.5509712096294124,1.301047268128788,5,2021-04-18
Switzerland,2020-03-26,1.3225994240771066,1.586976047495556,1.0515309410338756,1.4502093532885143,1.1956124459301367,5,2021-04-18
Switzerland,2020-03-27,1.24156480086386,1.5073114258892706,0.9690231027517028,1.3686306318895074,1.1134482996536088,5,2021-04-18
Switzerland,2020-03-28,1.1918699275302034,1.4549339404368609,0.9238406427159416,1.3199002831400368,1.0654211499625266,5,2021-04-18
Switzerland,2020-03-29,1.1515969237475945,1.4167384656220192,0.8851033482765028,1.276505119044657,1.0253500847962622,5,2021-04-18
Switzerland,2020-03-30,1.1203311442486097,1.3867646067427015,0.8527600050262361,1.2443713577925724,0.9947436966120315,5,2021-04-18
Switzerland,2020-03-31,1.0777489882405964,1.3401767389930483,0.8143514243163177,1.2013918826745351,0.9528501366378356,5,2021-04-18
Switzerland,2020-04-01,1.0368621751510592,1.29710531598001,0.770815739498283,1.1616367471027005,0.9128416953790166,5,2021-04-18
Switzerland,2020-04-02,0.9901338635331688,1.246721952382951,0.7284222035875564,1.114042207244779,0.8659640036330541,5,2021-04-18
Switzerland,2020-04-03,0.9445446205943072,1.2031830231823757,0.6781185209732578,1.0687813757434137,0.8205207084080536,5,2021-04-18
Switzerland,2020-04-04,0.916932975679416,1.1769934986671071,0.6496319371501058,1.040468934574628,0.7930164533746747,5,2021-04-18
Switzerland,2020-04-05,0.8967847770156706,1.1543472121143508,0.6321655980119251,1.0199558129316804,0.7738007950230743,5,2021-04-18
Switzerland,2020-04-06,0.8809112744354709,1.136926977227651,0.6183741215174116,1.004303531464493,0.7572580202544527,5,2021-04-18
Switzerland,2020-04-07,0.8659677927008554,1.1251412962870282,0.6076257543715153,0.9886404141355734,0.7418513707658212,5,2021-04-18
Switzerland,2020-04-08,0.8423039152578322,1.101938094774602,0.5836309213053772,0.9643119586993874,0.7191168757467248,5,2021-04-18
Switzerland,2020-04-09,0.803473140797452,1.0641393737194782,0.5416024764782056,0.9276692828299118,0.6800566735790556,5,2021-04-18
Switzerland,2020-04-10,0.7660359667154617,1.0254644853585904,0.505285646938008,0.8896210180414448,0.6415414009625382,5,2021-04-18
Switzerland,2020-04-11,0.7384538817673489,0.9974917993594004,0.4747683420755941,0.8648889844888499,0.6147455485753658,5,2021-04-18
Switzerland,2020-04-12,0.7193334777420692,0.9816864176438244,0.4542838418094348,0.8455763144039052,0.592469808950419,5,2021-04-18
Switzerland,2020-04-13,0.709589879482511,0.9714792120192384,0.4473169842681894,0.8353070483233941,0.5837529392473653,5,2021-04-18
Switzerland,2020-04-14,0.7022811429302723,0.9618559601162172,0.4423864238827066,0.8247609990578435,0.5802069506943236,5,2021-04-18
Switzerland,2020-04-15,0.6956740844085081,0.9544875122242752,0.4359143389759919,0.8199925369787492,0.5739505283074657,5,2021-04-18
Switzerland,2020-04-16,0.6901573751960816,0.9485563216582392,0.4302038921419644,0.8151124394825551,0.5664519192619718,5,2021-04-18
Switzerland,2020-04-17,0.6858546364938474,0.9461409751694884,0.4249089985083191,0.8093749008871903,0.5620199113933239,5,2021-04-18
Switzerland,2020-04-18,0.6831268151403292,0.9454540490074108,0.4217399033533958,0.8069364876983744,0.5588463628925899,5,2021-04-18
Switzerland,2020-04-19,0.6813253748772529,0.9398594401941094,0.4216953389750839,0.8057669414905215,0.5573970017485744,5,2021-04-18
Switzerland,2020-04-20,0.6720174658046585,0.9323794513113176,0.4090564907508521,0.7956531005504655,0.5475528624615233,5,2021-04-18
Switzerland,2020-04-21,0.6614780531349339,0.9248548236254458,0.3982890471546682,0.784103602620943,0.5381679508208674,5,2021-04-18
Switzerland,2020-04-22,0.6542733080249201,0.9189651403923634,0.3868540837610449,0.7779302933023229,0.5315725917810386,5,2021-04-18
Switzerland,2020-04-23,0.6516989555024351,0.9183274563131524,0.3871149934101482,0.7751696665439822,0.5269880440558177,5,2021-04-18
Switzerland,2020-04-24,0.6528511492273652,0.9155164023126664,0.3882518197925555,0.7769285626984082,0.5284650791577888,5,2021-04-18
Switzerland,2020-04-25,0.6563240331647426,0.9161368060437786,0.3932642248746519,0.7793472803254591,0.5324592914870341,5,2021-04-18
Switzerland,2020-04-26,0.6580402453004541,0.9183845027452416,0.3924767542775013,0.7831335611655958,0.5327233973218742,5,2021-04-18
Switzerland,2020-04-27,0.6575203554463566,0.9236347706765624,0.3928234401054265,0.7835001038742081,0.5308099199631269,5,2021-04-18
Switzerland,2020-04-28,0.6576095977782233,0.9175311100278878,0.3872100205200977,0.7832395849172562,0.533627156196092,5,2021-04-18
Switzerland,2020-04-29,0.6542401578087744,0.9166924518223856,0.3859259395343343,0.7798073722622206,0.5286267746475811,5,2021-04-18
Switzerland,2020-04-30,0.6480990846255863,0.9086014101610383,0.3825038498039022,0.771863973924904,0.5244197504827871,5,2021-04-18
Switzerland,2020-05-01,0.6378482281174778,0.8970681445096267,0.3733030419019528,0.7618600657193058,0.514781783427133,5,2021-04-18
Switzerland,2020-05-02,0.6292403207010611,0.8922690392775082,0.3642727108188033,0.7529001537308202,0.5051819098399533,5,2021-04-18
Switzerland,2020-05-03,0.6231555760226456,0.8864223987290191,0.3600937952345484,0.7485727972217147,0.4985435110037775,5,2021-04-18
Switzerland,2020-05-04,0.616267143653418,0.8817793408037737,0.3504110859741579,0.7408473109114642,0.493417968505997,5,2021-04-18
Switzerland,2020-05-05,0.6058120776031048,0.8722607859014505,0.3410669001124802,0.7294141587698859,0.4821944148770003,5,2021-04-18
Switzerland,2020-05-06,0.6014562700616624,0.8660660678274742,0.3377119086256653,0.7252017044804853,0.4764122320556702,5,2021-04-18
Switzerland,2020-05-07,0.6050322814334713,0.8668769038157342,0.3429585216112115,0.7291981115017002,0.4824708905088285,5,2021-04-18
Switzerland,2020-05-08,0.6157620270774529,0.8787231418746553,0.3534693797721973,0.7383387698001603,0.4941832988591852,5,2021-04-18
Switzerland,2020-05-09,0.624835814803096,0.8845221749136993,0.3667900356022709,0.7467827438847927,0.5039922516400204,5,2021-04-18
Switzerland,2020-05-10,0.6398697041149763,0.8990446941948651,0.3852408217725559,0.7603411318322217,0.517853607143097,5,2021-04-18
Switzerland,2020-05-11,0.648166386786712,0.906722293862808,0.3913986612162924,0.76778982629077,0.5270346194442005,5,2021-04-18
Switzerland,2020-05-12,0.6520753584348471,0.9095389360126722,0.3942579235475807,0.7733690166687883,0.5311617530328447,5,2021-04-18
Switzerland,2020-05-13,0.6529168574410824,0.9091597189466152,0.394787771103699,0.7751475249764328,0.5319269574873354,5,2021-04-18
Switzerland,2020-05-14,0.6610083588792701,0.914070884362956,0.404058109395861,0.7823533085855359,0.5394213051976631,5,2021-04-18
Switzerland,2020-05-15,0.6705869532699156,0.9229880122097576,0.4130295200175844,0.7923377016847479,0.5477274598893498,5,2021-04-18
Switzerland,2020-05-16,0.6749300190672275,0.9297266387021392,0.4169697135455813,0.7961767599197422,0.5524686971200548,5,2021-04-18
Switzerland,2020-05-17,0.6681464381844662,0.926476794586374,0.4104766744103638,0.7898178135873852,0.5449725236356529,5,2021-04-18
Switzerland,2020-05-18,0.6678613433750238,0.9257033087812592,0.4059143507438191,0.7907559076036041,0.5444583295782537,5,2021-04-18
Switzerland,2020-05-19,0.6745275914733111,0.9311483189896368,0.4109270208973399,0.7977920275672832,0.5517458503787469,5,2021-04-18
Switzerland,2020-05-20,0.678123565177756,0.9366990681823902,0.4158885392340956,0.801572993146272,0.5559118715811441,5,2021-04-18
Switzerland,2020-05-21,0.6706654511254253,0.9324543255768576,0.404500956990282,0.795396315165706,0.5473481781242493,5,2021-04-18
Switzerland,2020-05-22,0.6603904768117022,0.927747816480926,0.3954297943950135,0.7860170294486748,0.5361409070849922,5,2021-04-18
Switzerland,2020-05-23,0.672815516600533,0.933604831063088,0.4114029272513542,0.7979672283865102,0.5493047943430389,5,2021-04-18
Switzerland,2020-05-24,0.6951902195030559,0.9533115074571188,0.4325086062602844,0.8197045523615523,0.571082136531142,5,2021-04-18
Switzerland,2020-05-25,0.7240731138679575,0.9838459770849608,0.4624521370471701,0.8486278957195902,0.5997991351651537,5,2021-04-18
Switzerland,2020-05-26,0.7512364418650747,1.0093165391739736,0.4908547240985191,0.8753518876950444,0.6267720352548083,5,2021-04-18
Switzerland,2020-05-27,0.7717883143194992,1.030966811919669,0.5101653939667236,0.8948828504952291,0.6486602274484232,5,2021-04-18
Switzerland,2020-05-28,0.8028979134670828,1.0643023336955018,0.5422330718562113,0.9254513598284068,0.6796727901364552,5,2021-04-18
Switzerland,2020-05-29,0.8355937051722965,1.1007174879141393,0.5760785981472114,0.9571189270456208,0.7134627412118142,5,2021-04-18
Switzerland,2020-05-30,0.8486251283520291,1.1114813037646465,0.5874370085840613,0.9712777480489402,0.7246962615601559,5,2021-04-18
Switzerland,2020-05-31,0.8640459592079766,1.1222994274219171,0.6011126973521572,0.9879492496811908,0.7404518722788875,5,2021-04-18
Switzerland,2020-06-01,0.8743870757177432,1.1348749934207918,0.6105391372896098,0.9969609716469164,0.7513547865444039,5,2021-04-18
Switzerland,2020-06-02,0.8864565545575629,1.1446231237215987,0.6235108796352582,1.01001395415822,0.7631413021712506,5,2021-04-18
Switzerland,2020-06-03,0.917224738445869,1.1756782605540148,0.6558403515750335,1.0393959593676956,0.7945871722809501,5,2021-04-18
Switzerland,2020-06-04,0.9476295303956764,1.2055235918315048,0.6927454876150083,1.0715950734849355,0.8241241011240195,5,2021-04-18
Switzerland,2020-06-05,0.976164105410266,1.2365225493180083,0.7182463073417917,1.098369778802737,0.8531113026737344,5,2021-04-18
Switzerland,2020-06-06,0.9989811219849986,1.2528919978727466,0.7431607898462359,1.1203013065380858,0.8761962047211043,5,2021-04-18
Switzerland,2020-06-07,1.0195625149059009,1.2797302628659497,0.7593814865405166,1.1419197362377198,0.8962973081763753,5,2021-04-18
Switzerland,2020-06-08,1.0543042795592457,1.3112492941106688,0.7939193084379121,1.1774486013710974,0.9319260924573048,5,2021-04-18
Switzerland,2020-06-09,1.0954999752301025,1.3520124199482513,0.8348721347992466,1.2185766904338764,0.971586032548033,5,2021-04-18
Switzerland,2020-06-10,1.1280557156724322,1.3920273157237142,0.8713128858908953,1.2514603616929088,1.0041963395247708,5,2021-04-18
Switzerland,2020-06-11,1.1540376103107437,1.4167534955637169,0.8964419354781527,1.2760793686791598,1.033238756806804,5,2021-04-18
Switzerland,2020-06-12,1.159109116147709,1.416519713648833,0.8988660697417477,1.282801216625038,1.0365795014778434,5,2021-04-18
Switzerland,2020-06-13,1.1754858329655913,1.4342591091024204,0.9200207439717162,1.2982781886559966,1.0526306692192473,5,2021-04-18
Switzerland,2020-06-14,1.1759997840232028,1.4354897395999284,0.916020029539983,1.2983117646608977,1.0546313005255166,5,2021-04-18
Switzerland,2020-06-15,1.180194967906443,1.4391278348342382,0.9229586133589645,1.3029343091384091,1.0574145112083548,5,2021-04-18
Switzerland,2020-06-16,1.1812082466871137,1.4398300894272142,0.9204586192658722,1.3055158899398305,1.0569836128174177,5,2021-04-18
Switzerland,2020-06-17,1.1763531131786644,1.4398067549997635,0.9138069587912052,1.2999255332013724,1.0536901934271654,5,2021-04-18
Switzerland,2020-06-18,1.1768511808484956,1.4396263518999703,0.9119892727203612,1.3005154455395511,1.0508458711495658,5,2021-04-18
Switzerland,2020-06-19,1.2109304447934182,1.471478236616952,0.9450287066282548,1.3361485709572336,1.0854561644858451,5,2021-04-18
Switzerland,2020-06-20,1.2434424907101806,1.5067733216831054,0.9821499029562818,1.3678223338280755,1.1191207868473432,5,2021-04-18
Switzerland,2020-06-21,1.3034362474411634,1.5641666762178712,1.041809660657388,1.4275408110865992,1.1785621500063708,5,2021-04-18
Switzerland,2020-06-22,1.328878530403676,1.5906603767919567,1.0644062839804995,1.45260523411605,1.2054662009380264,5,2021-04-18
Switzerland,2020-06-23,1.3503566291068534,1.6120908331491908,1.08969977203247,1.4750717226860708,1.2266080801133872,5,2021-04-18
Switzerland,2020-06-24,1.3793779548030125,1.6428413415490632,1.1172686450864937,1.5033274125711011,1.2541650761349818,5,2021-04-18
Switzerland,2020-06-25,1.415670927589889,1.6838179262676944,1.1506035663513048,1.5411142012312196,1.2898617315445384,5,2021-04-18
