Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Switzerland,2020-03-06,2.10349230847098,2.4581030651755134,1.748130236109842,2.271748229541777,1.9363999478644296,5,2021-06-08
Switzerland,2020-03-07,2.1175484369359268,2.443354690018434,1.789787696668106,2.2732196277224856,1.9645009366482733,5,2021-06-08
Switzerland,2020-03-08,2.134071770329153,2.440747681018504,1.8301706526660928,2.280434408824065,1.9909576862002487,5,2021-06-08
Switzerland,2020-03-09,2.183529617738272,2.47179597043158,1.8941325499407584,2.3211135237901965,2.045703566055762,5,2021-06-08
Switzerland,2020-03-10,2.2344689507149207,2.5173456109931256,1.9547214162211923,2.369770607207208,2.0989238827601366,5,2021-06-08
Switzerland,2020-03-11,2.278976728183716,2.5633360774498586,1.995569404266181,2.41553630436346,2.143909594440615,5,2021-06-08
Switzerland,2020-03-12,2.311125586897133,2.6051121704255777,2.024764569226748,2.447561971306894,2.1740854848721662,5,2021-06-08
Switzerland,2020-03-13,2.3721957810617003,2.681491183216932,2.070189082356272,2.5186253085228687,2.2258415680940145,5,2021-06-08
Switzerland,2020-03-14,2.348760976112196,2.6605008959259018,2.047233073164519,2.4923491862428224,2.203691245267376,5,2021-06-08
Switzerland,2020-03-15,2.3163079877573844,2.622104398357024,2.0206484728234853,2.4577676263348467,2.1738772846768515,5,2021-06-08
Switzerland,2020-03-16,2.2166486419371045,2.5027739882892392,1.9375454372082457,2.35034704334735,2.0807420454883765,5,2021-06-08
Switzerland,2020-03-17,2.142222705829741,2.4201839547664554,1.8708736302458064,2.27358430428206,2.0116681621066803,5,2021-06-08
Switzerland,2020-03-18,2.074076044455003,2.351769118894859,1.8048835327291497,2.202613703772521,1.9453635254121304,5,2021-06-08
Switzerland,2020-03-19,2.0232778844862467,2.2984218026989143,1.7531014350413603,2.1509065470947544,1.8952363626673896,5,2021-06-08
Switzerland,2020-03-20,1.9195591092665767,2.1820735011774697,1.6596550862729609,2.0426037541530166,1.797093454585982,5,2021-06-08
Switzerland,2020-03-21,1.8329331223595309,2.093802473242315,1.5728964740834592,1.9540195230968265,1.7120915173530638,5,2021-06-08
Switzerland,2020-03-22,1.7304737174129856,1.985118299801168,1.4755655385569697,1.8490246870058669,1.6114691429331844,5,2021-06-08
Switzerland,2020-03-23,1.6482925414642138,1.9034789053409065,1.3933349640187696,1.7677837202988844,1.5271109867829868,5,2021-06-08
Switzerland,2020-03-24,1.5441046476562732,1.7998690733178533,1.289066173839608,1.6635395109999451,1.4221593467500588,5,2021-06-08
Switzerland,2020-03-25,1.4428240489284474,1.6988198734641615,1.1841165535564806,1.5627255268367757,1.320548581855436,5,2021-06-08
Switzerland,2020-03-26,1.3486065566979104,1.6058557293033493,1.0844974525271949,1.4724342554910848,1.2263358656460597,5,2021-06-08
Switzerland,2020-03-27,1.271760712724262,1.5339337013937542,1.0049958134281527,1.3969778787457634,1.1486203214438495,5,2021-06-08
Switzerland,2020-03-28,1.220618327717964,1.4803109469835554,0.9586803109179106,1.3453457727212368,1.0966625536349732,5,2021-06-08
Switzerland,2020-03-29,1.1756949886329144,1.4382364416535551,0.9077471941851464,1.30079224983348,1.0517985848191629,5,2021-06-08
Switzerland,2020-03-30,1.1407400988954646,1.4004146584571118,0.8752203717404609,1.2624845817771635,1.0182850421800718,5,2021-06-08
Switzerland,2020-03-31,1.0969122864143273,1.3560459271687462,0.8344745975224666,1.2208594373912425,0.973751844574712,5,2021-06-08
Switzerland,2020-04-01,1.0547035251266796,1.3125089588899752,0.7918816966615247,1.1767716583748304,0.9329150720231136,5,2021-06-08
Switzerland,2020-04-02,1.008296247773413,1.269123635450402,0.7464259788674416,1.1307313535868984,0.8857606238365818,5,2021-06-08
Switzerland,2020-04-03,0.9637588919951462,1.2255766220710858,0.7027605922276574,1.0866338342825048,0.8396490753481025,5,2021-06-08
Switzerland,2020-04-04,0.9340869372774736,1.1916921196625485,0.6746351949985476,1.0556903820667127,0.8119442054864681,5,2021-06-08
Switzerland,2020-04-05,0.911336102276464,1.169460753511827,0.6523414755972756,1.0343976379751103,0.7893900458148564,5,2021-06-08
Switzerland,2020-04-06,0.8924904694163359,1.1458156130596708,0.6368854339441243,1.0127295427816836,0.7728456533894652,5,2021-06-08
Switzerland,2020-04-07,0.8742734793315559,1.1256199517124457,0.620512967196353,0.993828630159665,0.7540853859168151,5,2021-06-08
Switzerland,2020-04-08,0.8497184860919592,1.1021020318840045,0.5902060950731471,0.9706865406093996,0.7296922962330284,5,2021-06-08
Switzerland,2020-04-09,0.8151230445625188,1.069920627238534,0.5550834418078995,0.9366771643242332,0.6938162404907788,5,2021-06-08
Switzerland,2020-04-10,0.7809984683889051,1.0337961141348768,0.5191303454112013,0.9028951973634448,0.659082847475945,5,2021-06-08
Switzerland,2020-04-11,0.7557961434338766,1.0166274318986714,0.4915264474316729,0.8782168833875751,0.6331163803016797,5,2021-06-08
Switzerland,2020-04-12,0.7366457260172075,0.997432713115495,0.4755335275641579,0.8608125283794871,0.6126345048633444,5,2021-06-08
Switzerland,2020-04-13,0.7244810330517778,0.981411499130962,0.4611732960393645,0.8473784252210417,0.6018490040444754,5,2021-06-08
Switzerland,2020-04-14,0.7155678965287784,0.9753841240621104,0.4539006507848864,0.8379982869836641,0.593540919047974,5,2021-06-08
Switzerland,2020-04-15,0.7073382579443283,0.9665817244741032,0.4484315515202133,0.8302396848963018,0.5841021981339194,5,2021-06-08
Switzerland,2020-04-16,0.6996049396210344,0.9572072815804342,0.4388674801400039,0.8221070277562526,0.5785435867555284,5,2021-06-08
Switzerland,2020-04-17,0.6940109878589726,0.9490192936801412,0.4368267091631883,0.8150813747484351,0.5736085153272428,5,2021-06-08
Switzerland,2020-04-18,0.6895602736653865,0.946260644172248,0.4338465334520427,0.8116607536186276,0.5664409058044896,5,2021-06-08
Switzerland,2020-04-19,0.6870693537846005,0.9454756978798452,0.4278991567235921,0.8082658136853169,0.5650687768067899,5,2021-06-08
Switzerland,2020-04-20,0.6790166167496423,0.9348599162914556,0.4206619929633133,0.8011255509555191,0.5572752261066511,5,2021-06-08
Switzerland,2020-04-21,0.6695482281104996,0.9254058079854424,0.4113132626619921,0.7909369447661614,0.5474184057047382,5,2021-06-08
Switzerland,2020-04-22,0.6626693410355041,0.9176971372393868,0.4034734369126154,0.7847330821417791,0.5395876972143752,5,2021-06-08
Switzerland,2020-04-23,0.6588537697614931,0.914524592672648,0.4014309837575294,0.7804264516186971,0.5380990338556301,5,2021-06-08
Switzerland,2020-04-24,0.6583883785801382,0.913918101557702,0.4010071480748541,0.7805507592233115,0.5365052287090069,5,2021-06-08
