country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-02-28,1.660828445988508,3.026054995681068,0.7434876757650155,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-02-29,2.040733537464991,3.378788960210464,0.9849156877842012,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-01,2.3591017050224057,3.7464403381545783,1.2833686580481078,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-02,2.61743786233283,3.918703084913447,1.5869713640916103,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-03,2.6897063514099937,3.912605677661525,1.701775818693504,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-04,2.714320250220336,3.8114220824951297,1.7943570401831672,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-05,2.6887217152746468,3.6510653124532655,1.8513535466369937,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-06,2.52407962742597,3.332102171719714,1.8131474108977348,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-07,2.352863896608535,3.0625591862325874,1.745487629135963,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-08,2.215670939228441,2.829245229611592,1.6727245145432528,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-09,2.1007350061235988,2.6327919273619007,1.6257650416602345,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-10,1.975760247795871,2.4381164423557653,1.5463738830836518,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-11,1.8675427916694909,2.3075178243112413,1.49047377039696,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-12,1.7611661708935569,2.142305063941153,1.4195674574371404,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-13,1.6577840816357765,2.0038166419590606,1.3467400076627294,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-14,1.5550196973577148,1.869191930787736,1.2693969128828135,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-15,1.4608109298447534,1.7419416926727758,1.1953786596930005,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-16,1.3720036593647669,1.636106588583757,1.132023571044566,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-17,1.2974092042828909,1.540590591001739,1.0752303208599043,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-18,1.231931531840834,1.4649459935789448,1.02212905704043,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-19,1.1677325928396804,1.3822683522508852,0.9708115439369404,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-20,1.1071167656086764,1.314344789188297,0.9189352124364172,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-21,1.0558350161357808,1.2541452091360443,0.8725427583158044,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-22,1.0086964128059577,1.1979111269122615,0.8318880096976702,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-23,0.9627809141834844,1.1478977709675078,0.792742301945256,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-24,0.9199537095163358,1.1024923774023243,0.7575749587892343,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-25,0.8851672172310786,1.0642455612232973,0.7198939132032001,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-26,0.8484865821584626,1.0258105864966227,0.6882328417151107,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-27,0.813300259364869,0.986865848416364,0.6557238947854881,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-28,0.779310277867752,0.9525025706015942,0.6228699910460141,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-29,0.7481871869470856,0.9214101232036912,0.5925462817713179,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-30,0.7219766213973884,0.8968866818761191,0.5654783345886603,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-31,0.6958668190231774,0.8730024001083934,0.5375555053825564,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-01,0.6804261874179248,0.8610198156057014,0.521420226719078,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-02,0.6706318788167811,0.8567380257481767,0.5091907665484907,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-03,0.6675237248602929,0.8644821120609738,0.4983569364344136,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-04,0.6709319409812566,0.8765300830470647,0.4936666348584426,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-05,0.6769926569550724,0.8883674916888514,0.491104605343691,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-06,0.6818287346583344,0.906020791685902,0.4880286520856428,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-07,0.6927448975139997,0.927496710115753,0.4913379237282607,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-08,0.7089454751856943,0.9550955867812632,0.4995814801854506,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-09,0.7298868628071747,0.9920182897051294,0.5132438174860627,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-10,0.7612905003972019,1.034295538738778,0.527775026192053,CHE
